ID_kit_api_20E,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,cupule_27,ID_strains,ID_reference,manual_annotation,created_20E,modify_in_pgsql_20E,ID_tbl_api_20E,last_change
6198,-,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,-,-,+,+,+,,,,,,,151965,56755,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6199,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,151966,56756,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6200,-,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,+,+,,,,,,,151967,56757,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6201,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,151968,56758,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6202,+,-,+,-,+,-,+,-,-,+,-,+,+,+,+,+,+,+,+,+,-,,,,,,,4962,56773,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6203,-,-,+,-,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+,,,,,,,152075,56887,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6204,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,152273,57140,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6205,+,-,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152425,57332,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6206,-,-,+,-,-,-,-,-,+,-,-,+,+,-,-,-,+,-,-,-,+,,,,,,,152450,57362,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6207,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152452,57364,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6208,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,-,-,+,-,+,,,,,,,152470,57382,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6209,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,+,,,,,,,152471,57383,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6210,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152506,57427,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6211,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152507,57428,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6212,-,-,+,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152508,57429,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6213,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152510,57431,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6214,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+,,,,,,,152525,57448,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6215,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+,,,,,,,152526,57449,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6216,+,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,+,+,,,,,,,152543,57467,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6217,-,-,+,+,-,-,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,152544,57468,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6218,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+,,,,,,,152576,57515,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6219,+,,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152588,57540,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6220,+,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,+,,,,,,,152670,57642,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6221,+,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,+,,,,,,,152671,57643,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6222,+,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-,+,,,,,,,136899,57667,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6223,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,+,,,,,,,152698,57675,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6224,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152715,57700,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6225,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152716,57701,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6226,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,+,,,,,,,152761,57755,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6227,-,-,-,-,-,+,-,-,-,-,-,+,+,-,+,+,+,+,+,+,-,,,,,,,141685,44783,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6228,-,-,-,-,-,-,-,-,+,+,+,+,+,-,-,-,-,-,-,-,+,,,,,,,152824,57835,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6229,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152946,57982,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6230,+,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,-,-,-,-,+,,,,,,,152949,57986,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6231,+,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,+,+,,,,,,,152955,57993,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6232,-,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,+,-,-,-,+,,,,,,,152983,58027,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6233,-,-,+,-,-,-,-,-,+,-,-,+,+,-,-,-,+,-,+,-,+,,,,,,,152984,58028,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6234,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152985,58029,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6235,-,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,,,,,,,152986,58030,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6236,+,+,+,+,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,,,,,,,153018,58087,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6237,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-,+,,,,,,,17336,58159,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6238,+,-,+,+,-,-,-,-,+,-,+,+,-,-,-,-,-,-,+,-,+,,,,,,,153100,58188,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6239,+,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,+,+,,,,,,,153252,58386,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6240,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,-,+,-,-,,,,,,,5235,58594,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6241,+,-,+,+,+,-,-,-,-,+,-,+,+,-,-,+,-,-,-,+,-,,,,,,,141268,44214,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6242,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,,,,,,,153471,58665,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6243,-,+,-,-,+,-,-,-,-,-,+,+,+,-,+,-,+,-,-,-,-,,,,,,,153485,58681,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6244,+,-,-,+,+,-,-,-,+,-,+,+,+,-,-,-,+,-,-,-,+,,,,,,,153518,58719,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6245,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,+,+,,,,,,,153562,58773,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6246,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,+,+,,,,,,,153638,58870,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6247,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,,,,,,,153650,58882,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6248,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,153651,58883,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6249,+,+,-,-,-,-,-,-,+,+,+,+,-,-,-,-,+,-,+,-,+,,,,,,,153652,58884,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6250,+,+,+,-,-,-,-,-,+,+,+,+,+,-,-,-,-,-,-,-,+,,,,,,,153655,58887,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6251,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,153657,58889,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6252,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,+,+,,,,,,,153688,58931,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6253,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,153801,59086,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6254,+,-,+,+,+,-,-,-,-,-,+,+,+,-,-,-,+,+,-,+,-,,,,,,,141713,44836,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6255,+,-,-,-,-,+,-,-,-,-,-,+,+,-,+,+,-,-,+,+,-,,,,,,,141714,44837,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6256,-,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,-,+,,,,,,,153868,59192,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6257,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,+,+,,,,,,,153871,59195,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6258,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,+,+,+,,,,,,,153879,59204,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6259,+,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,+,+,-,+,-,,,,,,,141719,44844,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6260,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,153915,59263,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6261,+,-,+,+,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,,,,,,,141720,44845,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6262,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,,,,,,,154009,59385,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6263,+,-,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,+,-,,,,,,,141724,44849,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6264,+,-,+,+,+,-,-,-,+,-,-,+,+,-,-,-,+,-,-,-,+,,,,,,,141274,44221,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6265,+,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,154463,59991,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6266,+,-,+,+,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,154464,59992,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6267,+,+,+,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,154494,60042,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6268,+,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,+,-,-,-,+,,,,,,,154509,60091,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6269,+,+,+,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,+,+,,,,,,,154517,60099,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6270,+,+,+,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,154518,60100,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6271,+,-,-,-,-,-,-,-,+,-,-,+,+,-,-,+,+,+,+,+,-,,,,,,,141275,44223,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6272,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,,,,,,,4305,60617,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6273,+,+,-,+,+,-,-,-,-,,-,+,+,+,+,+,+,+,+,+,,,,,,,,141188,44109,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6274,+,+,+,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,256,60962,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6275,+,-,+,-,+,-,-,-,+,+,+,+,-,-,-,-,+,-,-,-,+,,,,,,,155197,61116,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6276,+,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,+,-,-,-,+,,,,,,,155407,61400,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6277,+,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,-,+,+,,,,,,,155422,61420,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6278,+,-,+,+,+,-,-,-,+,-,+,+,+,-,+,-,+,-,-,-,+,,,,,,,155559,61611,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6279,-,-,-,+,-,+,-,-,+,-,-,+,+,-,+,-,-,+,-,+,-,,,,,,,141740,44870,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6280,+,+,+,+,+,-,-,-,-,-,-,+,+,+,+,+,-,+,-,+,-,,,,,,,141745,44878,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6281,+,-,+,-,+,-,+,-,-,+,-,+,+,+,+,+,+,+,+,+,-,,,,,,,155806,61928,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6282,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,+,+,+,,,,,,,155961,62111,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6283,+,-,+,+,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,156054,62247,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6284,+,+,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,+,+,+,,,,,,,156098,62293,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6285,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,+,-,+,+,-,,,,,,,156378,62625,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6286,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,+,+,,,,,,,156425,62689,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6287,-,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,+,+,+,,,,,,,156426,62690,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6288,+,-,+,-,+,-,-,-,-,+,-,+,+,+,+,+,+,+,+,+,-,,,,,,,156560,62882,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6289,+,+,+,-,-,-,-,-,+,+,-,+,+,-,+,+,+,+,-,+,-,,,,,,,156578,62922,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6290,+,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,+,-,+,+,+,,,,,,,156774,63188,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6291,-,-,+,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,-,+,,,,,,,,141768,44910,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6292,+,-,+,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,156860,63292,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6293,+,+,-,+,+,-,-,-,+,-,-,+,+,-,+,+,-,-,+,+,-,,,,,,,141775,44917,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6294,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,156919,63372,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6295,+,+,-,-,+,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,156932,63385,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6296,+,-,-,+,-,-,-,-,+,+,-,+,+,-,+,-,-,-,-,+,-,,,,,,,135166,63393,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6297,+,+,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,-,-,-,+,,,,,,,156950,63406,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6298,-,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,+,,,,,,,24659,63427,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6299,-,-,+,+,-,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,+,,,,,,,131028,63430,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6300,+,-,+,+,+,-,-,-,+,-,+,+,+,-,-,-,+,-,-,-,+,,,,,,,131086,63431,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6301,+,-,+,-,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,+,-,,,,,,,132730,63750,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6302,+,-,+,-,+,-,-,-,-,-,+,+,+,-,-,-,+,-,-,-,-,,,,,,,135457,45009,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6303,+,-,-,+,-,-,-,-,+,-,-,+,+,-,+,+,-,+,-,+,-,,,,,,,141840,45020,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6304,+,-,-,-,-,-,+,-,+,-,-,+,+,+,+,-,+,-,+,+,-,,,,,,,141894,45085,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6305,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,+,+,-,,,,,,,141896,45087,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6306,+,-,-,+,-,-,+,-,+,-,-,+,+,+,+,+,+,-,+,+,-,,,,,,,141900,45091,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6307,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,-,+,-,+,+,-,,,,,,,141907,45098,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6308,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,-,+,+,-,,,,,,,141908,45099,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6309,+,-,-,+,-,-,+,-,+,-,-,+,+,+,+,+,+,-,+,+,-,,,,,,,141909,45100,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6310,+,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,-,+,+,-,,,,,,,141910,45101,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6311,+,-,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,-,,,,,,,141956,45149,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6312,-,-,+,+,+,+,-,-,-,-,-,+,+,+,+,+,+,+,-,+,-,,,,,,,142013,45236,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,142016,45239,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
6314,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,141335,44305,1,2019-11-19 09:48:55,2019-11-19 09:48:55,,2019-11-19 09:48:55
7619,+,-,+,+,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,+,-,,,,,,,157735,64304,1,2018-01-26 00:00:00,2018-07-20 10:30:03,1537.0,2019-11-20 07:22:43
7620,-,-,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157850,64423,1,2018-06-12 00:00:00,2018-07-23 15:00:03,1538.0,2019-11-20 07:22:43
7621,-,-,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157851,64424,1,2018-06-12 00:00:00,2018-07-23 15:10:04,1539.0,2019-11-20 07:22:43
7622,-,-,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157852,64425,1,2018-06-12 00:00:00,2018-07-23 16:00:04,1540.0,2019-11-20 07:22:43
7623,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157853,64426,1,2018-06-12 00:00:00,2018-07-24 11:25:03,1541.0,2019-11-20 07:22:43
7624,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,+/-,+,+/-,+,-,,,,,,,157854,64427,1,2018-06-12 00:00:00,2018-07-24 14:20:03,1542.0,2019-11-20 07:22:43
7625,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,+/-,+,-,+,-,,,,,,,157855,64428,1,2018-06-12 00:00:00,2018-07-24 14:35:03,1543.0,2019-11-20 07:22:43
7626,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,+/-,+,-,+,-,,,,,,,157856,64429,1,2018-06-12 00:00:00,2018-07-24 14:50:03,1544.0,2019-11-20 07:22:43
7627,-,+,+,+,+,+,-,-,-,+,-,+,+,+/-,+,+,+/-,+,-,+,-,,,,,,,157857,64430,1,2018-06-12 00:00:00,2018-07-24 15:20:04,1545.0,2019-11-20 07:22:43
7628,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,+,+,+,+,-,,,,,,,157858,64431,1,2018-06-12 00:00:00,2018-07-24 15:50:04,1546.0,2019-11-20 07:22:43
7629,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157859,64432,1,2018-06-12 00:00:00,2018-07-24 16:00:04,1547.0,2019-11-20 07:22:43
7630,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,-,-,,,,,,,157860,64433,1,2018-06-13 00:00:00,2018-07-25 08:00:03,1548.0,2019-11-20 07:22:43
7631,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157861,64434,1,2018-06-13 00:00:00,2018-07-25 08:45:04,1549.0,2019-11-20 07:22:43
7632,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157862,64435,1,2018-06-13 00:00:00,2018-07-25 10:35:03,1550.0,2019-11-20 07:22:43
7633,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157863,64436,1,2018-06-13 00:00:00,2018-07-25 10:55:03,1551.0,2019-11-20 07:22:43
7634,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157864,64437,1,2018-06-14 00:00:00,2018-07-25 11:10:03,1552.0,2019-11-20 07:22:43
7635,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157865,64438,1,2018-06-14 00:00:00,2018-07-25 11:30:03,1553.0,2019-11-20 07:22:43
7636,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157866,64439,1,2018-06-14 00:00:00,2018-07-25 13:10:03,1554.0,2019-11-20 07:22:43
7637,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157867,64440,1,2018-06-14 00:00:00,2018-07-26 11:25:04,1555.0,2019-11-20 07:22:43
7638,-,+,+,+,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+,-,,,,,,,157868,64441,1,2018-06-14 00:00:00,2018-07-26 14:35:03,1556.0,2019-11-20 07:22:43
7639,-,+,+,+,+,+,-,-,-,+,-,+,+,+,+,+,-,+,-,+,-,,,,,,,157869,64442,1,2018-06-14 00:00:00,2018-07-26 14:50:03,1557.0,2019-11-20 07:22:43
