ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
10639,Indole,0,,35581.0,10326.0,1256,23319,1,2017-02-10 10:00:50
10640,Hydrogen sulfide,0,,16136.0,10327.0,1256,23319,1,2017-02-10 10:00:50
10641,Acetoin,1,,15688.0,12394.0,1256,23319,1,2017-02-10 10:00:50
10642,Acetoin,0,,15688.0,12395.0,1263,23320,1,2017-02-10 10:00:50
10643,Indole,0,,35581.0,12397.0,1323,23142,1,2017-02-10 10:00:50
10644,Acetoin,1,,15688.0,12396.0,1323,23142,1,2017-02-10 10:00:50
10645,Acetoin,0,,15688.0,12398.0,1327,22983,1,2017-02-10 10:00:50
10646,Acetoin,0,,15688.0,12399.0,1342,22983,1,2017-02-10 10:00:50
10647,Acetoin,0,,15688.0,12400.0,1343,22983,1,2017-02-10 10:00:50
10648,Indole,0,,35581.0,12402.0,1344,22984,1,2017-02-10 10:00:50
10649,Hydrogen sulfide,0,,16136.0,10328.0,1344,22984,1,2017-02-10 10:00:50
10650,Acetoin,0,,15688.0,12401.0,1344,22984,1,2017-02-10 10:00:50
10651,Indole,0,,35581.0,10329.0,1346,22986,1,2017-02-10 10:00:50
10652,Hydrogen sulfide,0,,16136.0,10330.0,1346,22986,1,2017-02-10 10:00:50
10653,Acetoin,0,,15688.0,12403.0,1346,22986,1,2017-02-10 10:00:50
10654,Acetoin,0,,15688.0,12404.0,1347,22987,1,2017-02-10 10:00:50
10655,Acetoin,0,,15688.0,12405.0,1348,22987,1,2017-02-10 10:00:50
10656,Indole,0,,35581.0,10331.0,1352,22989,1,2017-02-10 10:00:50
10657,Hydrogen sulfide,0,,16136.0,10332.0,1352,22989,1,2017-02-10 10:00:50
10658,Acetoin,0,,15688.0,10333.0,1352,22989,1,2017-02-10 10:00:50
10659,Indole,0,,35581.0,10334.0,1353,22990,1,2017-02-10 10:00:50
10660,Hydrogen sulfide,0,,16136.0,10335.0,1353,22990,1,2017-02-10 10:00:50
10661,Esculin,0,,4853.0,30586.0,1353,22990,1,2017-02-10 10:00:50
10662,Acetoin,0,,15688.0,12406.0,1353,22990,1,2017-02-10 10:00:50
10663,Indole,0,,35581.0,10336.0,1356,22993,1,2017-02-10 10:00:50
10664,Hydrogen sulfide,0,,16136.0,10337.0,1356,22993,1,2017-02-10 10:00:50
10665,Acetoin,0,,15688.0,12407.0,1356,22993,1,2017-02-10 10:00:50
10666,Indole,0,,35581.0,10338.0,1368,23005,1,2017-02-10 10:00:50
10667,Hydrogen sulfide,0,,16136.0,10339.0,1368,23005,1,2017-02-10 10:00:50
10668,Acetoin,0,,15688.0,12408.0,1368,23005,1,2017-02-10 10:00:50
10669,Melanin,0,,89634.0,10340.0,1370,23006,1,2017-02-10 10:00:50
10670,Hydrogen sulfide,0,,16136.0,10341.0,1370,23006,1,2017-02-10 10:00:50
10671,Ammonium,0,,28938.0,10342.0,1370,23006,1,2017-02-10 10:00:50
10672,Acetoin,0,,15688.0,12409.0,1370,23006,1,2017-02-10 10:00:50
10673,Melanin,0,,89634.0,10343.0,1371,23007,1,2017-02-10 10:00:50
10674,Indole,0,,35581.0,10344.0,1371,23007,1,2017-02-10 10:00:50
10675,Hydrogen sulfide,0,,16136.0,10345.0,1371,23007,1,2017-02-10 10:00:50
10676,Acetoin,0,,15688.0,12410.0,1371,23007,1,2017-02-10 10:00:50
10677,Indole,0,,35581.0,10346.0,1374,23031,1,2017-02-10 10:00:50
10678,Indole,0,,35581.0,10347.0,1375,23009,1,2017-02-10 10:00:50
10679,Indole,0,,35581.0,10348.0,1376,23010,1,2017-02-10 10:00:50
10680,Indole,0,,35581.0,10349.0,1377,23011,1,2017-02-10 10:00:50
10681,Hydrogen sulfide,0,,16136.0,10350.0,1377,23011,1,2017-02-10 10:00:50
10682,Acetoin,1,,15688.0,10351.0,1377,23011,1,2017-02-10 10:00:50
10683,Indole,0,,35581.0,10352.0,1380,23013,1,2017-02-10 10:00:50
10684,Indole,0,,35581.0,10353.0,1381,23014,1,2017-02-10 10:00:50
10685,Hydrogen sulfide,0,,16136.0,10354.0,1381,23014,1,2017-02-10 10:00:50
10686,Acetoin,0,,15688.0,10355.0,1381,23014,1,2017-02-10 10:00:50
10687,Indole,0,,35581.0,10356.0,1382,23014,1,2017-02-10 10:00:50
10688,Hydrogen sulfide,0,,16136.0,10357.0,1382,23014,1,2017-02-10 10:00:50
10689,Acetoin,0,,15688.0,10358.0,1382,23014,1,2017-02-10 10:00:50
10690,Indole,0,,35581.0,10359.0,1385,23016,1,2017-02-10 10:00:50
10691,Hydrogen sulfide,0,,16136.0,10360.0,1385,23016,1,2017-02-10 10:00:50
10692,Acetoin,0,,15688.0,12411.0,1385,23016,1,2017-02-10 10:00:50
10693,Indole,0,,35581.0,10361.0,1388,23019,1,2017-02-10 10:00:50
10694,Hydrogen sulfide,0,,16136.0,10362.0,1388,23019,1,2017-02-10 10:00:50
10695,Acetoin,0,,15688.0,12412.0,1388,23019,1,2017-02-10 10:00:50
10696,Indole,0,,35581.0,10363.0,1389,23020,1,2017-02-10 10:00:50
10697,Hydrogen sulfide,0,,16136.0,10364.0,1389,23020,1,2017-02-10 10:00:50
10698,Acetoin,0,,15688.0,12413.0,1389,23020,1,2017-02-10 10:00:50
10699,Indole,0,,35581.0,12415.0,1391,23021,1,2017-02-10 10:00:50
10700,Acetoin,0,,15688.0,12414.0,1391,23021,1,2017-02-10 10:00:50
10701,Indole,0,,35581.0,10365.0,1392,23022,1,2017-02-10 10:00:50
10702,Hydrogen sulfide,0,,16136.0,10366.0,1392,23022,1,2017-02-10 10:00:50
10703,Acetoin,0,,15688.0,12416.0,1392,23022,1,2017-02-10 10:00:50
10704,Indole,0,,35581.0,10367.0,1393,23023,1,2017-02-10 10:00:50
10705,Hydrogen sulfide,0,,16136.0,10368.0,1393,23023,1,2017-02-10 10:00:50
10706,Acetoin,0,,15688.0,12417.0,1393,23023,1,2017-02-10 10:00:50
10707,Indole,0,,35581.0,10369.0,1394,23024,1,2017-02-10 10:00:50
10708,Acetoin,0,,15688.0,12418.0,1394,23024,1,2017-02-10 10:00:50
10709,Indole,0,,35581.0,10370.0,1396,23024,1,2017-02-10 10:00:50
10710,Acetoin,0,,15688.0,12419.0,1396,23024,1,2017-02-10 10:00:50
10711,Indole,0,,35581.0,10371.0,1398,23025,1,2017-02-10 10:00:50
10712,Acetoin,0,,15688.0,12420.0,1398,23025,1,2017-02-10 10:00:50
10713,Indole,0,,35581.0,10372.0,1400,23026,1,2017-02-10 10:00:50
10714,Acetoin,0,,15688.0,12421.0,1400,23026,1,2017-02-10 10:00:50
10715,Indole,0,,35581.0,10373.0,1401,23026,1,2017-02-10 10:00:50
10716,Acetoin,0,,15688.0,12422.0,1401,23026,1,2017-02-10 10:00:50
10717,Indole,0,,35581.0,10374.0,1403,23029,1,2017-02-10 10:00:50
10718,Hydrogen sulfide,0,,16136.0,10375.0,1403,23029,1,2017-02-10 10:00:50
10719,Indole,0,,35581.0,12423.0,1404,23028,1,2017-02-10 10:00:50
10720,Hydrogen sulfide,1,,16136.0,10376.0,1404,23028,1,2017-02-10 10:00:50
10721,Indole,0,,35581.0,10377.0,1406,23032,1,2017-02-10 10:00:50
10722,Hydrogen sulfide,0,,16136.0,10378.0,1406,23032,1,2017-02-10 10:00:50
10723,Acetoin,1,,15688.0,10379.0,1406,23032,1,2017-02-10 10:00:50
10724,Indole,0,,35581.0,10380.0,1407,23033,1,2017-02-10 10:00:50
10725,Hydrogen sulfide,0,,16136.0,10381.0,1407,23033,1,2017-02-10 10:00:50
10726,Acetoin,0,,15688.0,12424.0,1407,23033,1,2017-02-10 10:00:50
10727,Acetoin,0,,15688.0,12425.0,1408,23034,1,2017-02-10 10:00:50
10728,Indole,0,,35581.0,10382.0,1409,23035,1,2017-02-10 10:00:50
10729,Hydrogen sulfide,0,,16136.0,10383.0,1409,23035,1,2017-02-10 10:00:50
10730,Acetoin,1,,15688.0,12426.0,1409,23035,1,2017-02-10 10:00:50
10731,Indole,0,,35581.0,12428.0,1419,23042,1,2017-02-10 10:00:50
10732,Hydrogen sulfide,0,,16136.0,10384.0,1419,23042,1,2017-02-10 10:00:50
10733,Acetoin,1,,15688.0,12427.0,1419,23042,1,2017-02-10 10:00:50
10734,Indole,0,,35581.0,12430.0,1422,23043,1,2017-02-10 10:00:50
10735,Hydrogen sulfide,0,,16136.0,10385.0,1422,23043,1,2017-02-10 10:00:50
10736,Acetoin,1,,15688.0,12429.0,1422,23043,1,2017-02-10 10:00:50
10737,Indole,0,,35581.0,12432.0,1430,23042,1,2017-02-10 10:00:50
10738,Hydrogen sulfide,0,,16136.0,10386.0,1430,23042,1,2017-02-10 10:00:50
10739,Acetoin,0,,15688.0,12431.0,1430,23042,1,2017-02-10 10:00:50
10740,Indole,0,,35581.0,12434.0,1433,23043,1,2017-02-10 10:00:50
10741,Hydrogen sulfide,0,,16136.0,10387.0,1433,23043,1,2017-02-10 10:00:50
10742,Acetoin,1,,15688.0,12433.0,1433,23043,1,2017-02-10 10:00:50
10743,Indole,0,,35581.0,10388.0,1437,23044,1,2017-02-10 10:00:50
10744,Acetoin,0,,15688.0,12435.0,1437,23044,1,2017-02-10 10:00:50
10745,Indole,0,,35581.0,12437.0,1438,23042,1,2017-02-10 10:00:50
10746,Hydrogen sulfide,0,,16136.0,10389.0,1438,23042,1,2017-02-10 10:00:50
10747,Acetoin,1,,15688.0,12436.0,1438,23042,1,2017-02-10 10:00:50
10748,Indole,0,,35581.0,10390.0,1439,23105,1,2017-02-10 10:00:50
10749,Hydrogen sulfide,0,,16136.0,10391.0,1439,23105,1,2017-02-10 10:00:50
10750,Acetoin,0,,15688.0,12438.0,1439,23039,1,2017-02-10 10:00:50
10751,Acetoin,1,,15688.0,12438.0,1439,23105,1,2017-02-10 10:00:50
10752,Indole,0,,35581.0,10392.0,1440,23038,1,2017-02-10 10:00:50
10753,Acetoin,0,,15688.0,12439.0,1440,23038,1,2017-02-10 10:00:50
10754,Indole,0,,35581.0,10393.0,1446,23044,1,2017-02-10 10:00:50
10755,Hydrogen sulfide,0,,16136.0,10394.0,1446,23044,1,2017-02-10 10:00:50
10756,Dihydroxyacetone,0,,16016.0,10395.0,1446,23044,1,2017-02-10 10:00:50
10757,Acetoin,0,,15688.0,12440.0,1446,23044,1,2017-02-10 10:00:50
10758,Acetoin,1,,15688.0,12441.0,1449,23037,1,2017-02-10 10:00:50
10759,Indole,0,,35581.0,12443.0,1452,23042,1,2017-02-10 10:00:50
10760,Hydrogen sulfide,0,,16136.0,10396.0,1452,23042,1,2017-02-10 10:00:50
10761,Acetoin,0,,15688.0,12442.0,1452,23042,1,2017-02-10 10:00:50
10762,Dihydroxyacetone,1,,16016.0,10397.0,1452,23042,1,2017-02-10 10:00:50
10763,Indole,0,,35581.0,10398.0,1459,23041,1,2017-02-10 10:00:50
10764,Acetoin,0,,15688.0,12444.0,1459,23041,1,2017-02-10 10:00:50
10765,Indole,0,,35581.0,10399.0,1460,23041,1,2017-02-10 10:00:50
10766,Acetoin,0,,15688.0,12445.0,1460,23041,1,2017-02-10 10:00:50
10767,Hydrogen sulfide,1,,16136.0,10400.0,1460,23041,1,2017-02-10 10:00:50
10768,Indole,0,,35581.0,12447.0,1461,23040,1,2017-02-10 10:00:50
10769,Hydrogen sulfide,0,,16136.0,10401.0,1461,23040,1,2017-02-10 10:00:50
10770,Acetoin,1,,15688.0,12446.0,1461,23040,1,2017-02-10 10:00:50
10771,Indole,0,,35581.0,10402.0,1463,23045,1,2017-02-10 10:00:50
10772,Hydrogen sulfide,0,,16136.0,10403.0,1463,23045,1,2017-02-10 10:00:50
10773,Acetoin,0,,15688.0,12448.0,1463,23045,1,2017-02-10 10:00:50
10774,Indole,0,,35581.0,10404.0,1465,23047,1,2017-02-10 10:00:50
10775,Hydrogen sulfide,0,,16136.0,10405.0,1465,23047,1,2017-02-10 10:00:50
10776,Acetoin,1,,15688.0,12449.0,1465,23047,1,2017-02-10 10:00:50
10777,Indole,0,,35581.0,10406.0,1466,23048,1,2017-02-10 10:00:50
10778,Hydrogen sulfide,0,,16136.0,10407.0,1466,23048,1,2017-02-10 10:00:50
10779,Acetoin,0,,15688.0,12450.0,1466,23048,1,2017-02-10 10:00:50
10780,Indole,0,,35581.0,12452.0,1467,23049,1,2017-02-10 10:00:50
10781,Hydrogen sulfide,0,,16136.0,10408.0,1467,23049,1,2017-02-10 10:00:50
10782,Acetoin,1,,15688.0,12451.0,1467,23049,1,2017-02-10 10:00:50
10783,Indole,0,,35581.0,12454.0,1468,23050,1,2017-02-10 10:00:50
10784,Acetoin,0,,15688.0,12453.0,1468,23050,1,2017-02-10 10:00:50
10785,Hydrogen sulfide,1,,16136.0,10409.0,1468,23050,1,2017-02-10 10:00:50
10786,Indole,0,,35581.0,10410.0,1469,23051,1,2017-02-10 10:00:50
10787,Hydrogen sulfide,0,,16136.0,10411.0,1469,23051,1,2017-02-10 10:00:50
10788,Acetoin,0,,15688.0,12455.0,1469,23051,1,2017-02-10 10:00:50
10789,Acetoin,0,,15688.0,12456.0,1474,23061,1,2017-02-10 10:00:50
10790,Hydrogen sulfide,1,,16136.0,10412.0,1474,23061,1,2017-02-10 10:00:50
10791,Indole,0,,35581.0,12458.0,1476,23060,1,2017-02-10 10:00:50
10792,Acetoin,0,,15688.0,12457.0,1476,23060,1,2017-02-10 10:00:50
10793,Hydrogen sulfide,1,,16136.0,10413.0,1476,23060,1,2017-02-10 10:00:50
10794,Indole,0,,35581.0,12460.0,1477,23063,1,2017-02-10 10:00:50
10795,Hydrogen sulfide,0,,16136.0,10414.0,1477,23063,1,2017-02-10 10:00:50
10796,Acetoin,0,,15688.0,12459.0,1477,23063,1,2017-02-10 10:00:50
10797,Indole,0,,35581.0,10415.0,1480,23061,1,2017-02-10 10:00:50
10798,Hydrogen sulfide,0,,16136.0,10416.0,1480,23061,1,2017-02-10 10:00:50
10799,Acetoin,0,,15688.0,12461.0,1480,23061,1,2017-02-10 10:00:50
10800,Indole,0,,35581.0,12463.0,1481,23062,1,2017-02-10 10:00:50
10801,Hydrogen sulfide,0,,16136.0,10417.0,1481,23062,1,2017-02-10 10:00:50
10802,Acetoin,0,,15688.0,12462.0,1481,23062,1,2017-02-10 10:00:50
10803,Indole,0,,35581.0,12465.0,1482,23062,1,2017-02-10 10:00:50
10804,Hydrogen sulfide,0,,16136.0,10418.0,1482,23062,1,2017-02-10 10:00:50
10805,Acetoin,0,,15688.0,12464.0,1482,23062,1,2017-02-10 10:00:50
10806,Indole,0,,35581.0,10419.0,1483,23055,1,2017-02-10 10:00:50
10807,Hydrogen sulfide,0,,16136.0,10420.0,1483,23055,1,2017-02-10 10:00:50
10808,Acetoin,1,,15688.0,10421.0,1483,23055,1,2017-02-10 10:00:50
10809,Indole,0,,35581.0,10422.0,1484,23054,1,2017-02-10 10:00:50
10810,Acetoin,0,,15688.0,12466.0,1484,23054,1,2017-02-10 10:00:50
10811,Indole,0,,35581.0,12468.0,1485,23053,1,2017-02-10 10:00:50
10812,Acetoin,0,,15688.0,12467.0,1485,23053,1,2017-02-10 10:00:50
10813,Indole,0,,35581.0,10423.0,1486,23052,1,2017-02-10 10:00:50
10814,Hydrogen sulfide,0,,16136.0,10424.0,1486,23052,1,2017-02-10 10:00:50
10815,Indole,0,,35581.0,12470.0,1487,23057,1,2017-02-10 10:00:50
10816,Hydrogen sulfide,0,,16136.0,10425.0,1487,23057,1,2017-02-10 10:00:50
10817,Acetoin,0,,15688.0,12469.0,1487,23057,1,2017-02-10 10:00:50
10818,Indole,0,,35581.0,12472.0,1488,23058,1,2017-02-10 10:00:50
10819,Hydrogen sulfide,0,,16136.0,10426.0,1488,23058,1,2017-02-10 10:00:50
10820,Acetoin,0,,15688.0,12471.0,1488,23058,1,2017-02-10 10:00:50
10821,Indole,0,,35581.0,10427.0,1489,23059,1,2017-02-10 10:00:50
10823,Hydrogen sulfide,0,,16136.0,10428.0,1489,23059,1,2017-02-10 10:00:50
10824,Acetoin,0,,15688.0,12473.0,1489,23059,1,2017-02-10 10:00:50
10825,Indole,0,,35581.0,10429.0,1494,23064,1,2017-02-10 10:00:50
10826,Hydrogen sulfide,0,,16136.0,10430.0,1494,23064,1,2017-02-10 10:00:50
10827,Acetoin,0,,15688.0,10431.0,1494,23064,1,2017-02-10 10:00:50
10828,Indole,0,,35581.0,10432.0,1521,23066,1,2017-02-10 10:00:50
10829,Hydrogen sulfide,0,,16136.0,10433.0,1521,23066,1,2017-02-10 10:00:50
10830,Indole,0,,35581.0,10434.0,1538,23066,1,2017-02-10 10:00:50
10831,Hydrogen sulfide,0,,16136.0,10435.0,1538,23066,1,2017-02-10 10:00:50
10832,Acetoin,1,,15688.0,12474.0,1538,23066,1,2017-02-10 10:00:50
10833,Acetoin,0,,15688.0,12475.0,1634,23143,1,2017-02-10 10:00:50
10834,Acetoin,0,,15688.0,12476.0,1636,23144,1,2017-02-10 10:00:50
10835,Acetoin,0,,15688.0,12477.0,1637,23360,1,2017-02-10 10:00:50
10836,Acetoin,0,,15688.0,12478.0,1638,23360,1,2017-02-10 10:00:50
10837,Acetoin,0,,15688.0,12479.0,1639,23145,1,2017-02-10 10:00:50
10838,Acetoin,0,,15688.0,12480.0,1653,23363,1,2017-02-10 10:00:50
10839,Indole,1,,35581.0,12481.0,1653,23363,1,2017-02-10 10:00:50
10840,Indole,0,,35581.0,12482.0,1672,23151,1,2017-02-10 10:00:50
10841,Indole,0,,35581.0,12483.0,1740,23154,1,2017-02-10 10:00:50
10842,Indole,0,,35581.0,34186.0,1770,23155,1,2017-02-10 10:00:50
10843,Acetoin,0,,15688.0,12484.0,1770,23155,1,2017-02-10 10:00:50
10844,Indole,1,,35581.0,12485.0,1771,23156,1,2017-02-10 10:00:50
10845,Indole,1,,35581.0,12486.0,1773,23157,1,2017-02-10 10:00:50
10846,Hydrogen sulfide,0,,16136.0,10436.0,1781,23321,1,2017-02-10 10:00:50
10847,Hydrogen sulfide,0,,16136.0,10437.0,1782,23321,1,2017-02-10 10:00:50
10848,Indole,0,,35581.0,10438.0,1787,23323,1,2017-02-10 10:00:50
10849,Indole,0,,35581.0,10439.0,1829,23332,1,2017-02-10 10:00:50
10850,Hydrogen sulfide,0,,16136.0,10440.0,1829,23332,1,2017-02-10 10:00:50
10851,beta-Hydroxybutyrate,0,,8295.0,10441.0,1829,23332,1,2017-02-10 10:00:50
10852,Bacteriochlorophyll alpha,0,,30033.0,10442.0,1829,23332,1,2017-02-10 10:00:50
10853,Acetoin,0,,15688.0,12487.0,1830,23333,1,2017-02-10 10:00:50
10854,beta-Hydroxybutyrate,1,,8295.0,10443.0,1830,23333,1,2017-02-10 10:00:50
10855,Polyhydroxybutyrate,0,,53388.0,10444.0,1878,23334,1,2017-02-10 10:00:50
10857,Indole,0,,35581.0,10445.0,1878,23334,1,2017-02-10 10:00:50
10858,Hydrogen sulfide,0,,16136.0,10446.0,1878,23334,1,2017-02-10 10:00:50
10859,Indole,0,,35581.0,10447.0,1888,23338,1,2017-02-10 10:00:50
10860,Hydrogen sulfide,1,,16136.0,10448.0,1888,23338,1,2017-02-10 10:00:50
10861,Indole,1,,35581.0,10449.0,1890,23339,1,2017-02-10 10:00:50
10862,Acetoin,1,,15688.0,12488.0,1890,23339,1,2017-02-10 10:00:50
10863,Indole,0,,35581.0,10450.0,1891,23340,1,2017-02-10 10:00:50
10864,Hydrogen sulfide,0,,16136.0,10451.0,1891,23340,1,2017-02-10 10:00:50
10865,Acetoin,0,,15688.0,12489.0,1891,23340,1,2017-02-10 10:00:50
10866,Indole,0,,35581.0,10452.0,1904,23349,1,2017-02-10 10:00:50
10867,Hydrogen sulfide,0,,16136.0,10453.0,1904,23349,1,2017-02-10 10:00:50
10868,Indole,0,,35581.0,12490.0,1974,23158,1,2017-02-10 10:00:50
10869,Indole,0,,35581.0,12491.0,1993,23159,1,2017-02-10 10:00:50
10870,Indole,0,,35581.0,12492.0,2053,23160,1,2017-02-10 10:00:50
10871,Indole,0,,35581.0,12493.0,2056,23367,1,2017-02-10 10:00:50
10872,Indole,0,,35581.0,12494.0,2057,23367,1,2017-02-10 10:00:50
10873,Indole,0,,35581.0,12495.0,2058,23367,1,2017-02-10 10:00:50
10874,Indole,0,,35581.0,12496.0,2059,23367,1,2017-02-10 10:00:50
10875,Indole,0,,35581.0,12497.0,2060,23367,1,2017-02-10 10:00:50
10876,Indole,0,,35581.0,12498.0,2061,23162,1,2017-02-10 10:00:50
10877,Hydrogen sulfide,1,,16136.0,10454.0,2136,23068,1,2017-02-10 10:00:50
10878,Hydrogen sulfide,0,,16136.0,10455.0,2138,23069,1,2017-02-10 10:00:50
10879,Indole,0,,35581.0,12500.0,2339,23073,1,2017-02-10 10:00:50
10880,Acetoin,0,,15688.0,12499.0,2339,23073,1,2017-02-10 10:00:50
10881,Indole,0,,35581.0,10456.0,2827,23077,1,2017-02-10 10:00:50
10882,Siderophore,1,,26672.0,10457.0,2905,23078,1,2017-02-10 10:00:50
10883,Indole,0,,35581.0,10458.0,2927,23079,1,2017-02-10 10:00:50
10884,Hydrogen sulfide,0,,16136.0,10459.0,2927,23079,1,2017-02-10 10:00:50
10885,Indole,0,,35581.0,10460.0,2928,23079,1,2017-02-10 10:00:50
10886,Hydrogen sulfide,0,,16136.0,10461.0,2928,23079,1,2017-02-10 10:00:50
10887,Indole,0,,35581.0,10462.0,2930,23079,1,2017-02-10 10:00:50
10888,Hydrogen sulfide,0,,16136.0,10463.0,2930,23079,1,2017-02-10 10:00:50
10889,Indole,0,,35581.0,10464.0,2936,23081,1,2017-02-10 10:00:50
10890,Hydrogen sulfide,0,,16136.0,10465.0,2936,23081,1,2017-02-10 10:00:50
10891,Acetoin,1,,15688.0,12501.0,2936,23081,1,2017-02-10 10:00:50
10892,Indole,0,,35581.0,10466.0,2937,23082,1,2017-02-10 10:00:50
10893,Indole,0,,35581.0,10467.0,2938,23083,1,2017-02-10 10:00:50
10894,Indole,0,,35581.0,12503.0,2982,23088,1,2017-02-10 10:00:50
10895,Hydrogen sulfide,0,,16136.0,10468.0,2982,23088,1,2017-02-10 10:00:50
10896,Acetoin,0,,15688.0,12502.0,2982,23088,1,2017-02-10 10:00:50
10897,Indole,0,,35581.0,10469.0,2984,23090,1,2017-02-10 10:00:50
10898,Indole,0,,35581.0,12504.0,2985,23091,1,2017-02-10 10:00:50
10899,Hydrogen sulfide,0,,16136.0,10470.0,2985,23091,1,2017-02-10 10:00:50
10900,Indole,0,,35581.0,12505.0,2986,23091,1,2017-02-10 10:00:50
10901,Hydrogen sulfide,0,,16136.0,10471.0,2986,23091,1,2017-02-10 10:00:50
10902,Polyhydroxybutyrate,1,,53388.0,10472.0,2992,23092,1,2017-02-10 10:00:50
10903,Indole,0,,35581.0,10473.0,3016,23099,1,2017-02-10 10:00:50
10904,Hydrogen sulfide,0,,16136.0,10474.0,3017,23100,1,2017-02-10 10:00:50
10905,Acetoin,1,,15688.0,12506.0,3017,23100,1,2017-02-10 10:00:50
10906,Indole,0,,35581.0,10475.0,3043,23097,1,2017-02-10 10:00:50
10907,Indole,0,,35581.0,10476.0,3053,23098,1,2017-02-10 10:00:50
10908,Indole,0,,35581.0,12507.0,3196,23186,1,2017-02-10 10:00:50
10909,Indole,0,,35581.0,12508.0,3198,23187,1,2017-02-10 10:00:50
10910,Indole,0,,35581.0,12509.0,3199,23188,1,2017-02-10 10:00:50
10911,Indole,0,,35581.0,12510.0,3202,23189,1,2017-02-10 10:00:50
10912,Acetoin,1,,15688.0,12511.0,3208,23193,1,2017-02-10 10:00:50
10913,Acetoin,0,,15688.0,12512.0,3213,23198,1,2017-02-10 10:00:50
10914,Acetoin,1,,15688.0,12513.0,3223,23203,1,2017-02-10 10:00:50
10915,Acetoin,1,,15688.0,12514.0,3224,23204,1,2017-02-10 10:00:50
10916,Indole,0,,35581.0,10477.0,3245,23103,1,2017-02-10 10:00:50
10917,Indole,0,,35581.0,12515.0,4167,23215,1,2017-02-10 10:00:50
10918,Indole,0,,35581.0,12517.0,4239,23230,1,2017-02-10 10:00:50
10919,Acetoin,1,,15688.0,12516.0,4239,23230,1,2017-02-10 10:00:50
10920,Hydrogen sulfide,0,,16136.0,10478.0,12668,23333,1,2017-02-10 10:00:50
10921,Indole,0,,35581.0,12518.0,22931,23056,1,2017-02-10 10:00:50
10922,Hydrogen sulfide,0,,16136.0,10479.0,22931,23056,1,2017-02-10 10:00:50
10923,Acetoin,1,,15688.0,10480.0,22931,23056,1,2017-02-10 10:00:50
10924,Polyhydroxybutyrate,0,,53388.0,10481.0,23735,23008,1,2017-02-10 10:00:50
10925,Extracellular polymeric substance,0,,72813.0,10482.0,23735,23008,1,2017-02-10 10:00:50
10926,Acetoin,0,,15688.0,12519.0,23735,23008,1,2017-02-10 10:00:50
10927,Acetoin,0,,15688.0,12520.0,130201,22994,1,2017-02-10 10:00:50
10928,Indole,1,,35581.0,10483.0,130201,22994,1,2017-02-10 10:00:50
10929,Acetoin,0,,15688.0,12521.0,132631,24895,1,2017-08-25 13:33:20
10930,Acetoin,0,,15688.0,10484.0,133142,24910,1,2017-08-25 13:33:20
10931,Acetoin,0,,15688.0,12522.0,133003,24917,1,2017-08-25 13:33:20
10932,Acetoin,0,,15688.0,12523.0,133151,24920,1,2017-08-25 13:33:20
10933,Acetoin,0,,15688.0,12524.0,132640,24922,1,2017-08-25 13:33:20
10934,Acetoin,0,,15688.0,12525.0,133157,24931,1,2017-08-25 13:33:20
10935,Acetoin,0,,15688.0,12526.0,133159,24934,1,2017-08-25 13:33:20
10936,Acetoin,0,,15688.0,12527.0,133160,24935,1,2017-08-25 13:33:20
10937,Acetoin,0,,15688.0,10485.0,133161,24936,1,2017-08-25 13:33:20
10938,Acetoin,0,,15688.0,12528.0,132648,24955,1,2017-08-25 13:33:20
10939,Acetoin,0,,15688.0,12529.0,133167,24941,1,2017-08-25 13:33:20
10940,Acetoin,0,,15688.0,12530.0,133168,24943,1,2017-08-25 13:33:20
10941,Acetoin,0,,15688.0,12531.0,133171,24946,1,2017-08-25 13:33:20
10942,Acetoin,0,,15688.0,42327.0,133177,24954,1,2017-08-25 13:33:20
10943,Acetoin,0,,15688.0,12532.0,133183,24972,1,2017-08-25 13:33:20
10944,Acetoin,0,,15688.0,12533.0,132661,24973,1,2017-08-25 13:33:20
10945,Acetoin,0,,15688.0,10486.0,133006,24984,1,2017-08-25 13:33:20
10946,Acetoin,0,,15688.0,10487.0,133188,24984,1,2017-08-25 13:33:20
10947,Acetoin,0,,15688.0,12534.0,133190,24985,1,2017-08-25 13:33:20
10948,Acetoin,0,,15688.0,12535.0,133197,24995,1,2017-08-25 13:33:20
10949,Acetoin,0,,15688.0,12536.0,133199,24997,1,2017-08-25 13:33:20
10950,Acetoin,0,,15688.0,12537.0,133202,25001,1,2017-08-25 13:33:20
10951,Acetoin,0,,15688.0,12538.0,133203,25002,1,2017-08-25 13:33:20
10952,Acetoin,0,,15688.0,12539.0,133205,25003,1,2017-08-25 13:33:20
10953,Acetoin,0,,15688.0,12540.0,133207,25026,1,2017-08-25 13:33:20
10954,Acetoin,0,,15688.0,12541.0,133011,25042,1,2017-08-25 13:33:20
10955,Acetoin,0,,15688.0,12542.0,132682,25033,1,2017-08-25 13:33:20
10956,Acetoin,0,,15688.0,12543.0,132683,25033,1,2017-08-25 13:33:20
10957,Acetoin,0,,15688.0,12544.0,133219,25011,1,2017-08-25 13:33:20
10958,Acetoin,0,,15688.0,12545.0,133225,25037,1,2017-08-25 13:33:20
10959,Acetoin,0,,15688.0,12546.0,133230,25006,1,2017-08-25 13:33:20
