ID_met_production,metabolite_prod,production,excreted,chebi_ID,ID_strains
12815,"Hydrogen sulfide",0,NULL,16136,132377
12816,"Hydrogen sulfide",0,NULL,16136,132419
12817,"Hydrogen sulfide",0,NULL,16136,140930
12818,"Hydrogen sulfide",0,NULL,16136,132390
12819,"Hydrogen sulfide",0,NULL,16136,140935
12820,"Hydrogen sulfide",0,NULL,16136,140936
12821,"Hydrogen sulfide",0,NULL,16136,132379
12822,"Hydrogen sulfide",0,NULL,16136,132364
12823,"Hydrogen sulfide",0,NULL,16136,140945
12824,"Hydrogen sulfide",0,NULL,16136,140946
12825,"Hydrogen sulfide",0,NULL,16136,140953
12826,"Hydrogen sulfide",0,NULL,16136,140955
12827,"Hydrogen sulfide",0,NULL,16136,140956
12828,"Hydrogen sulfide",0,NULL,16136,140960
12829,"Hydrogen sulfide",0,NULL,16136,140961
12830,"Hydrogen sulfide",0,NULL,16136,140962
12831,"Hydrogen sulfide",0,NULL,16136,140963
12832,"Hydrogen sulfide",0,NULL,16136,140964
12833,"Hydrogen sulfide",0,NULL,16136,140965
12834,"Hydrogen sulfide",0,NULL,16136,140966
12835,"Hydrogen sulfide",0,NULL,16136,140967
12836,"Hydrogen sulfide",0,NULL,16136,140968
12837,"Hydrogen sulfide",0,NULL,16136,140970
12838,"Hydrogen sulfide",0,NULL,16136,140972
12839,"Hydrogen sulfide",0,NULL,16136,140975
12840,"Hydrogen sulfide",0,NULL,16136,140976
12841,"Hydrogen sulfide",0,NULL,16136,140977
12842,"Hydrogen sulfide",0,NULL,16136,140978
12843,"Hydrogen sulfide",0,NULL,16136,140979
12844,"Hydrogen sulfide",0,NULL,16136,140984
12845,"Hydrogen sulfide",0,NULL,16136,140986
12846,"Hydrogen sulfide",0,NULL,16136,140987
12847,"Hydrogen sulfide",0,NULL,16136,140988
12848,"Hydrogen sulfide",0,NULL,16136,140989
12849,"Hydrogen sulfide",0,NULL,16136,140990
12850,"Hydrogen sulfide",0,NULL,16136,141005
12851,"Hydrogen sulfide",0,NULL,16136,140373
12852,"Hydrogen sulfide",0,NULL,16136,140404
12853,"Hydrogen sulfide",0,NULL,16136,141009
12854,"Hydrogen sulfide",0,NULL,16136,141012
12855,"Hydrogen sulfide",0,NULL,16136,141032
12856,"Hydrogen sulfide",0,NULL,16136,141033
12857,"Hydrogen sulfide",0,NULL,16136,141034
12858,"Hydrogen sulfide",0,NULL,16136,141035
12859,"Hydrogen sulfide",0,NULL,16136,141036
12860,"Hydrogen sulfide",0,NULL,16136,141045
12861,"Hydrogen sulfide",0,NULL,16136,141046
12862,"Hydrogen sulfide",0,NULL,16136,141047
12863,"Hydrogen sulfide",0,NULL,16136,141050
12864,"Hydrogen sulfide",0,NULL,16136,141051
12865,"Hydrogen sulfide",0,NULL,16136,141057
12866,"Hydrogen sulfide",0,NULL,16136,141058
12867,"Hydrogen sulfide",0,NULL,16136,141059
12868,"Hydrogen sulfide",0,NULL,16136,132560
12869,"Hydrogen sulfide",0,NULL,16136,132574
12870,"Hydrogen sulfide",0,NULL,16136,141065
12871,"Hydrogen sulfide",0,NULL,16136,141067
12872,"Hydrogen sulfide",0,NULL,16136,141068
12873,"Hydrogen sulfide",0,NULL,16136,141069
12874,"Hydrogen sulfide",0,NULL,16136,141071
12875,"Hydrogen sulfide",0,NULL,16136,132977
12876,"Hydrogen sulfide",0,NULL,16136,132533
12877,"Hydrogen sulfide",0,NULL,16136,132536
12878,"Hydrogen sulfide",0,NULL,16136,141073
12879,"Hydrogen sulfide",0,NULL,16136,15209
12880,"Hydrogen sulfide",0,NULL,16136,132973
12881,"Hydrogen sulfide",0,NULL,16136,141081
12882,"Hydrogen sulfide",0,NULL,16136,141084
12883,"Hydrogen sulfide",0,NULL,16136,132513
12884,"Hydrogen sulfide",0,NULL,16136,141085
12885,"Hydrogen sulfide",0,NULL,16136,141086
12886,"Hydrogen sulfide",0,NULL,16136,141093
12887,"Hydrogen sulfide",0,NULL,16136,141094
12888,"Hydrogen sulfide",0,NULL,16136,141097
12889,"Hydrogen sulfide",0,NULL,16136,132418
12890,"Hydrogen sulfide",0,NULL,16136,141116
12891,"Hydrogen sulfide",0,NULL,16136,141117
12892,"Hydrogen sulfide",0,NULL,16136,141118
12893,"Hydrogen sulfide",0,NULL,16136,141127
12894,"Hydrogen sulfide",0,NULL,16136,132393
12895,"Hydrogen sulfide",0,NULL,16136,132361
12896,"Hydrogen sulfide",0,NULL,16136,141132
12897,"Hydrogen sulfide",0,NULL,16136,141133
12898,"Hydrogen sulfide",0,NULL,16136,141134
12899,"Hydrogen sulfide",0,NULL,16136,132342
12900,"Hydrogen sulfide",0,NULL,16136,132343
12901,"Hydrogen sulfide",0,NULL,16136,141147
12902,"Hydrogen sulfide",0,NULL,16136,141151
12903,"Hydrogen sulfide",0,NULL,16136,141159
12904,"Hydrogen sulfide",0,NULL,16136,141161
12905,Indole,0,NULL,35581,140674
12906,Indole,0,NULL,35581,140675
12907,Indole,0,NULL,35581,140677
12908,Indole,0,NULL,35581,140678
12909,Indole,0,NULL,35581,140679
12910,Indole,0,NULL,35581,140348
12911,Indole,0,NULL,35581,140680
12912,Indole,0,NULL,35581,140682
12913,Indole,0,NULL,35581,140352
12914,Indole,0,NULL,35581,140684
12915,Indole,0,NULL,35581,140685
12916,Indole,0,NULL,35581,140686
12917,Indole,0,NULL,35581,140354
12918,Indole,0,NULL,35581,140687
12919,Indole,0,NULL,35581,140688
12920,Indole,0,NULL,35581,140355
12921,Indole,0,NULL,35581,140356
12922,Indole,0,NULL,35581,140694
12923,Indole,0,NULL,35581,140695
12924,Indole,0,NULL,35581,140696
12925,Indole,0,NULL,35581,140697
12926,Indole,0,NULL,35581,140698
12927,Indole,0,NULL,35581,140701
12928,Indole,0,NULL,35581,140358
12929,Indole,0,NULL,35581,140359
12930,Indole,0,NULL,35581,140375
12931,Indole,0,NULL,35581,140708
12932,Indole,0,NULL,35581,140383
12933,Indole,0,NULL,35581,140384
12934,Indole,0,NULL,35581,140710
12935,Indole,0,NULL,35581,140711
12936,Indole,0,NULL,35581,140712
12937,Indole,0,NULL,35581,140714
12938,Indole,0,NULL,35581,140715
12939,Indole,0,NULL,35581,140719
12940,Indole,0,NULL,35581,140722
12941,Indole,0,NULL,35581,140722
12942,Indole,0,NULL,35581,140724
12943,Indole,0,NULL,35581,140727
12944,Indole,0,NULL,35581,140420
12945,Indole,0,NULL,35581,140733
12946,Indole,0,NULL,35581,140734
12947,Indole,0,NULL,35581,140426
12948,Indole,0,NULL,35581,140736
12949,Indole,0,NULL,35581,140737
12950,Indole,0,NULL,35581,140738
12951,Indole,0,NULL,35581,140739
12952,Indole,0,NULL,35581,140740
12953,Indole,0,NULL,35581,140743
12954,Indole,0,NULL,35581,140745
12955,Indole,0,NULL,35581,140747
12956,Indole,0,NULL,35581,140748
12957,Indole,0,NULL,35581,140749
12958,Indole,0,NULL,35581,140751
12959,Indole,0,NULL,35581,140752
12960,Indole,0,NULL,35581,140753
12961,Indole,0,NULL,35581,140754
12962,Indole,0,NULL,35581,140755
12963,Indole,0,NULL,35581,140756
12964,Indole,0,NULL,35581,140757
12965,Indole,0,NULL,35581,140758
12966,Indole,0,NULL,35581,140759
12967,Indole,0,NULL,35581,140760
12968,Indole,0,NULL,35581,140761
12969,Indole,0,NULL,35581,140762
12970,Indole,0,NULL,35581,140764
12971,Indole,0,NULL,35581,140765
12972,Indole,0,NULL,35581,140767
12973,Indole,0,NULL,35581,140768
12974,Indole,0,NULL,35581,140773
12975,Indole,0,NULL,35581,140774
12976,Indole,0,NULL,35581,140775
12977,Indole,0,NULL,35581,140776
12978,Indole,0,NULL,35581,140777
12979,Indole,0,NULL,35581,140783
12980,Indole,0,NULL,35581,140784
12981,Indole,0,NULL,35581,140787
12982,Indole,0,NULL,35581,140788
12983,Indole,0,NULL,35581,140791
12984,Indole,0,NULL,35581,140792
12985,Indole,0,NULL,35581,140793
12986,Indole,0,NULL,35581,140794
12987,Indole,0,NULL,35581,140795
12988,Indole,0,NULL,35581,140797
12989,Indole,0,NULL,35581,140798
12990,Indole,0,NULL,35581,140799
12991,Indole,0,NULL,35581,132582
12992,Indole,0,NULL,35581,140803
12993,Indole,0,NULL,35581,132989
12994,Indole,0,NULL,35581,132991
12995,Indole,0,NULL,35581,140808
12996,Indole,0,NULL,35581,132595
12997,Indole,0,NULL,35581,132992
12998,Indole,0,NULL,35581,140810
12999,Indole,0,NULL,35581,132596
13000,Indole,0,NULL,35581,140811
13001,Indole,0,NULL,35581,140812
13002,Indole,0,NULL,35581,140813
13003,Indole,0,NULL,35581,140814
13004,Indole,0,NULL,35581,140815
13005,Indole,0,NULL,35581,140816
13006,Indole,0,NULL,35581,140817
13007,Indole,0,NULL,35581,140818
13008,Indole,0,NULL,35581,140819
13009,Indole,0,NULL,35581,140820
13010,Indole,0,NULL,35581,132984
13011,Indole,0,NULL,35581,132572
13012,Indole,0,NULL,35581,140824
13013,Indole,0,NULL,35581,140825
13014,Indole,0,NULL,35581,140826
13015,Indole,0,NULL,35581,140827
13016,Indole,0,NULL,35581,140829
13017,Indole,0,NULL,35581,1120
13018,Indole,0,NULL,35581,1293
13019,Indole,0,NULL,35581,139617
13020,Indole,0,NULL,35581,140831
13021,Indole,0,NULL,35581,140832
13022,Indole,0,NULL,35581,132547
13023,Indole,0,NULL,35581,132548
13024,Indole,0,NULL,35581,140835
13025,Indole,0,NULL,35581,140838
13026,Indole,0,NULL,35581,140844
13027,Indole,0,NULL,35581,132512
13028,Indole,0,NULL,35581,140845
13029,Indole,0,NULL,35581,132517
13030,Indole,0,NULL,35581,140846
13031,Indole,0,NULL,35581,132514
13032,Indole,0,NULL,35581,132515
13033,Indole,0,NULL,35581,140847
13034,Indole,0,NULL,35581,132516
13035,Indole,0,NULL,35581,140849
13036,Indole,0,NULL,35581,140850
13037,Indole,0,NULL,35581,132525
13038,Indole,0,NULL,35581,140851
13039,Indole,0,NULL,35581,140852
13040,Indole,0,NULL,35581,140855
13041,Indole,0,NULL,35581,140856
13042,Indole,0,NULL,35581,132488
13043,Indole,0,NULL,35581,132486
13044,Indole,0,NULL,35581,140858
13045,Indole,0,NULL,35581,140859
13046,Indole,0,NULL,35581,140861
13047,Indole,0,NULL,35581,140863
13048,Indole,0,NULL,35581,140864
13049,Indole,0,NULL,35581,132482
13050,Indole,0,NULL,35581,140866
13051,Indole,0,NULL,35581,140146
13052,Indole,0,NULL,35581,139044
13053,Indole,0,NULL,35581,140867
13054,Indole,0,NULL,35581,132487
13055,Indole,0,NULL,35581,140870
13056,Indole,0,NULL,35581,132480
13057,Indole,0,NULL,35581,140871
13058,Indole,0,NULL,35581,130972
13059,Indole,0,NULL,35581,140874
13060,Indole,0,NULL,35581,140875
13061,Indole,0,NULL,35581,140878
13062,Indole,0,NULL,35581,140879
13063,Indole,0,NULL,35581,140882
13064,Indole,0,NULL,35581,140883
13065,Indole,0,NULL,35581,132454
13066,Indole,0,NULL,35581,132457
13067,Indole,0,NULL,35581,140886
13068,Indole,0,NULL,35581,140887
13069,Indole,0,NULL,35581,140889
13070,Indole,0,NULL,35581,132465
13071,Indole,0,NULL,35581,132456
13072,Indole,0,NULL,35581,140891
13073,Indole,0,NULL,35581,140892
13074,Indole,0,NULL,35581,140893
13075,Indole,0,NULL,35581,140894
13076,Indole,0,NULL,35581,132434
13077,Indole,0,NULL,35581,140895
13078,Indole,0,NULL,35581,140896
13079,Indole,0,NULL,35581,132450
13080,Indole,0,NULL,35581,140897
13081,Indole,0,NULL,35581,132446
13082,Indole,0,NULL,35581,140898
13083,Indole,0,NULL,35581,140899
13084,Indole,0,NULL,35581,132449
13085,Indole,0,NULL,35581,132451
13086,Indole,0,NULL,35581,140900
13087,Indole,0,NULL,35581,140901
13088,Indole,0,NULL,35581,140903
13089,Indole,0,NULL,35581,132436
13090,Indole,0,NULL,35581,132438
13091,Indole,0,NULL,35581,132443
13092,Indole,0,NULL,35581,140904
13093,Indole,0,NULL,35581,140905
13094,Indole,0,NULL,35581,140906
13095,Indole,0,NULL,35581,140907
13096,Indole,0,NULL,35581,140908
13097,Indole,0,NULL,35581,140913
13098,Indole,0,NULL,35581,140140
13099,Indole,0,NULL,35581,132382
13100,Indole,0,NULL,35581,132385
13101,Indole,0,NULL,35581,132157
13102,Indole,0,NULL,35581,132387
13103,Indole,0,NULL,35581,132388
13104,Indole,0,NULL,35581,132376
13105,Indole,0,NULL,35581,132404
13106,Indole,0,NULL,35581,140918
13107,Indole,0,NULL,35581,140920
13108,Indole,0,NULL,35581,132396
13109,Indole,0,NULL,35581,140924
13110,Indole,0,NULL,35581,132419
13111,Indole,0,NULL,35581,140931
13112,Indole,0,NULL,35581,132384
13113,Indole,0,NULL,35581,132390
13114,Indole,0,NULL,35581,140932
13115,Indole,0,NULL,35581,140933
13116,Indole,0,NULL,35581,132374
13117,Indole,0,NULL,35581,132375
13118,Indole,0,NULL,35581,140936
13119,Indole,0,NULL,35581,132379
13120,Indole,0,NULL,35581,140939
13121,Indole,0,NULL,35581,132354
13122,Indole,0,NULL,35581,140944
13123,Indole,0,NULL,35581,132364
13124,Indole,0,NULL,35581,140945
13125,Indole,0,NULL,35581,140946
13126,Indole,0,NULL,35581,132346
13127,Indole,0,NULL,35581,140947
13128,Indole,0,NULL,35581,132345
13129,Indole,0,NULL,35581,132348
13130,Indole,0,NULL,35581,140948
13131,Indole,0,NULL,35581,140949
13132,Indole,0,NULL,35581,140343
13133,Indole,0,NULL,35581,140951
13134,Indole,0,NULL,35581,140346
13135,Indole,0,NULL,35581,140952
13136,Indole,0,NULL,35581,140954
13137,Indole,0,NULL,35581,140955
13138,Indole,0,NULL,35581,140956
13139,Indole,0,NULL,35581,140957
13140,Indole,0,NULL,35581,140959
13141,Indole,0,NULL,35581,140960
13142,Indole,0,NULL,35581,140961
13143,Indole,0,NULL,35581,140962
13144,Indole,0,NULL,35581,140963
13145,Indole,0,NULL,35581,140964
13146,Indole,0,NULL,35581,140965
13147,Indole,0,NULL,35581,140966
13148,Indole,0,NULL,35581,140967
13149,Indole,0,NULL,35581,140968
13150,Indole,0,NULL,35581,140969
13151,Indole,0,NULL,35581,140970
13152,Indole,0,NULL,35581,140971
13153,Indole,0,NULL,35581,140973
13154,Indole,0,NULL,35581,140974
13155,Indole,0,NULL,35581,140975
13156,Indole,0,NULL,35581,140976
13157,Indole,0,NULL,35581,140977
13158,Indole,0,NULL,35581,140978
13159,Indole,0,NULL,35581,140979
13160,Indole,0,NULL,35581,140984
13161,Indole,0,NULL,35581,140986
13162,Indole,0,NULL,35581,140987
13163,Indole,0,NULL,35581,140988
13164,Indole,0,NULL,35581,140989
13165,Indole,0,NULL,35581,140990
13166,Indole,0,NULL,35581,141000
13167,Indole,0,NULL,35581,141001
13168,Indole,0,NULL,35581,141002
13169,Indole,0,NULL,35581,141003
13170,Indole,0,NULL,35581,140404
13171,Indole,0,NULL,35581,140408
13172,Indole,0,NULL,35581,141009
13173,Indole,0,NULL,35581,141010
13174,Indole,0,NULL,35581,141028
13175,Indole,0,NULL,35581,141030
13176,Indole,0,NULL,35581,141032
13177,Indole,0,NULL,35581,141033
13178,Indole,0,NULL,35581,141034
13179,Indole,0,NULL,35581,141035
13180,Indole,0,NULL,35581,141036
13181,Indole,0,NULL,35581,141040
13182,Indole,0,NULL,35581,141041
13183,Indole,0,NULL,35581,141044
13184,Indole,0,NULL,35581,141046
13185,Indole,0,NULL,35581,141048
13186,Indole,0,NULL,35581,141051
13187,Indole,0,NULL,35581,141052
13188,Indole,0,NULL,35581,141053
13189,Indole,0,NULL,35581,141056
13190,Indole,0,NULL,35581,141057
13191,Indole,0,NULL,35581,141058
13192,Indole,0,NULL,35581,141062
13193,Indole,0,NULL,35581,132560
13194,Indole,0,NULL,35581,132574
13195,Indole,0,NULL,35581,141064
13196,Indole,0,NULL,35581,141067
13197,Indole,0,NULL,35581,141068
13198,Indole,0,NULL,35581,141071
13199,Indole,0,NULL,35581,132977
13200,Indole,0,NULL,35581,132976
13201,Indole,0,NULL,35581,132974
13202,Indole,0,NULL,35581,141073
13203,Indole,0,NULL,35581,141074
13204,Indole,0,NULL,35581,132518
13205,Indole,0,NULL,35581,1292
13206,Indole,0,NULL,35581,141075
13207,Indole,0,NULL,35581,141078
13208,Indole,0,NULL,35581,141079
13209,Indole,0,NULL,35581,132973
13210,Indole,0,NULL,35581,132978
13211,Indole,0,NULL,35581,141082
13212,Indole,0,NULL,35581,141085
13213,Indole,0,NULL,35581,141089
13214,Indole,0,NULL,35581,141091
13215,Indole,0,NULL,35581,141098
13216,Indole,0,NULL,35581,141099
13217,Indole,0,NULL,35581,141100
13218,Indole,0,NULL,35581,141101
13219,Indole,0,NULL,35581,141105
13220,Indole,0,NULL,35581,141110
13221,Indole,0,NULL,35581,141111
13222,Indole,0,NULL,35581,141113
13223,Indole,0,NULL,35581,141114
13224,Indole,0,NULL,35581,141117
13225,Indole,0,NULL,35581,141120
13226,Indole,0,NULL,35581,132412
13227,Indole,0,NULL,35581,141126
13228,Indole,0,NULL,35581,141127
13229,Indole,0,NULL,35581,132393
13230,Indole,0,NULL,35581,132361
13231,Indole,0,NULL,35581,141130
13232,Indole,0,NULL,35581,141131
13233,Indole,0,NULL,35581,132350
13234,Indole,0,NULL,35581,132355
13235,Indole,0,NULL,35581,132964
13236,Indole,0,NULL,35581,141136
13237,Indole,0,NULL,35581,141140
13238,Indole,0,NULL,35581,141141
13239,Indole,0,NULL,35581,141142
13240,Indole,0,NULL,35581,141143
13241,Indole,0,NULL,35581,141144
13242,Indole,0,NULL,35581,132351
13243,Indole,0,NULL,35581,132353
13244,Indole,0,NULL,35581,141146
13245,Indole,0,NULL,35581,141147
13246,Indole,0,NULL,35581,141151
13247,Indole,0,NULL,35581,141153
13248,Indole,0,NULL,35581,141154
13249,Indole,0,NULL,35581,141156
13250,Indole,0,NULL,35581,141157
13251,Indole,0,NULL,35581,141158
13252,Indole,0,NULL,35581,141159
13253,Indole,0,NULL,35581,141161
13254,Indole,0,NULL,35581,141162
13255,Indole,0,NULL,35581,141163
13256,Indole,0,NULL,35581,141164
13257,Indole,0,NULL,35581,141165
13258,Indole,0,NULL,35581,141166
13259,Indole,0,NULL,35581,141167
13260,Indole,0,NULL,35581,141168
13261,"Indole-3-acetic acid",0,NULL,16411,132363
13262,"Indole-3-acetic acid",0,NULL,16411,141094
13263,"Indole-3-acetic acid",0,NULL,16411,141097
13264,"Indole-3-acetic acid",0,NULL,16411,141103
13265,L-Tryptophan,0,NULL,16828,141113
13266,"Lactic acid",0,NULL,78320,132575
13267,Melanin,0,NULL,89634,140671
13268,Melanin,0,NULL,89634,140744
13269,Melanin,0,NULL,89634,132265
13270,Melanin,0,NULL,89634,140849
13271,Melanin,0,NULL,89634,140868
13272,Melanin,0,NULL,89634,140909
13273,Melanin,0,NULL,89634,132377
13274,Melanin,0,NULL,89634,141108
13275,Polyhydroxybutyrate,0,NULL,53388,141082
13276,Sulfide,0,NULL,15138,140699
13277,Sulfide,0,NULL,15138,132572
13278,Sulfide,0,NULL,15138,141100
13279,Sulfide,0,NULL,15138,141101
13280,Sulfide,0,NULL,15138,141104
13281,Sulfide,0,NULL,15138,141105
13282,Sulfide,0,NULL,15138,141106
13283,Sulfide,0,NULL,15138,141107
13284,Sulfide,0,NULL,15138,141108
13285,Sulfide,0,NULL,15138,141109
13286,Sulfide,0,NULL,15138,141110
13287,Sulfide,0,NULL,15138,141113
13288,Sulfide,0,NULL,15138,141157
13289,Urea,0,NULL,16199,141114
13290,Acetoin,1,NULL,15688,140981
13291,Cobalamin,1,NULL,30411,141102
13292,"(R)-Lactic acid",1,NULL,42111,140409
13293,"(R)-Lactic acid",1,NULL,42111,140410
13294,"(R)-Lactic acid",1,NULL,42111,132362
13295,"(R)-Lactic acid",1,NULL,42111,141151
13296,"(R)-Lactic acid",1,NULL,42111,141152
13297,"(S)-Lactic acid",1,NULL,422,140409
13298,"(S)-Lactic acid",1,NULL,422,140410
13299,"(S)-Lactic acid",1,NULL,422,132362
13300,"(S)-Lactic acid",1,NULL,422,141151
13301,"(S)-Lactic acid",1,NULL,422,141152
13302,"Acetic acid",1,NULL,15366,2537
13303,"Acetic acid",1,NULL,15366,2650
13304,"Acetic acid",1,NULL,15366,5416
13305,"Acetic acid",1,NULL,15366,140356
13306,"Acetic acid",1,NULL,15366,140747
13307,"Acetic acid",1,NULL,15366,2806
13308,"Acetic acid",1,NULL,15366,2765
13309,"Acetic acid",1,NULL,15366,2646
13310,"Acetic acid",1,NULL,15366,140775
13311,"Acetic acid",1,NULL,15366,140987
13312,"Acetic acid",1,NULL,15366,140988
13313,"Acetic acid",1,NULL,15366,141046
13314,Acetoin,1,NULL,15688,140699
13315,Acetoin,1,NULL,15688,140711
13316,Acetoin,1,NULL,15688,140718
13317,Acetoin,1,NULL,15688,140734
13318,Acetoin,1,NULL,15688,140735
13319,Acetoin,1,NULL,15688,140739
13320,Acetoin,1,NULL,15688,140740
13321,Acetoin,1,NULL,15688,140749
13322,Acetoin,1,NULL,15688,140751
13323,Acetoin,1,NULL,15688,140752
13324,Acetoin,1,NULL,15688,140764
13325,Acetoin,1,NULL,15688,140777
13326,Acetoin,1,NULL,15688,140787
13327,Acetoin,1,NULL,15688,140788
13328,Acetoin,1,NULL,15688,140793
13329,Acetoin,1,NULL,15688,140796
13330,Acetoin,1,NULL,15688,140814
13331,Acetoin,1,NULL,15688,140816
13332,Acetoin,1,NULL,15688,140818
13333,Acetoin,1,NULL,15688,140820
13334,Acetoin,1,NULL,15688,140829
13335,Acetoin,1,NULL,15688,132547
13336,Acetoin,1,NULL,15688,132528
13337,Acetoin,1,NULL,15688,140845
13338,Acetoin,1,NULL,15688,140863
13339,Acetoin,1,NULL,15688,132970
13340,Acetoin,1,NULL,15688,140866
13341,Acetoin,1,NULL,15688,139044
13342,Acetoin,1,NULL,15688,140874
13343,Acetoin,1,NULL,15688,140878
13344,Acetoin,1,NULL,15688,140879
13345,Acetoin,1,NULL,15688,132465
13346,Acetoin,1,NULL,15688,132451
13347,Acetoin,1,NULL,15688,140907
13348,Acetoin,1,NULL,15688,132380
13349,Acetoin,1,NULL,15688,140914
13350,Acetoin,1,NULL,15688,132157
13351,Acetoin,1,NULL,15688,132376
13352,Acetoin,1,NULL,15688,140921
13353,Acetoin,1,NULL,15688,140924
13354,Acetoin,1,NULL,15688,132390
13355,Acetoin,1,NULL,15688,140138
13356,Acetoin,1,NULL,15688,132379
13357,Acetoin,1,NULL,15688,132402
13358,Acetoin,1,NULL,15688,140955
13359,Acetoin,1,NULL,15688,140956
13360,Acetoin,1,NULL,15688,140960
13361,Acetoin,1,NULL,15688,140961
13362,Acetoin,1,NULL,15688,140962
13363,Acetoin,1,NULL,15688,140963
13364,Acetoin,1,NULL,15688,140964
13365,Acetoin,1,NULL,15688,140965
13366,Acetoin,1,NULL,15688,140966
13367,Acetoin,1,NULL,15688,140967
13368,Acetoin,1,NULL,15688,140968
13369,Acetoin,1,NULL,15688,140985
13370,Acetoin,1,NULL,15688,140990
13371,Acetoin,1,NULL,15688,141008
13372,Acetoin,1,NULL,15688,141058
13373,Acetoin,1,NULL,15688,141084
13374,Acetoin,1,NULL,15688,141090
13375,Acetoin,1,NULL,15688,141097
13376,Acetoin,1,NULL,15688,132418
13377,Acetoin,1,NULL,15688,141127
13378,Acetoin,1,NULL,15688,132361
13379,Acetoin,1,NULL,15688,141147
13380,Acetoin,1,NULL,15688,141151
13381,Acetoin,1,NULL,15688,141161
13382,Alanine,1,NULL,16449,2601
13383,Ammonia,1,NULL,16134,2537
13384,Ammonia,1,NULL,16134,2650
13385,Ammonia,1,NULL,16134,5416
13386,Ammonia,1,NULL,16134,2613
13387,Ammonia,1,NULL,16134,2601
13388,Ammonia,1,NULL,16134,140409
13389,Ammonia,1,NULL,16134,141152
13390,"Amphotericin B",1,NULL,2652,141107
13391,beta-Phenylethylamine,1,NULL,18397,2613
13392,Butyrate,1,NULL,17968,140747
13393,Butyrate,1,NULL,17968,2806
13394,Butyrate,1,NULL,17968,2765
13395,Butyrate,1,NULL,17968,2646
13396,"Carbon dioxide",1,NULL,16526,2537
13397,"Carbon dioxide",1,NULL,16526,2650
13398,"Carbon dioxide",1,NULL,16526,5416
13399,"Carbon dioxide",1,NULL,16526,140775
13400,Dihydrogen,1,NULL,18276,140775
13401,Dihydrogen,1,NULL,18276,5434
13402,Dihydrogen,1,NULL,18276,5445
13403,Dihydrogen,1,NULL,18276,2648
13404,Dihydrogen,1,NULL,18276,2601
13405,"Dimethyl disulfide",1,NULL,4608,141141
13406,"Elemental sulfur",1,NULL,33403,6089
13407,Ethanol,1,NULL,16236,2648
13408,"Formic acid",1,NULL,30751,2537
13409,"Formic acid",1,NULL,30751,2650
13410,"Formic acid",1,NULL,30751,5416
13411,"Formic acid",1,NULL,30751,140775
13412,"Hydrogen sulfide",1,NULL,16136,140426
13413,"Hydrogen sulfide",1,NULL,16136,140744
13414,"Hydrogen sulfide",1,NULL,16136,140747
13415,"Hydrogen sulfide",1,NULL,16136,140756
13416,"Hydrogen sulfide",1,NULL,16136,140772
13417,"Hydrogen sulfide",1,NULL,16136,140776
13418,"Hydrogen sulfide",1,NULL,16136,140786
13419,"Hydrogen sulfide",1,NULL,16136,140808
13420,"Hydrogen sulfide",1,NULL,16136,140827
13421,"Hydrogen sulfide",1,NULL,16136,140829
13422,"Hydrogen sulfide",1,NULL,16136,140835
13423,"Hydrogen sulfide",1,NULL,16136,140856
13424,"Hydrogen sulfide",1,NULL,16136,140870
13425,"Hydrogen sulfide",1,NULL,16136,140890
13426,"Hydrogen sulfide",1,NULL,16136,140896
13427,"Hydrogen sulfide",1,NULL,16136,140901
13428,"Hydrogen sulfide",1,NULL,16136,132442
13429,"Hydrogen sulfide",1,NULL,16136,132380
13430,"Hydrogen sulfide",1,NULL,16136,140921
13431,"Hydrogen sulfide",1,NULL,16136,2613
13432,"Hydrogen sulfide",1,NULL,16136,2601
13433,"Hydrogen sulfide",1,NULL,16136,132378
13434,"Hydrogen sulfide",1,NULL,16136,140932
13435,"Hydrogen sulfide",1,NULL,16136,140344
13436,"Hydrogen sulfide",1,NULL,16136,141038
13437,"Hydrogen sulfide",1,NULL,16136,141062
13438,"Hydrogen sulfide",1,NULL,16136,132976
13439,"Hydrogen sulfide",1,NULL,16136,141082
13440,"Hydrogen sulfide",1,NULL,16136,141087
13441,"Hydrogen sulfide",1,NULL,16136,132363
13442,"Hydrogen sulfide",1,NULL,16136,141091
13443,"Hydrogen sulfide",1,NULL,16136,141136
13444,"Hydrogen sulfide",1,NULL,16136,141137
13445,Indole,1,NULL,35581,140681
13446,Indole,1,NULL,35581,140699
13447,Indole,1,NULL,35581,140703
13448,Indole,1,NULL,35581,140735
13449,Indole,1,NULL,35581,140763
13450,Indole,1,NULL,35581,140796
13451,Indole,1,NULL,35581,140804
13452,Indole,1,NULL,35581,132573
13453,Indole,1,NULL,35581,140166
13454,Indole,1,NULL,35581,132534
13455,Indole,1,NULL,35581,140833
13456,Indole,1,NULL,35581,132970
13457,Indole,1,NULL,35581,132433
13458,Indole,1,NULL,35581,132448
13459,Indole,1,NULL,35581,140914
13460,Indole,1,NULL,35581,2613
13461,Indole,1,NULL,35581,140922
13462,Indole,1,NULL,35581,140934
13463,Indole,1,NULL,35581,132402
13464,Indole,1,NULL,35581,140141
13465,Indole,1,NULL,35581,140349
13466,Indole,1,NULL,35581,141038
13467,Indole,1,NULL,35581,141059
13468,Indole,1,NULL,35581,141084
13469,Indole,1,NULL,35581,141086
13470,Indole,1,NULL,35581,132360
13471,Indole,1,NULL,35581,132418
13472,Indole,1,NULL,35581,141118
