ID_pigmentation,pigment_name,pigment_color,pigment_production,ID_strains,ID_reference,manual_annotation,last_change
2478,,,1,133756,30408,1,2017-12-04 12:32:22
2479,,,1,11340,30232,1,2017-12-04 12:32:22
2480,,,1,10830,30241,1,2017-12-04 12:32:22
2481,,,1,10831,30241,1,2017-12-04 12:32:22
2482,,,1,7847,30255,1,2017-12-04 12:32:22
2483,,,1,13227,30711,1,2017-12-04 12:32:22
2484,,,1,133714,30256,1,2017-12-04 12:32:22
2485,,,1,12587,30304,1,2017-12-04 12:32:22
2486,,,1,133688,30161,1,2017-12-04 12:32:22
2487,,,1,23709,30250,1,2017-12-04 12:32:22
2488,,,1,23174,30173,1,2017-12-04 12:32:22
2489,,,1,23344,30361,1,2017-12-04 12:32:22
2490,,,1,133736,30338,1,2017-12-04 12:32:22
2491,,,1,133702,30214,1,2017-12-04 12:32:22
2492,,,1,16788,30067,1,2017-12-04 12:32:22
2493,,,1,13487,30577,1,2017-12-04 12:32:22
2494,,,1,14271,30344,1,2017-12-04 12:32:22
2495,,,1,17885,30334,1,2017-12-04 12:32:22
2496,,,1,7791,30183,1,2017-12-04 12:32:22
2497,,,1,7464,30363,1,2017-12-04 12:32:22
2498,,,1,7630,30474,1,2017-12-04 12:32:22
2499,,,1,133704,30219,1,2017-12-04 12:32:22
2500,,,1,133705,30219,1,2017-12-04 12:32:22
2501,,,1,22898,30254,1,2017-12-04 12:32:22
2502,,,1,22899,30254,1,2017-12-04 12:32:22
2503,,,1,22901,30254,1,2017-12-04 12:32:22
2504,,,1,22900,30254,1,2017-12-04 12:32:22
2505,,,1,2375,30392,1,2017-12-04 12:32:22
2506,,,1,23117,30580,1,2017-12-04 12:32:22
2507,,,1,11371,30231,1,2017-12-04 12:32:22
2508,,,1,11370,30231,1,2017-12-04 12:32:22
2509,,,1,11372,30231,1,2017-12-04 12:32:22
2510,,,1,133930,30901,1,2017-12-04 12:32:22
2511,,,1,24346,30771,1,2017-12-04 12:32:22
2512,,,1,23114,30488,1,2017-12-04 12:32:22
2513,,,1,133862,30701,1,2017-12-04 12:32:22
2514,,,1,133931,30902,1,2017-12-04 12:32:22
2515,,,1,23513,30722,1,2017-12-04 12:32:22
2516,,,1,23258,30578,1,2017-12-04 12:32:22
2517,,,1,24730,30881,1,2017-12-04 12:32:22
2518,,,1,133727,30300,1,2017-12-04 12:32:22
2519,,,1,3935,30533,1,2017-12-04 12:32:22
2520,,,1,133769,30453,1,2017-12-04 12:32:22
2521,,,1,133838,30638,1,2017-12-04 12:32:22
2522,,,1,11967,30425,1,2017-12-04 12:32:22
2523,,,1,11342,30584,1,2017-12-04 12:32:22
2524,,,1,133766,30436,1,2017-12-04 12:32:22
2525,,,1,13210,30427,1,2017-12-04 12:32:22
2526,,,1,23033,30982,1,2017-12-04 12:32:22
2527,,,1,23034,30982,1,2017-12-04 12:32:22
2528,,,1,134009,31045,1,2017-12-04 12:32:22
2529,,,1,24246,30886,1,2017-12-04 12:32:22
2530,,,1,133822,30602,1,2017-12-04 12:32:22
2531,,,1,23150,30817,1,2017-12-04 12:32:22
2532,,,1,23491,30823,1,2017-12-04 12:32:22
2533,,,1,134032,31099,1,2017-12-04 12:32:22
2534,,,1,134027,31085,1,2017-12-04 12:32:22
2535,,,1,16632,30475,1,2017-12-04 12:32:22
2536,,,1,133868,30719,1,2017-12-04 12:32:22
2537,,,1,7466,30531,1,2017-12-04 12:32:22
2538,,,1,133827,30615,1,2017-12-04 12:32:22
2539,,,1,24083,31150,1,2017-12-04 12:32:22
2540,,,1,133786,30494,1,2017-12-04 12:32:22
2541,,,1,23271,30591,1,2017-12-04 12:32:22
2542,,,1,133816,30574,1,2017-12-04 12:32:22
2543,,,1,23265,30604,1,2017-12-04 12:32:22
2544,,,1,23274,30605,1,2017-12-04 12:32:22
2545,,,1,133825,30609,1,2017-12-04 12:32:22
2546,,,1,133894,30800,1,2017-12-04 12:32:22
2547,,,1,24180,31108,1,2017-12-04 12:32:22
2548,,,1,130670,30637,1,2017-12-04 12:32:22
2549,,,1,23336,30735,1,2017-12-04 12:32:22
2550,,,1,24486,31010,1,2017-12-04 12:32:22
2551,,,1,24439,30834,1,2017-12-04 12:32:22
2552,,,1,133849,30669,1,2017-12-04 12:32:22
2553,,,1,132160,31170,1,2017-12-04 12:32:22
2554,,,1,133893,30791,1,2017-12-04 12:32:22
2555,,,1,133989,31014,1,2017-12-04 12:32:22
2556,,,1,133911,30855,1,2017-12-04 12:32:22
2557,,,1,133955,30944,1,2017-12-04 12:32:22
2558,,,1,23120,30829,1,2017-12-04 12:32:22
2559,,,1,133910,30854,1,2017-12-04 12:32:22
2560,,,1,24173,31003,1,2017-12-04 12:32:22
2561,,,1,24443,30936,1,2017-12-04 12:32:22
2562,,,1,130254,30841,1,2017-12-04 12:32:22
2563,,,1,24618,30900,1,2017-12-04 12:32:22
2564,,,1,133965,30968,1,2017-12-04 12:32:22
2565,,,1,133939,30915,1,2017-12-04 12:32:22
2566,,,1,23197,30812,1,2017-12-04 12:32:22
2567,,,1,133918,30872,1,2017-12-04 12:32:22
2568,,,1,133909,30852,1,2017-12-04 12:32:22
2569,,,1,130440,30942,1,2017-12-04 12:32:22
2570,,,1,133972,30978,1,2017-12-04 12:32:22
2571,,,1,130847,31065,1,2017-12-04 12:32:22
2572,,,1,23761,31041,1,2017-12-04 12:32:22
2573,,,1,134038,31114,1,2017-12-04 12:32:22
2574,,,1,24212,31084,1,2017-12-04 12:32:22
2575,,,1,132159,31095,1,2017-12-04 12:32:22
2576,,,1,134056,31149,1,2017-12-04 12:32:22
2577,,,1,134049,31136,1,2017-12-04 12:32:22
2578,,,1,24684,31022,1,2017-12-04 12:32:22
2579,,,1,23439,30556,1,2017-12-04 12:32:22
2580,,,1,1281,32450,1,2017-12-04 12:32:22
2581,,,1,5970,29502,1,2017-12-04 12:32:22
2582,,,1,132891,32093,1,2017-12-04 12:32:22
2583,,,1,5975,29273,1,2017-12-04 12:32:22
2584,,,1,1253,31769,1,2017-12-04 12:32:22
2585,,,1,24077,31872,1,2017-12-04 12:32:22
2586,,,1,134190,31758,1,2017-12-04 12:32:22
2587,,,1,133667,30036,1,2017-12-04 12:32:22
2588,,,1,435,31191,1,2017-12-04 12:32:22
2589,,,1,14232,30014,1,2017-12-04 12:32:22
2590,,,1,23112,30903,1,2017-12-04 12:32:22
2591,,,1,12617,29168,1,2017-12-04 12:32:22
2592,,,1,12618,29168,1,2017-12-04 12:32:22
2593,,,1,12619,29168,1,2017-12-04 12:32:22
2594,,,1,5643,31742,1,2017-12-04 12:32:22
2595,,,1,17492,32371,1,2017-12-04 12:32:22
2596,,,1,10508,32607,1,2017-12-04 12:32:22
2597,,,1,10775,29922,1,2017-12-04 12:32:22
2598,,,1,23316,30853,1,2017-12-04 12:32:22
2599,,,1,23317,30853,1,2017-12-04 12:32:22
2600,,,1,6287,32472,1,2017-12-04 12:32:22
2601,,,1,5573,32577,1,2017-12-04 12:32:22
2602,,,1,3766,29806,1,2017-12-04 12:32:22
2603,,,1,133571,29588,1,2017-12-04 12:32:22
2604,,,1,8541,31202,1,2017-12-04 12:32:22
2605,,,1,134189,31751,1,2017-12-04 12:32:22
2606,,,1,14000,29693,1,2017-12-04 12:32:22
2607,,,1,7471,31759,1,2017-12-04 12:32:22
2608,,,1,14681,32599,1,2017-12-04 12:32:22
2609,,,1,4261,31198,1,2017-12-04 12:32:22
2610,,,1,4260,31198,1,2017-12-04 12:32:22
2611,,,1,10825,29582,1,2017-12-04 12:32:22
2612,,,1,13405,29708,1,2017-12-04 12:32:22
2613,,,1,134167,31648,1,2017-12-04 12:32:22
2614,,,1,13999,32645,1,2017-12-04 12:32:22
2615,,,1,8046,29470,1,2017-12-04 12:32:22
2616,,,1,133846,30663,1,2017-12-04 12:32:22
2617,,,1,7193,29827,1,2017-12-04 12:32:22
2618,,,1,132172,32575,1,2017-12-04 12:32:22
2619,,,1,133966,30970,1,2017-12-04 12:32:22
2620,,,1,133814,30572,1,2017-12-04 12:32:22
2621,,,1,13835,31521,1,2017-12-04 12:32:22
2622,,,1,455,31698,1,2017-12-04 12:32:22
2623,,,1,456,31698,1,2017-12-04 12:32:22
2624,,,1,134184,31734,1,2017-12-04 12:32:22
2625,,,1,134170,31680,1,2017-12-04 12:32:22
2626,,,1,5592,31551,1,2017-12-04 12:32:22
2627,,,1,134198,31796,1,2017-12-04 12:32:22
2628,,,1,133599,29701,1,2017-12-04 12:32:22
2629,,,1,23340,29610,1,2017-12-04 12:32:22
2630,,,1,13731,31517,1,2017-12-04 12:32:22
2631,,,1,131250,30239,1,2017-12-04 12:32:22
2632,,,1,16466,29381,1,2017-12-04 12:32:22
2633,,,1,6085,29472,1,2017-12-04 12:32:22
2634,,,1,7358,29797,1,2017-12-04 12:32:22
2635,,,1,14299,30347,1,2017-12-04 12:32:22
2636,,,1,14296,29315,1,2017-12-04 12:32:22
2637,,,1,14193,29097,1,2017-12-04 12:32:22
2638,,,1,8051,29761,1,2017-12-04 12:32:22
2639,,,1,130419,32315,1,2017-12-04 12:32:22
2640,,,1,7518,32315,1,2017-12-04 12:32:22
2641,,,1,134300,32315,1,2017-12-04 12:32:22
2642,,,1,134301,32315,1,2017-12-04 12:32:22
2643,,,1,13322,29384,1,2017-12-04 12:32:22
2644,,,1,7633,29409,1,2017-12-04 12:32:22
2645,,,1,12606,29492,1,2017-12-04 12:32:22
2646,,,1,3783,31704,1,2017-12-04 12:32:22
2647,,,1,5547,31391,1,2017-12-04 12:32:22
2648,,,1,5689,32084,1,2017-12-04 12:32:22
2649,,,1,14197,29764,1,2017-12-04 12:32:22
2650,,,1,13564,32136,1,2017-12-04 12:32:22
2651,,,1,7141,30080,1,2017-12-04 12:32:22
2652,,,1,134273,32220,1,2017-12-04 12:32:22
2653,,,1,17483,31360,1,2017-12-04 12:32:22
2654,,,1,17106,30099,1,2017-12-04 12:32:22
2655,,,1,13931,31488,1,2017-12-04 12:32:22
2656,,,1,11047,29442,1,2017-12-04 12:32:22
2657,,,1,7756,31842,1,2017-12-04 12:32:22
2658,,,1,17956,31926,1,2017-12-04 12:32:22
2659,,,1,14434,32263,1,2017-12-04 12:32:22
2660,,,1,7355,29040,1,2017-12-04 12:32:22
2661,,,1,3235,29279,1,2017-12-04 12:32:22
2662,,,1,11145,29281,1,2017-12-04 12:32:22
2663,,,1,6289,29302,1,2017-12-04 12:32:22
2664,,,1,5580,29779,1,2017-12-04 12:32:22
2665,,,1,14129,30307,1,2017-12-04 12:32:22
2666,,,1,130677,30969,1,2017-12-04 12:32:22
2667,,,1,24556,30137,1,2017-12-04 12:32:22
2668,,,1,23794,30311,1,2017-12-04 12:32:22
2669,,,1,7481,30063,1,2017-12-04 12:32:22
2670,,,1,3900,30316,1,2017-12-04 12:32:22
2671,,,1,11155,30315,1,2017-12-04 12:32:22
2672,,,1,133819,30587,1,2017-12-04 12:32:22
2673,,,1,133852,30676,1,2017-12-04 12:32:22
2674,,,1,23764,30825,1,2017-12-04 12:32:22
2675,,,1,130507,30878,1,2017-12-04 12:32:22
2676,,,1,133456,29046,1,2017-12-04 12:32:22
2677,,,1,11131,32319,1,2017-12-04 12:32:22
2678,,,1,134165,31640,1,2017-12-04 12:32:22
2679,,,1,6313,30292,1,2017-12-04 12:32:22
2680,,,1,7506,29577,1,2017-12-04 12:32:22
2681,,,1,134319,32423,1,2017-12-04 12:32:22
2682,,,1,5722,32551,1,2017-12-04 12:32:22
2683,,,1,133532,29361,1,2017-12-04 12:32:22
2684,,,1,13566,29378,1,2017-12-04 12:32:22
2685,,,1,13936,31870,1,2017-12-04 12:32:22
2686,,,1,133629,29843,1,2017-12-04 12:32:22
2687,,,1,6399,32642,1,2017-12-04 12:32:22
2688,,,1,5091,28876,1,2017-12-04 12:32:22
2689,,,1,5397,32458,1,2017-12-04 12:32:22
2690,,,1,134338,32525,1,2017-12-04 12:32:22
2691,,,1,24049,30778,1,2017-12-04 12:32:22
2692,,,1,133639,29889,1,2017-12-04 12:32:22
2693,,,1,134147,31534,1,2017-12-04 12:32:22
2694,,,1,10454,29223,1,2017-12-04 12:32:22
2695,,,1,133760,30423,1,2017-12-04 12:32:22
2696,,,1,23323,30959,1,2017-12-04 12:32:22
2697,,,1,17689,31627,1,2017-12-04 12:32:22
2698,,,1,4159,31618,1,2017-12-04 12:32:22
2699,,,1,11759,30597,1,2017-12-04 12:32:22
2700,,,1,12496,31612,1,2017-12-04 12:32:22
2701,,,1,2853,29002,1,2017-12-04 12:32:22
2702,,,1,2870,32434,1,2017-12-04 12:32:22
2703,,,1,2848,28926,1,2017-12-04 12:32:22
2704,,,1,2850,32527,1,2017-12-04 12:32:22
2705,,,1,13175,29055,1,2017-12-04 12:32:22
2706,,,1,2831,31519,1,2017-12-04 12:32:22
2707,,,1,2438,32360,1,2017-12-04 12:32:22
2708,,,1,6695,29658,1,2017-12-04 12:32:22
2709,,,1,24772,31076,1,2017-12-04 12:32:22
2710,,,1,2871,32584,1,2017-12-04 12:32:22
2711,,,1,17127,31206,1,2017-12-04 12:32:22
2712,,,1,22982,30824,1,2017-12-04 12:32:22
2713,,,1,24336,31031,1,2017-12-04 12:32:22
2714,,,1,22936,30294,1,2017-12-04 12:32:22
2715,,,1,131249,30294,1,2017-12-04 12:32:22
2716,,,1,4153,32597,1,2017-12-04 12:32:22
2717,,,1,11829,31690,1,2017-12-04 12:32:22
2718,,,1,4157,31689,1,2017-12-04 12:32:22
2719,,,1,4158,31689,1,2017-12-04 12:32:22
2720,,,1,3075,29087,1,2017-12-04 12:32:22
2721,,,1,13906,29251,1,2017-12-04 12:32:22
2722,,,1,6668,31976,1,2017-12-04 12:32:22
2723,,,1,133737,30339,1,2017-12-04 12:32:22
2724,,,1,5807,29320,1,2017-12-04 12:32:22
2725,,,1,17646,29981,1,2017-12-04 12:32:22
2726,,,1,134353,32583,1,2017-12-04 12:32:22
2727,,,1,23455,30893,1,2017-12-04 12:32:22
2728,,,1,10430,32399,1,2017-12-04 12:32:22
2729,,,1,134112,31390,1,2017-12-04 12:32:22
2730,,,1,3998,32320,1,2017-12-04 12:32:22
2731,,,1,4015,32038,1,2017-12-04 12:32:22
2732,,,1,134159,31582,1,2017-12-04 12:32:22
2733,,,1,2525,30291,1,2017-12-04 12:32:22
2734,,,1,23819,31159,1,2017-12-04 12:32:22
2735,,,1,17815,30439,1,2017-12-04 12:32:22
2736,,,1,2437,32535,1,2017-12-04 12:32:22
2737,,,1,13823,29034,1,2017-12-04 12:32:22
2738,,,1,133950,30932,1,2017-12-04 12:32:22
2739,,,1,133985,31000,1,2017-12-04 12:32:22
2740,,,1,14013,32558,1,2017-12-04 12:32:22
2741,,,1,133507,29230,1,2017-12-04 12:32:22
2742,,,1,4279,29039,1,2017-12-04 12:32:22
2743,,,1,133444,29020,1,2017-12-04 12:32:22
2744,,,1,16698,29019,1,2017-12-04 12:32:22
2745,,,1,2514,31501,1,2017-12-04 12:32:22
2746,,,1,13752,30441,1,2017-12-04 12:32:22
2747,,,1,2832,31559,1,2017-12-04 12:32:22
2748,,,1,4225,32113,1,2017-12-04 12:32:22
2749,,,1,133546,29448,1,2017-12-04 12:32:22
2750,,,1,133722,30276,1,2017-12-04 12:32:22
2751,,,1,133800,30550,1,2017-12-04 12:32:22
2752,,,1,17816,30539,1,2017-12-04 12:32:22
2753,,,1,132158,31004,1,2017-12-04 12:32:22
2754,,,1,133840,30643,1,2017-12-04 12:32:22
2755,,,1,134135,31434,1,2017-12-04 12:32:22
2756,,,1,5376,32473,1,2017-12-04 12:32:22
2757,,,1,17980,31646,1,2017-12-04 12:32:22
2758,,,1,16790,31184,1,2017-12-04 12:32:22
2759,,,1,3846,32572,1,2017-12-04 12:32:22
2760,,,1,17038,31983,1,2017-12-04 12:32:22
2761,,,1,11832,32335,1,2017-12-04 12:32:22
2762,,,1,16847,32338,1,2017-12-04 12:32:22
2763,,,1,17981,29970,1,2017-12-04 12:32:22
2764,,,1,22969,30684,1,2017-12-04 12:32:22
2765,,,1,1612,31780,1,2017-12-04 12:32:22
2766,,,1,3073,32379,1,2017-12-04 12:32:22
2767,,,1,14033,29508,1,2017-12-04 12:32:22
2768,,,1,12521,29508,1,2017-12-04 12:32:22
2769,,,1,24747,29932,1,2017-12-04 12:32:22
2770,,,1,24117,30848,1,2017-12-04 12:32:22
2771,,,1,17679,29914,1,2017-12-04 12:32:22
2772,,,1,1623,32120,1,2017-12-04 12:32:22
2773,,,1,14032,31803,1,2017-12-04 12:32:22
2774,,,1,3067,29599,1,2017-12-04 12:32:22
2775,,,1,133713,30247,1,2017-12-04 12:32:22
2776,,,1,24769,30457,1,2017-12-04 12:32:22
2777,,,1,24338,31100,1,2017-12-04 12:32:22
2778,,,1,12540,31388,1,2017-12-04 12:32:22
2779,,,1,133542,29422,1,2017-12-04 12:32:22
2780,,,1,132910,30703,1,2017-12-04 12:32:22
2781,,,1,12564,28945,1,2017-12-04 12:32:22
2782,,,1,1765,29736,1,2017-12-04 12:32:22
2783,,,1,5495,32357,1,2017-12-04 12:32:22
2784,,,1,12659,29297,1,2017-12-04 12:32:22
2785,,,1,23457,30647,1,2017-12-04 12:32:22
2786,,,1,23072,30713,1,2017-12-04 12:32:22
2787,,,1,23199,30660,1,2017-12-04 12:32:22
2788,,,1,12513,28930,1,2017-12-04 12:32:22
2789,,,1,193,29427,1,2017-12-04 12:32:22
2790,,,1,17124,31196,1,2017-12-04 12:32:22
2791,,,1,3050,29633,1,2017-12-04 12:32:22
2792,,,1,1609,31621,1,2017-12-04 12:32:22
2793,,,1,1610,31702,1,2017-12-04 12:32:22
2794,,,1,12519,31196,1,2017-12-04 12:32:22
2795,,,1,1628,29531,1,2017-12-04 12:32:22
2796,,,1,1629,29531,1,2017-12-04 12:32:22
2797,,,1,1630,29531,1,2017-12-04 12:32:22
2798,,,1,3068,29633,1,2017-12-04 12:32:22
2799,,,1,1748,29746,1,2017-12-04 12:32:22
2800,,,1,1631,29749,1,2017-12-04 12:32:22
2801,,,1,24343,31117,1,2017-12-04 12:32:22
2802,,,1,11847,31678,1,2017-12-04 12:32:22
2803,,,1,12560,32539,1,2017-12-04 12:32:22
2804,,,1,14031,31803,1,2017-12-04 12:32:22
2805,,,1,18006,30263,1,2017-12-04 12:32:22
2806,,,1,18084,29561,1,2017-12-04 12:32:22
2807,,,1,3845,29120,1,2017-12-04 12:32:22
2808,,,1,2441,32145,1,2017-12-04 12:32:22
2809,,,1,17147,30270,1,2017-12-04 12:32:22
2810,,,1,134008,31042,1,2017-12-04 12:32:22
2811,,,1,134152,31557,1,2017-12-04 12:32:22
2812,,,1,2904,29733,1,2017-12-04 12:32:22
2813,,,1,23440,30804,1,2017-12-04 12:32:22
2814,,,1,5453,29674,1,2017-12-04 12:32:22
2815,,,1,17840,30586,1,2017-12-04 12:32:22
2816,,,1,17841,30586,1,2017-12-04 12:32:22
2817,,,1,2473,32051,1,2017-12-04 12:32:22
2818,,,1,2474,32051,1,2017-12-04 12:32:22
2819,,,1,134204,31833,1,2017-12-04 12:32:22
2820,,,1,2846,31822,1,2017-12-04 12:32:22
2821,,,1,7001,31762,1,2017-12-04 12:32:22
2822,,,1,4160,32002,1,2017-12-04 12:32:22
2823,,,1,17234,31877,1,2017-12-04 12:32:22
2824,,,1,133496,29197,1,2017-12-04 12:32:22
2825,,,1,13833,29530,1,2017-12-04 12:32:22
2826,,,1,133991,31017,1,2017-12-04 12:32:22
2827,,,1,23736,29826,1,2017-12-04 12:32:22
2828,,,1,23228,30618,1,2017-12-04 12:32:22
2829,,,1,2472,31657,1,2017-12-04 12:32:22
2830,,,1,23792,31073,1,2017-12-04 12:32:22
2831,,,1,11760,30077,1,2017-12-04 12:32:22
2832,,,1,12563,28959,1,2017-12-04 12:32:22
2833,,,1,17181,31200,1,2017-12-04 12:32:22
2834,,,1,2494,32612,1,2017-12-04 12:32:22
2835,,,1,17776,31610,1,2017-12-04 12:32:22
2836,,,1,17051,31847,1,2017-12-04 12:32:22
2837,,,1,12565,29614,1,2017-12-04 12:32:22
2838,,,1,17340,32512,1,2017-12-04 12:32:22
2839,,,1,13825,29369,1,2017-12-04 12:32:22
2840,,,1,6357,29938,1,2017-12-04 12:32:22
2841,,,1,6356,29938,1,2017-12-04 12:32:22
2842,,,1,23078,30470,1,2017-12-04 12:32:22
2843,,,1,134004,31035,1,2017-12-04 12:32:22
2844,,,1,12522,29161,1,2017-12-04 12:32:22
2845,,,1,12523,29161,1,2017-12-04 12:32:22
2846,,,1,133558,29516,1,2017-12-04 12:32:22
2847,,,1,18099,32391,1,2017-12-04 12:32:22
2848,,,1,13747,31665,1,2017-12-04 12:32:22
2849,,,1,8207,31493,1,2017-12-04 12:32:22
2850,,,1,24517,29347,1,2017-12-04 12:32:22
2851,,,1,133464,29072,1,2017-12-04 12:32:22
2852,,,1,10510,29680,1,2017-12-04 12:32:22
2853,,,1,133578,29635,1,2017-12-04 12:32:22
2854,,,1,23239,30275,1,2017-12-04 12:32:22
2855,,,1,133937,30913,1,2017-12-04 12:32:22
2856,,,1,16798,31717,1,2017-12-04 12:32:22
2857,,,1,18091,29595,1,2017-12-04 12:32:22
2858,,,1,22904,30662,1,2017-12-04 12:32:22
2859,,,1,134240,32067,1,2017-12-04 12:32:22
2860,,,1,10540,31197,1,2017-12-04 12:32:22
2861,,,1,3996,32373,1,2017-12-04 12:32:22
2862,,,1,11849,31496,1,2017-12-04 12:32:22
2863,,,1,2451,30058,1,2017-12-04 12:32:22
2864,,,1,11585,31353,1,2017-12-04 12:32:22
2865,,,1,133658,29982,1,2017-12-04 12:32:22
2866,,,1,7136,29752,1,2017-12-04 12:32:22
2867,,,1,24744,31105,1,2017-12-04 12:32:22
2868,,,1,23031,30588,1,2017-12-04 12:32:22
2869,,,1,5088,31656,1,2017-12-04 12:32:22
2870,,,1,2320,29368,1,2017-12-04 12:32:22
2871,,,1,133803,30555,1,2017-12-04 12:32:22
2872,,,1,133804,30555,1,2017-12-04 12:32:22
2873,,,1,24135,30974,1,2017-12-04 12:32:22
2874,,,1,6579,32562,1,2017-12-04 12:32:22
2875,,,1,17132,31505,1,2017-12-04 12:32:22
2876,,,1,17131,31505,1,2017-12-04 12:32:22
2877,,,1,17146,31505,1,2017-12-04 12:32:22
2878,,,1,6860,29498,1,2017-12-04 12:32:22
2879,,,1,5268,31968,1,2017-12-04 12:32:22
2880,,,1,17044,29634,1,2017-12-04 12:32:22
2881,,,1,17668,29784,1,2017-12-04 12:32:22
2882,,,1,396,31263,1,2017-12-04 12:32:22
2883,,,1,397,31263,1,2017-12-04 12:32:22
2884,,,1,133836,30632,1,2017-12-04 12:32:22
2885,,,1,2842,31550,1,2017-12-04 12:32:22
2886,,,1,2877,31623,1,2017-12-04 12:32:22
2887,,,1,10541,31197,1,2017-12-04 12:32:22
2888,,,1,23458,30595,1,2017-12-04 12:32:22
2889,,,1,131756,31607,1,2017-12-04 12:32:22
2890,,,1,17783,32534,1,2017-12-04 12:32:22
2891,,,1,130339,28919,1,2017-12-04 12:32:22
2892,,,1,133682,30135,1,2017-12-04 12:32:22
2893,,,1,12524,30285,1,2017-12-04 12:32:22
2894,,,1,12502,30522,1,2017-12-04 12:32:22
2895,,,1,23885,30746,1,2017-12-04 12:32:22
2896,,,1,6628,31462,1,2017-12-04 12:32:22
2897,,,1,6646,31735,1,2017-12-04 12:32:22
2898,,,1,14676,29566,1,2017-12-04 12:32:22
2899,,,1,134120,31430,1,2017-12-04 12:32:22
2900,,,1,5691,32439,1,2017-12-04 12:32:22
2901,,,1,3243,30435,1,2017-12-04 12:32:22
2902,,,1,4434,31279,1,2017-12-04 12:32:22
2903,,,1,134071,31172,1,2017-12-04 12:32:22
2904,,,1,566,29781,1,2017-12-04 12:32:22
2905,,,1,565,29781,1,2017-12-04 12:32:22
2906,,,1,5734,32312,1,2017-12-04 12:32:22
2907,,,1,5259,30079,1,2017-12-04 12:32:22
2908,,,1,13962,32197,1,2017-12-04 12:32:22
2909,,,1,133601,29710,1,2017-12-04 12:32:22
2910,,,1,11283,29645,1,2017-12-04 12:32:22
2911,,,1,23742,30846,1,2017-12-04 12:32:22
2912,,,1,293,30377,1,2017-12-04 12:32:22
2913,,,1,133691,30170,1,2017-12-04 12:32:22
2914,,,1,14133,32192,1,2017-12-04 12:32:22
2915,,,1,14134,32192,1,2017-12-04 12:32:22
2916,,,1,133441,28996,1,2017-12-04 12:32:22
2917,,,1,1243,31749,1,2017-12-04 12:32:22
2918,,,1,14085,29553,1,2017-12-04 12:32:22
2919,,,1,24503,30246,1,2017-12-04 12:32:22
2920,,,1,134195,31792,1,2017-12-04 12:32:22
2921,,,1,13749,32176,1,2017-12-04 12:32:22
2922,,,1,13963,32197,1,2017-12-04 12:32:22
2923,,,1,131144,29971,1,2017-12-04 12:32:22
2924,,,1,13785,32143,1,2017-12-04 12:32:22
2925,,,1,133782,30478,1,2017-12-04 12:32:22
2926,,,1,133783,30478,1,2017-12-04 12:32:22
2927,,,1,2903,32368,1,2017-12-04 12:32:22
2928,,,1,3026,32237,1,2017-12-04 12:32:22
2929,,,1,17368,30329,1,2017-12-04 12:32:22
2930,,,1,133984,30998,1,2017-12-04 12:32:22
2931,,,1,23064,30480,1,2017-12-04 12:32:22
2932,,,1,134293,32293,1,2017-12-04 12:32:22
2933,,,1,14337,31205,1,2017-12-04 12:32:22
2934,,,1,23347,30721,1,2017-12-04 12:32:22
2935,,,1,14709,32461,1,2017-12-04 12:32:22
2936,,,1,11064,32405,1,2017-12-04 12:32:22
2937,,,1,348,31661,1,2017-12-04 12:32:22
2938,,,1,24137,31129,1,2017-12-04 12:32:22
2939,,,1,130655,30644,1,2017-12-04 12:32:22
2940,,,1,11667,32438,1,2017-12-04 12:32:22
2941,,,1,133798,30546,1,2017-12-04 12:32:22
2942,,,1,14841,32255,1,2017-12-04 12:32:22
2943,,,1,5747,29717,1,2017-12-04 12:32:22
2944,,,1,17346,32582,1,2017-12-04 12:32:22
2945,,,1,11633,32468,1,2017-12-04 12:32:22
2946,,,1,17218,28935,1,2017-12-04 12:32:22
2947,,,1,14677,30020,1,2017-12-04 12:32:22
2948,,,1,2372,31988,1,2017-12-04 12:32:22
2949,,,1,6700,30008,1,2017-12-04 12:32:22
2950,,,1,133575,29616,1,2017-12-04 12:32:22
2951,,,1,14084,29450,1,2017-12-04 12:32:22
2952,,,1,13856,29756,1,2017-12-04 12:32:22
2953,,,1,6858,32655,1,2017-12-04 12:32:22
2954,,,1,6859,29712,1,2017-12-04 12:32:22
2955,,,1,133927,30895,1,2017-12-04 12:32:22
2956,,,1,133977,30985,1,2017-12-04 12:32:22
2957,,,1,133981,30991,1,2017-12-04 12:32:22
2958,,,1,133982,30991,1,2017-12-04 12:32:22
2959,,,1,6643,31901,1,2017-12-04 12:32:22
2960,,,1,6644,31901,1,2017-12-04 12:32:22
2961,,,1,2855,29438,1,2017-12-04 12:32:22
2962,,,1,2856,29438,1,2017-12-04 12:32:22
2963,,,1,130749,29747,1,2017-12-04 12:32:22
2964,,,1,11588,29934,1,2017-12-04 12:32:22
2965,,,1,133788,30500,1,2017-12-04 12:32:22
2966,,,1,133828,30620,1,2017-12-04 12:32:22
2967,,,1,17650,31899,1,2017-12-04 12:32:22
2968,,,1,6396,31543,1,2017-12-04 12:32:22
2969,,,1,10494,31732,1,2017-12-04 12:32:22
2970,,,1,24607,30904,1,2017-12-04 12:32:22
2971,,,1,24608,30904,1,2017-12-04 12:32:22
2972,,,1,1245,31597,1,2017-12-04 12:32:22
2973,,,1,130575,31169,1,2017-12-04 12:32:22
2974,,,1,23011,30650,1,2017-12-04 12:32:22
2975,,,1,14152,30105,1,2017-12-04 12:32:22
