ID_kit_api_rID32A,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,cupule_27,cupule_28,cupule_29,ID_strains,ID_reference,manual_annotation,created_rID32A,modify_in_pgsql_rID32A,ID_tbl_api_rID32A,last_change
4652,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152743,57737,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4653,-,+,-,+,-,+,-,-,-,+,+,-,-,-,+,+,-,+,+,+,+,+,+,-,+,+,+,-,+,152733,57722,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4654,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,152722,57707,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4655,-,-,-,+,,-,-,-,-,+,-,-,-,-,-,-,+,+,-,+,-,-,-,-,+,-,-,+,-,152712,57690,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4656,-,-,+,+,-,+,+,-,-,+,-,+,-,+,-,-,-,+,+,-,-,+,-,-,+,-,-,-,-,136927,57664,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,152682,57656,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4658,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,152664,57636,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4659,-,+,-,+,,+,-,-,+,+,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,152639,57605,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4660,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152542,57466,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,152536,57459,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4662,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,152520,57441,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4663,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,152496,57413,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4664,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152493,57410,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152489,57404,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4666,-,-,+,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,-,-,+,+,-,+,+,-,+,-,+,152437,57344,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4667,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152419,57325,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152417,57323,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4669,-,+,+,-,-,+,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,152391,57295,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4670,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,-,+,152388,57292,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4671,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,152383,57277,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4672,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,+,-,+,+,+,-,+,152382,57276,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4673,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,152339,57222,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4674,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,152338,57221,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4675,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-,-,+,+,+,-,-,+,-,-,152335,57218,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4676,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-,+,+,-,+,+,+,+,-,+,152291,57160,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4677,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,152248,57108,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4678,-,-,+,+,-,+,+,-,-,+,+,+,-,+,-,+,+,-,-,+,-,-,-,-,+,-,-,+,-,152243,57103,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4679,-,-,+,+,+,+,+,+,-,+,+,+,-,+,-,+,+,-,-,+,-,-,-,-,+,-,-,+,-,152242,57102,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4680,-,-,+,+,+,+,+,+,-,-,+,+,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,152241,57101,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4681,-,-,+,+,+,+,+,+,-,-,+,+,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,152240,57100,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4682,-,-,-,+,-,+,+,+,+,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,+,+,-,+,152229,57089,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4683,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,152227,57087,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4684,-,-,+,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,+,+,+,+,-,+,+,+,+,-,+,152222,57082,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4685,-,+,-,+,-,+,-,-,-,+,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,-,152217,57074,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4686,+,+,-,-,-,+,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,152213,57064,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4687,-,-,+,+,-,+,-,-,-,+,+,-,-,-,-,-,+,-,+,-,-,-,+,-,-,-,-,-,-,152194,57031,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4688,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,152177,57012,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4689,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-,+,+,-,+,+,-,-,-,-,+,-,-,-,-,152169,57004,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4690,-,-,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,152166,57001,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,152147,56973,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4692,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,152135,56961,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,152134,56960,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4694,-,+,+,+,-,+,+,-,-,+,+,-,+,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,152132,56958,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4695,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,152100,56914,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4696,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,152098,56912,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4697,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,+,-,+,1851,56879,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,+,152041,56847,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4699,-,-,-,-,-,+,+,-,-,-,+,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,152024,56830,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4700,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152023,56829,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4701,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,152022,56828,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4702,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,151996,56795,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4703,-,-,-,+,-,+,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,+,151962,56750,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,151958,56739,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4705,-,-,+,+,-,+,+,+,-,+,+,+,-,-,-,-,-,+,+,-,+,+,-,+,-,+,+,-,+,134790,56698,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+,-,+,151922,56692,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4707,-,-,+,+,-,+,+,+,-,+,+,+,+,+,-,-,+,+,-,+,-,+,-,-,+,-,+,+,-,151917,56687,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4708,-,+,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,151851,56614,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4709,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,151848,56611,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4710,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151841,56604,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4711,-,-,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151840,56603,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4712,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,151816,56569,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4713,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,151751,56484,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4714,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,151692,56419,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4715,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,151668,56387,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4716,-,-,+,+,-,+,+,+,-,-,+,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,151655,56372,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4717,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151654,56371,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,151653,56370,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4719,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,151652,56369,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4720,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,151646,56359,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4721,-,-,+,+,-,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,151642,56355,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4722,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,+,151620,56329,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,131136,56327,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4724,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,-,+,151613,56321,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4725,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,-,+,151594,56301,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,151590,56297,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4727,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151588,56295,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4728,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151587,56294,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4729,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151585,56292,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4730,-,-,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,151572,56279,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4731,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,151569,56274,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4732,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,151554,56257,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4733,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+,+,-,+,+,+,-,+,151525,56228,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4734,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,151510,56213,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4735,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151501,56204,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4736,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,-,+,138335,56202,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4737,-,-,+,+,+,+,+,-,-,+,+,+,-,+,-,-,+,+,-,+,-,-,-,-,+,-,+,+,-,151478,56180,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4738,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,-,+,151471,56173,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4739,-,-,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151466,56168,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4740,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,151458,56160,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4741,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,+,+,+,-,+,151402,56104,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4742,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151376,56078,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4743,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,-,+,151375,56077,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4744,-,-,-,+,-,+,-,-,-,+,+,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151374,56075,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4745,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,-,+,151373,56074,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4746,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,+,+,+,+,-,+,151372,56073,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4747,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,151367,56065,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4748,-,-,+,+,-,+,+,+,-,-,+,+,-,-,-,-,-,+,+,-,+,+,-,+,+,+,+,-,+,151364,56062,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4749,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,+,-,+,+,-,-,151362,56060,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4750,-,-,+,+,-,+,+,+,-,-,+,+,-,-,-,-,-,+,+,-,+,+,-,+,-,-,+,-,+,151349,56043,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4751,-,-,+,+,-,+,-,+,-,-,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,-,+,-,+,151330,56022,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151322,56014,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4753,-,+,+,+,-,+,-,-,-,+,+,+,+,+,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,151270,55958,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4754,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,-,-,-,151269,55957,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4755,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,+,-,+,+,-,-,151245,55924,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4756,-,-,+,+,+,+,+,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151207,55880,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4757,-,-,-,+,-,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,151206,55879,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4758,-,-,-,+,+,+,-,-,-,+,+,-,-,-,-,+,+,-,-,+,-,-,+,-,+,+,-,+,-,151204,55877,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4759,-,-,-,+,+,+,-,-,-,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,+,-,+,-,151203,55876,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4760,-,-,-,+,+,+,-,-,-,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,+,-,+,-,151202,55875,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4761,-,-,+,+,-,+,+,-,-,+,+,+,-,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,151189,55858,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4762,-,-,+,+,-,+,+,-,-,+,+,+,-,-,-,-,-,+,+,-,+,+,-,+,-,+,+,-,+,151165,55834,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4763,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,151130,55797,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4764,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,+,151124,55791,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4765,-,-,+,+,+,+,+,+,-,-,+,+,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,151077,55732,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4766,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,151073,55728,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4767,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,151060,55714,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4768,-,-,+,+,-,+,-,+,-,-,-,+,-,-,-,-,-,+,+,-,+,+,-,+,-,-,+,-,+,151047,55696,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4769,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,151045,55694,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4770,-,+,+,+,-,+,+,+,-,-,+,+,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,-,+,151044,55693,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4771,-,-,-,+,+,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,151019,55650,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4772,-,-,+,+,+,+,+,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,150967,55593,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4773,-,+,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,150929,55550,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4774,-,+,+,+,-,+,+,-,+,+,+,+,+,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,150905,55522,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4775,-,+,+,+,-,+,+,-,+,+,+,+,+,-,+,-,+,+,-,-,-,-,+,-,-,-,-,-,-,150893,55510,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4776,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,150890,55507,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
4777,-,+,+,+,-,+,+,-,+,+,+,+,+,+,+,-,+,+,-,-,-,-,+,-,-,-,-,-,-,150860,55477,1,2019-11-19 10:18:46,2019-11-19 09:18:46,,2019-11-19 09:18:46
