ID_kit_api_ID32STA,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,ID_strains,ID_reference,manual_annotation,created_ID32STA,modify_in_pgsql_ID32STA,ID_tbl_api_ID32STA,last_change
2939,+,+,-,-,+,+,+,+,+,+,+,-,+,+,+,+,+,-,+,-,-,+,+,+,-,-,14473,7719,1,2018-10-11 00:00:00,2018-10-11 12:05:03,497.0,2019-11-20 06:22:49
2938,+,+,-,+/-,+,+,+/-,+,+/-,+,-,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,158429,65105,1,2017-06-21 00:00:00,2018-09-27 13:50:03,496.0,2019-11-20 06:22:49
2937,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,131981,23773,1,2018-08-28 00:00:00,2018-09-10 11:50:03,495.0,2019-11-20 06:22:49
2936,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,133084,24872,1,2018-08-07 00:00:00,2018-09-03 12:35:03,494.0,2019-11-20 06:22:49
2935,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14487,8646,1,2018-07-02 00:00:00,2018-08-01 07:05:04,493.0,2019-11-20 06:22:49
2934,+,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,+,-,-,-,14567,8621,1,2018-06-28 00:00:00,2018-06-28 11:55:03,492.0,2019-11-20 06:22:49
2933,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,132215,24004,1,2018-06-26 00:00:00,2018-06-26 11:50:04,491.0,2019-11-20 06:22:49
2932,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14464,5032,1,2018-06-20 00:00:00,2018-06-21 12:55:04,490.0,2019-11-20 06:22:49
2931,-,+,-,-,+,+,+,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+/-,-,-,-,14568,1830,1,2018-03-16 00:00:00,2018-03-20 08:15:03,489.0,2019-11-20 06:22:49
2930,+,+,-,-,+,+,-,+,-,+,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,14587,8594,1,2018-03-13 00:00:00,2018-03-13 07:25:03,488.0,2019-11-20 06:22:49
2929,-,-,-,+,+,+,+,+,-,+,-,-,+,+,+,-,+,+/-,+,+/-,-,+,+,+,+,-,130906,22198,1,2014-08-01 00:00:00,2018-03-08 09:30:03,487.0,2019-11-20 06:22:49
2928,-,-,-,+,+,+,+,+,-,+,-,-,+,+,+,-,+,+,+,+,+,+,+,+,+,-,130906,22198,1,2018-02-22 00:00:00,2018-03-08 09:20:03,486.0,2019-11-20 06:22:49
2927,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,23295,18923,1,2018-02-20 00:00:00,2018-02-22 16:15:03,485.0,2019-11-20 06:22:49
2926,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+,-,-,14636,8719,1,2018-02-14 00:00:00,2018-02-14 09:20:03,484.0,2019-11-20 06:22:49
2925,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-,-,-,-,157750,64319,1,2018-02-13 00:00:00,2018-02-14 09:10:03,483.0,2019-11-20 06:22:49
2924,+,-,-,-,+,+,-,+,+,+,+,-,-,-,-,-,+,-,-,-,+,+,-,+/-,-,-,14625,8645,1,2018-02-09 00:00:00,2018-02-14 08:50:03,482.0,2019-11-20 06:22:49
2923,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,11148,17387,1,2017-12-15 00:00:00,2017-12-19 11:55:03,481.0,2019-11-20 06:22:49
2922,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+/-,-,-,14450,1393,1,2017-12-15 00:00:00,2017-12-19 09:00:03,480.0,2019-11-20 06:22:49
2921,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14449,1123,1,2017-12-08 00:00:00,2017-12-11 13:20:04,479.0,2019-11-20 06:22:49
2920,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14494,16075,1,2017-11-29 00:00:00,2017-12-05 08:00:04,478.0,2019-11-20 06:22:49
2919,+,+,-,-,+,+,-,-,+,+,+,-,-,-,+,-,+,-,-,+,-,+,+,-,-,+,14572,8713,1,2017-09-06 00:00:00,2017-09-06 10:20:03,477.0,2019-11-20 06:22:49
2918,-,-,+,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,14562,1827,1,2017-08-29 00:00:00,2017-08-31 07:20:03,476.0,2019-11-20 06:22:49
2917,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,+,-,+,-,-,+,-,-,-,-,14522,659,1,2017-08-08 00:00:00,2017-08-18 11:35:03,475.0,2019-11-20 06:22:49
2916,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,+,+/-,+,+,-,-,-,14445,139,1,2017-08-04 00:00:00,2017-08-18 09:10:03,474.0,2019-11-20 06:22:49
2915,-,-,-,-,+,+,-,+,+,+,+,+/-,+,-,-,-,+,-,-,-,+,+,-,-,+,+/-,14441,8994,1,2017-08-09 00:00:00,2017-08-09 10:35:03,473.0,2019-11-20 06:22:49
2914,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,-,+,-,+,-,-,-,14632,4438,1,2017-07-05 00:00:00,2017-07-07 07:10:03,472.0,2019-11-20 06:22:49
2913,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14523,1344,1,2017-07-05 00:00:00,2017-07-07 06:15:03,471.0,2019-11-20 06:22:49
2912,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,-,-,-,+,-,+/-,-,-,14529,8450,1,2017-05-31 00:00:00,2017-06-08 05:20:03,470.0,2019-11-20 06:22:49
2911,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,-,-,+,+,+,-,-,-,14447,455,1,2017-05-31 00:00:00,2017-06-08 05:15:03,469.0,2019-11-20 06:22:49
2910,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14469,7597,1,2017-05-04 00:00:00,2017-05-12 09:45:03,468.0,2019-11-20 06:22:49
2909,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,130706,21818,1,2017-04-12 00:00:00,2017-05-02 12:20:03,467.0,2019-11-20 06:22:49
2908,+,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,-,+,+,+,-,-,+,14650,5411,1,2017-04-12 00:00:00,2017-05-02 11:55:03,466.0,2019-11-20 06:22:49
2907,-,-,-,-,+/-,+/-,-,-,-,+/-,-,-,-,-,+,-,-,-,+,-,-,+/-,+/-,-,-,+,14605,2969,1,2017-03-15 00:00:00,2017-03-20 14:45:05,465.0,2019-11-20 06:22:49
2906,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14498,18074,1,2017-03-10 00:00:00,2017-03-14 06:55:04,464.0,2019-11-20 06:22:49
2905,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14501,18087,1,2017-03-10 00:00:00,2017-03-14 06:45:05,463.0,2019-11-20 06:22:49
2904,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14497,18073,1,2017-02-24 00:00:00,2017-02-24 12:30:05,462.0,2019-11-20 06:22:49
2903,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,+,-,-,+,-,+,+,+,+,-,-,14464,5032,1,2017-02-22 00:00:00,2017-02-24 11:20:05,461.0,2019-11-20 06:22:49
2902,+,+,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,-,-,+,+/-,-,-,-,-,-,132914,24702,1,2017-01-18 00:00:00,2017-02-03 09:10:05,459.0,2019-11-20 06:22:49
2901,+,+,-,-,+,+,-,+,-,+,-,-,-,-,+,-,-,-,-,+/-,-,+,-,-,-,+,132149,23939,1,2017-01-17 00:00:00,2017-02-03 07:15:05,458.0,2019-11-20 06:22:49
2900,-,+,-,-,+,+/-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-,-,-,-,14444,9024,1,2017-01-25 00:00:00,2017-02-02 11:35:06,457.0,2019-11-20 06:22:49
2899,-,-,+,-,+,+,+/-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,132229,24018,1,2017-01-25 00:00:00,2017-02-01 11:35:04,456.0,2019-11-20 06:22:49
2898,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+/-,-,-,24582,20827,1,2017-01-05 00:00:00,2017-01-10 08:30:05,455.0,2019-11-20 06:22:49
2897,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14467,7595,1,2016-12-07 00:00:00,2016-12-07 11:55:05,454.0,2019-11-20 06:22:49
2896,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+/-,-,+,+,-,-,-,14555,8627,1,2016-12-06 00:00:00,2016-12-06 13:25:05,453.0,2019-11-20 06:22:49
2895,-,+,-,-,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,14506,8717,1,2016-11-30 00:00:00,2016-12-01 13:35:04,452.0,2019-11-20 06:22:49
2894,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,+,+,-,-,-,+,+,+,+,-,-,14625,8645,1,2016-10-19 00:00:00,2016-11-08 08:35:05,451.0,2019-11-20 06:22:49
2893,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,24581,20826,1,2016-10-19 00:00:00,2016-11-08 07:25:04,450.0,2019-11-20 06:22:49
2892,+,-,-,-,+,+,+,+,+,+,+,+,-,+,+,-,+,-,+,+,-,+,+,+,-,-,23297,19032,1,2016-09-29 00:00:00,2016-10-05 07:55:04,449.0,2019-11-20 06:22:49
2891,-,+,-,+,+,+,+,-,+,+,+,-,-,-,+,+,+,-,+,+,+,-,+,-,-,-,14516,8743,1,2016-09-21 00:00:00,2016-09-26 08:25:05,448.0,2019-11-20 06:22:49
2890,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,+,-,+,+/-,+,+/-,+/-,+,-,-,-,14561,8614,1,2016-09-15 00:00:00,2016-09-26 07:55:05,447.0,2019-11-20 06:22:49
2889,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,-,+,-,-,24585,20830,1,2016-09-01 00:00:00,2016-09-07 07:00:05,446.0,2019-11-20 06:22:49
2888,+,+,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,-,+,+/-,+,+,+,+,-,-,14449,1123,1,2016-08-16 00:00:00,2016-09-06 06:40:04,445.0,2019-11-20 06:22:49
2887,+,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,-,-,+/-,+,+,-,-,+,14574,8715,1,2016-06-21 00:00:00,2016-06-29 07:45:05,444.0,2019-11-20 06:22:49
2886,+,-,-,-,+,+,-,-,-,+,+,-,+,-,+,-,-,-,+,+,-,-,-,-,-,-,14680,18190,1,2016-06-21 00:00:00,2016-06-22 13:40:05,443.0,2019-11-20 06:22:49
2885,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14465,6029,1,2016-04-15 00:00:00,2016-06-16 06:20:05,442.0,2019-11-20 06:22:49
2884,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,14522,659,1,2016-06-15 00:00:00,2016-06-16 05:45:05,441.0,2019-11-20 06:22:49
2883,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,-,-,-,24583,20828,1,2016-03-03 00:00:00,2016-06-02 12:05:04,440.0,2019-11-20 06:22:49
2882,-,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,-,-,+,+,+,-,-,14470,7598,1,2016-05-27 00:00:00,2016-06-02 08:25:05,439.0,2019-11-20 06:22:49
2881,-,+,-,-,+,+,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-,-,+,14677,17328,1,2016-03-24 00:00:00,2016-05-25 13:00:05,438.0,2019-11-20 06:22:49
2880,+/-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14487,8646,1,2016-04-26 00:00:00,2016-05-25 13:00:04,437.0,2019-11-20 06:22:49
2879,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,23294,18922,1,2012-08-23 00:00:00,2016-04-04 10:23:40,436.0,2019-11-20 06:22:49
2878,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,-,+,+,+,+,-,-,131984,23776,1,2016-02-26 00:00:00,2016-02-25 23:00:00,426.0,2019-11-20 06:22:49
2877,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,131983,23775,1,2016-02-26 00:00:00,2016-02-25 23:00:00,425.0,2019-11-20 06:22:49
2876,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,-,-,+,+,-,-,-,14670,15503,1,2016-03-16 00:00:00,2016-03-15 23:00:00,424.0,2019-11-20 06:22:49
2875,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,131980,23772,1,2016-03-02 00:00:00,2016-03-01 23:00:00,423.0,2019-11-20 06:22:49
2874,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,131982,23774,1,2016-02-26 00:00:00,2016-02-25 23:00:00,422.0,2019-11-20 06:22:49
2873,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+/-,-,-,131981,23773,1,2016-02-26 00:00:00,2016-02-25 23:00:00,421.0,2019-11-20 06:22:49
2872,+,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,+/-,+/-,+,-,+,+,+,+,+/-,-,131016,22308,1,2015-03-26 00:00:00,2016-02-05 15:47:31,420.0,2019-11-20 06:22:49
2871,-,-,-,+,+,+,+,+,-,+,-,-,+,+,+,-,+,+/-,+,+/-,-,+,+,+,+,-,130906,22198,1,2014-08-10 00:00:00,2016-02-05 15:47:31,419.0,2019-11-20 06:22:49
2870,+,+,-,-,+,+,-,+,+,+,+,-,-,-,+,+,+,-,-,-,+,+,-,-,-,+,131020,22312,1,2014-03-27 00:00:00,2016-02-05 15:47:31,418.0,2019-11-20 06:22:49
2869,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,+,-,+,+,+,+,+,+/-,+,+,131024,22316,1,2014-03-27 00:00:00,2016-02-05 15:47:31,417.0,2019-11-20 06:22:49
2868,-,-,-,+,-,+,+,+/-,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,+,-,-,23522,20246,1,2013-11-11 00:00:00,2016-02-05 15:47:31,416.0,2019-11-20 06:22:49
2867,+,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,+/-,+,+/-,-,+,-,+,-,-,7783,16173,1,2009-02-25 00:00:00,2016-02-05 15:47:31,415.0,2019-11-20 06:22:49
2866,-,-,-,-,-,+,-,-,-,+/-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,14419,8945,1,2008-11-26 00:00:00,2016-02-05 15:47:31,414.0,2019-11-20 06:22:49
2865,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,7641,8819,1,2007-05-30 00:00:00,2016-02-05 15:47:31,413.0,2019-11-20 06:22:49
2864,+,-,-,-,+,+,+,-,+/-,+/-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,7638,8712,1,2004-08-10 00:00:00,2016-02-05 15:47:31,412.0,2019-11-20 06:22:49
2863,+,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+/-,-,-,-,+/-,-,-,-,-,7644,8597,1,2008-02-07 00:00:00,2016-02-05 15:47:31,411.0,2019-11-20 06:22:49
2862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+/-,-,+,-,+/-,-,-,-,-,-,-,7748,8593,1,2011-01-27 00:00:00,2016-02-05 15:47:31,410.0,2019-11-20 06:22:49
2861,-,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,7642,8441,1,2007-07-18 00:00:00,2016-02-05 15:47:31,409.0,2019-11-20 06:22:49
2860,+,+/-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,7673,8439,1,2005-11-22 00:00:00,2016-02-05 15:47:31,408.0,2019-11-20 06:22:49
2859,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,7673,8439,1,2007-01-30 00:00:00,2016-02-05 15:47:31,407.0,2019-11-20 06:22:49
2858,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,7673,8439,1,2008-02-20 00:00:00,2016-02-05 15:47:31,406.0,2019-11-20 06:22:49
2857,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,7673,8439,1,2010-06-21 00:00:00,2016-02-05 15:47:31,405.0,2019-11-20 06:22:49
2856,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,7673,8439,1,2011-10-21 00:00:00,2016-02-05 15:47:31,404.0,2019-11-20 06:22:49
2855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14425,8072,1,2007-05-30 00:00:00,2016-02-05 15:47:31,403.0,2019-11-20 06:22:49
2854,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,14423,8071,1,2007-05-30 00:00:00,2016-02-05 15:47:31,402.0,2019-11-20 06:22:49
2853,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,14424,8070,1,2007-05-30 00:00:00,2016-02-05 15:47:31,401.0,2019-11-20 06:22:49
2852,-,-,-,-,+,+,-,+,-,+,-,-,+,-,+,+,-,-,+,+,-,-,-,-,-,-,14418,2654,1,2007-05-30 00:00:00,2016-02-05 15:47:31,400.0,2019-11-20 06:22:49
2851,-,-,+,+,-,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18068,1258,1,2010-07-26 00:00:00,2016-02-05 15:47:31,399.0,2019-11-20 06:22:49
2850,+,+,-,-,+,+,-,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14665,7100,1,2016-01-28 00:00:00,2016-01-27 23:00:00,398.0,2019-11-20 06:22:49
2849,+,-,-,+,+,+,+,+,+,+,+,-,+,+,+,-,+/-,+/-,+,-,+,+,+,+,+/-,-,131016,22308,1,2015-03-26 00:00:00,2016-01-18 08:02:53,387.0,2019-11-20 06:22:49
2848,-,-,+,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,132229,24018,1,2015-01-21 00:00:00,2016-01-18 08:02:53,386.0,2019-11-20 06:22:49
2847,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14492,12521,1,2009-05-06 00:00:00,2016-01-18 08:02:53,385.0,2019-11-20 06:22:49
2846,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14492,12521,1,2008-02-27 00:00:00,2016-01-18 08:02:53,384.0,2019-11-20 06:22:49
2845,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14492,12521,1,1997-02-01 00:00:00,2016-01-18 08:02:53,383.0,2019-11-20 06:22:49
2844,-,-,-,+,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,24592,20836,1,2015-08-26 00:00:00,2016-01-18 08:02:53,382.0,2019-11-20 06:22:49
2843,-,+,-,+/-,+,+,+,+,+,+,+,-,-,+/-,+,+,+,-,+,+/-,+,+,+,+,-,-,24592,20836,1,2014-07-31 00:00:00,2016-01-18 08:02:53,381.0,2019-11-20 06:22:49
2842,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+/-,+,+,+/-,-,-,24583,20828,1,2014-05-22 00:00:00,2016-01-18 08:02:53,380.0,2019-11-20 06:22:49
2841,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,+,-,+,+,+/-,+,-,-,24586,20831,1,2014-05-22 00:00:00,2016-01-18 08:02:53,379.0,2019-11-20 06:22:49
2840,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+/-,+,+/-,+,-,-,24585,20830,1,2014-05-22 00:00:00,2016-01-18 08:02:53,378.0,2019-11-20 06:22:49
2839,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+/-,-,-,24582,20827,1,2014-05-22 00:00:00,2016-01-18 08:02:53,377.0,2019-11-20 06:22:49
2838,+,+,-,+,+,+,+,+,+,+,-,-,+/-,+,+,+,+,-,+/-,-,+,+,+,+,-,-,24584,20829,1,2014-12-10 00:00:00,2016-01-18 08:02:53,376.0,2019-11-20 06:22:49
2837,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,+/-,+/-,-,-,24584,20829,1,2014-02-19 00:00:00,2016-01-18 08:02:53,375.0,2019-11-20 06:22:49
2836,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,130707,21819,1,2015-07-14 00:00:00,2016-01-18 08:02:53,374.0,2019-11-20 06:22:49
2835,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,130706,21818,1,2014-02-05 00:00:00,2016-01-18 08:02:53,373.0,2019-11-20 06:22:49
2834,+,+,-,+/-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,130706,21818,1,2015-04-22 00:00:00,2016-01-18 08:02:53,372.0,2019-11-20 06:22:49
2833,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,23295,18923,1,2014-07-23 00:00:00,2016-01-18 08:02:53,371.0,2019-11-20 06:22:49
2832,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,23295,18923,1,2014-07-23 00:00:00,2016-01-18 08:02:53,370.0,2019-11-20 06:22:49
2831,-,+,-,-,+,+,-,+,-,+,-,-,-,-,+,+,-,-,-,+,-,+,-,-,-,-,24597,20839,1,2012-11-21 00:00:00,2016-01-18 08:02:53,369.0,2019-11-20 06:22:49
2830,-,+,-,-,+,+,-,+,-,+/-,-,-,-,-,+,+,-,-,-,+,-,+,-,-,-,-,24597,20839,1,2015-03-31 00:00:00,2016-01-18 08:02:53,368.0,2019-11-20 06:22:49
2829,+,-,-,-,+,+,+,-,-,+,+,-,-,-,+,-,-,-,+,+,+,-,-,-,-,-,14680,18190,1,2012-09-05 00:00:00,2016-01-18 08:02:53,367.0,2019-11-20 06:22:49
2828,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+/-,-,-,24581,20826,1,2012-08-15 00:00:00,2016-01-18 08:02:53,366.0,2019-11-20 06:22:49
2827,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+,-,+,+,+/-,-,-,23297,19032,1,2012-03-14 00:00:00,2016-01-18 08:02:53,365.0,2019-11-20 06:22:49
2826,+,-,-,-,+,+,+,+,+,+,+,-,+,-,+,,+,-,+,+,-,+,+,-,-,-,23296,19031,1,2014-10-22 00:00:00,2016-01-18 08:02:53,364.0,2019-11-20 06:22:49
2825,+,-,-,-,-,+,+,+,+,+,+,-,+,+,+,-,+,-,+,+,-,+,+,-,-,-,23296,19031,1,2012-03-14 00:00:00,2016-01-18 08:02:53,363.0,2019-11-20 06:22:49
2824,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14502,18088,1,2014-07-31 00:00:00,2016-01-18 08:02:53,362.0,2019-11-20 06:22:49
2823,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+/-,+,+,+,+,-,14502,18088,1,2012-03-07 00:00:00,2016-01-18 08:02:53,361.0,2019-11-20 06:22:49
2822,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14501,18087,1,2012-03-07 00:00:00,2016-01-18 08:02:53,360.0,2019-11-20 06:22:49
2821,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14500,18086,1,2015-07-01 00:00:00,2016-01-18 08:02:53,359.0,2019-11-20 06:22:49
2820,+,+,-,+/-,+,+,+,+,+,+,+,-,-,+,+,+,-,-,+,+/-,+/-,+,+,+,+,-,14500,18086,1,2012-03-07 00:00:00,2016-01-18 08:02:53,358.0,2019-11-20 06:22:49
2819,+,+,-,-,+,+,+,+,+,+,+,-,+,+,+,+,+,-,+,+,+/-,+,+,+,+,-,14500,18086,1,2015-07-29 00:00:00,2016-01-18 08:02:53,357.0,2019-11-20 06:22:49
2818,+/-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14499,18075,1,2012-02-22 00:00:00,2016-01-18 08:02:53,356.0,2019-11-20 06:22:49
2817,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+/-,-,-,+,-,+/-,+,+,+,-,-,14498,18074,1,2012-04-18 00:00:00,2016-01-18 08:02:53,355.0,2019-11-20 06:22:49
2816,+,+/-,-,+/-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14497,18073,1,2012-02-22 00:00:00,2016-01-18 08:02:53,354.0,2019-11-20 06:22:49
2815,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,14676,17985,1,2011-11-09 00:00:00,2016-01-18 08:02:53,353.0,2019-11-20 06:22:49
2814,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14609,17511,1,2010-11-17 00:00:00,2016-01-18 08:02:53,352.0,2019-11-20 06:22:49
2813,-,+,-,-,+,+,-,+,+,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,24588,20833,1,2010-11-03 00:00:00,2016-01-18 08:02:53,351.0,2019-11-20 06:22:49
2812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,14673,17364,1,2010-07-21 00:00:00,2016-01-18 08:02:53,350.0,2019-11-20 06:22:49
