ID_oxygen_tolerance,oxygen_tol,ID_strains,ID_reference,manual_annotation,last_change
10444,aerobe,14892,45397,1,2019-03-19 13:42:22
10445,aerobe,142153,45401,1,2019-03-19 13:42:22
10446,aerobe,142156,45404,1,2019-03-19 13:42:22
10447,aerobe,5222,45419,1,2019-03-19 13:42:22
10448,aerobe,142193,45450,1,2019-03-19 13:42:22
10449,aerobe,142263,45522,1,2019-03-19 13:42:22
10450,aerobe,142269,45528,1,2019-03-19 13:42:22
10451,aerobe,14120,45603,1,2019-03-19 13:42:22
10452,aerobe,4320,45680,1,2019-03-19 13:42:22
10453,aerobe,142414,45700,1,2019-03-19 13:42:22
10454,aerobe,142419,45706,1,2019-03-19 13:42:22
10455,aerobe,142442,45730,1,2019-03-19 13:42:22
10456,aerobe,142445,45733,1,2019-03-19 13:42:22
10457,aerobe,13141,45735,1,2019-03-19 13:42:22
10458,aerobe,136549,45736,1,2019-03-19 13:42:22
10459,aerobe,13080,45737,1,2019-03-19 13:42:22
10460,aerobe,13128,45738,1,2019-03-19 13:42:22
10461,aerobe,142446,45740,1,2019-03-19 13:42:22
10462,aerobe,142456,45753,1,2019-03-19 13:42:22
10463,aerobe,142468,45765,1,2019-03-19 13:42:22
10464,aerobe,142474,45771,1,2019-03-19 13:42:22
10465,aerobe,142477,45774,1,2019-03-19 13:42:22
10466,aerobe,142483,45780,1,2019-03-19 13:42:22
10467,aerobe,142516,45817,1,2019-03-19 13:42:22
10468,aerobe,11351,45831,1,2019-03-19 13:42:22
10469,aerobe,142548,45859,1,2019-03-19 13:42:22
10470,aerobe,142563,45875,1,2019-03-19 13:42:22
10471,aerobe,142569,45881,1,2019-03-19 13:42:22
10472,aerobe,14118,45917,1,2019-03-19 13:42:22
10473,aerobe,142630,45952,1,2019-03-19 13:42:22
10474,aerobe,17248,45953,1,2019-03-19 13:42:22
10475,aerobe,17324,45992,1,2019-03-19 13:42:22
10476,aerobe,17219,45993,1,2019-03-19 13:42:22
10477,aerobe,17223,45994,1,2019-03-19 13:42:22
10478,aerobe,142669,45996,1,2019-03-19 13:42:22
10479,aerobe,142680,46011,1,2019-03-19 13:42:22
10480,aerobe,10521,46012,1,2019-03-19 13:42:22
10481,aerobe,14018,46014,1,2019-03-19 13:42:22
10482,aerobe,4359,46036,1,2019-03-19 13:42:22
10483,aerobe,4971,46037,1,2019-03-19 13:42:22
10484,aerobe,5185,46042,1,2019-03-19 13:42:22
10485,aerobe,142706,46052,1,2019-03-19 13:42:22
10486,aerobe,142707,46053,1,2019-03-19 13:42:22
10487,aerobe,2083,46075,1,2019-03-19 13:42:22
10488,aerobe,142733,46082,1,2019-03-19 13:42:22
10489,aerobe,4933,46118,1,2019-03-19 13:42:22
10490,aerobe,5157,46122,1,2019-03-19 13:42:22
10491,aerobe,241,46130,1,2019-03-19 13:42:22
10492,aerobe,5667,46133,1,2019-03-19 13:42:22
10493,aerobe,5236,46134,1,2019-03-19 13:42:22
10494,aerobe,142791,46160,1,2019-03-19 13:42:22
10495,aerobe,142792,46161,1,2019-03-19 13:42:22
10496,aerobe,3784,46164,1,2019-03-19 13:42:22
10497,aerobe,142837,46209,1,2019-03-19 13:42:22
10498,aerobe,2930,46224,1,2019-03-19 13:42:22
10499,aerobe,142853,46228,1,2019-03-19 13:42:22
10500,aerobe,142857,46233,1,2019-03-19 13:42:22
10501,aerobe,6872,46269,1,2019-03-19 13:42:22
10502,aerobe,11674,46283,1,2019-03-19 13:42:22
10503,aerobe,14631,46285,1,2019-03-19 13:42:22
10504,aerobe,14419,46291,1,2019-03-19 13:42:22
10505,aerobe,142894,46297,1,2019-03-19 13:42:22
10506,aerobe,4928,46328,1,2019-03-19 13:42:22
10507,aerobe,4973,46329,1,2019-03-19 13:42:22
10508,aerobe,4941,46330,1,2019-03-19 13:42:22
10509,aerobe,5096,46332,1,2019-03-19 13:42:22
10510,aerobe,142930,46342,1,2019-03-19 13:42:22
10511,aerobe,2939,46362,1,2019-03-19 13:42:22
10512,aerobe,142959,46378,1,2019-03-19 13:42:22
10513,aerobe,2886,46385,1,2019-03-19 13:42:22
10514,aerobe,444,46448,1,2019-03-19 13:42:22
10515,aerobe,143014,46455,1,2019-03-19 13:42:22
10516,aerobe,143021,46463,1,2019-03-19 13:42:22
10517,aerobe,5075,46488,1,2019-03-19 13:42:22
10518,aerobe,143046,46501,1,2019-03-19 13:42:22
10519,aerobe,143131,46597,1,2019-03-19 13:42:22
10520,aerobe,12759,46633,1,2019-03-19 13:42:22
10521,aerobe,143204,46677,1,2019-03-19 13:42:22
10522,aerobe,7529,46682,1,2019-03-19 13:42:22
10523,aerobe,143223,46701,1,2019-03-19 13:42:22
10524,aerobe,14005,46704,1,2019-03-19 13:42:22
10525,aerobe,14292,46714,1,2019-03-19 13:42:22
10526,aerobe,12823,46720,1,2019-03-19 13:42:22
10527,aerobe,11738,46725,1,2019-03-19 13:42:22
10528,aerobe,11737,46726,1,2019-03-19 13:42:22
10529,aerobe,143237,46727,1,2019-03-19 13:42:22
10530,aerobe,143246,46737,1,2019-03-19 13:42:22
10531,aerobe,2,46757,1,2019-03-19 13:42:22
10532,aerobe,41,46759,1,2019-03-19 13:42:22
10533,aerobe,8,46760,1,2019-03-19 13:42:22
10534,aerobe,143305,46808,1,2019-03-19 13:42:22
10535,aerobe,143306,46809,1,2019-03-19 13:42:22
10536,aerobe,143331,46838,1,2019-03-19 13:42:22
10537,aerobe,143335,46842,1,2019-03-19 13:42:22
10538,aerobe,5318,46853,1,2019-03-19 13:42:22
10539,aerobe,4976,46883,1,2019-03-19 13:42:22
10540,aerobe,5250,46885,1,2019-03-19 13:42:22
10541,aerobe,5221,46886,1,2019-03-19 13:42:22
10542,aerobe,143390,46912,1,2019-03-19 13:42:22
10543,aerobe,143418,46944,1,2019-03-19 13:42:22
10544,aerobe,8088,46953,1,2019-03-19 13:42:22
10545,aerobe,11352,46961,1,2019-03-19 13:42:22
10546,aerobe,17257,46963,1,2019-03-19 13:42:22
10547,aerobe,17264,46964,1,2019-03-19 13:42:22
10548,aerobe,143441,46972,1,2019-03-19 13:42:22
10549,aerobe,139426,46983,1,2019-03-19 13:42:22
10550,aerobe,143452,46986,1,2019-03-19 13:42:22
10551,aerobe,11741,47060,1,2019-03-19 13:42:22
10552,aerobe,143522,47063,1,2019-03-19 13:42:22
10553,aerobe,143575,47120,1,2019-03-19 13:42:22
10554,aerobe,17251,47121,1,2019-03-19 13:42:22
10555,aerobe,17275,47122,1,2019-03-19 13:42:22
10556,aerobe,17241,47123,1,2019-03-19 13:42:22
10557,aerobe,143630,47180,1,2019-03-19 13:42:22
10558,aerobe,8419,47247,1,2019-03-19 13:42:22
10559,aerobe,143723,47291,1,2019-03-19 13:42:22
10560,aerobe,4974,47311,1,2019-03-19 13:42:22
10561,aerobe,136383,47315,1,2019-03-19 13:42:22
10562,aerobe,143770,47342,1,2019-03-19 13:42:22
10563,aerobe,143778,47350,1,2019-03-19 13:42:22
10564,aerobe,143779,47351,1,2019-03-19 13:42:22
10565,aerobe,143794,47366,1,2019-03-19 13:42:22
10566,aerobe,143797,47369,1,2019-03-19 13:42:22
10567,aerobe,143817,47389,1,2019-03-19 13:42:22
10568,aerobe,143834,47406,1,2019-03-19 13:42:22
10569,aerobe,143843,47419,1,2019-03-19 13:42:22
10570,aerobe,143848,47426,1,2019-03-19 13:42:22
10571,aerobe,143853,47431,1,2019-03-19 13:42:22
10572,aerobe,143860,47438,1,2019-03-19 13:42:22
10573,aerobe,4711,47446,1,2019-03-19 13:42:22
10574,aerobe,143878,47463,1,2019-03-19 13:42:22
10575,aerobe,143893,47478,1,2019-03-19 13:42:22
10576,aerobe,143915,47501,1,2019-03-19 13:42:22
10577,aerobe,14786,47525,1,2019-03-19 13:42:22
10578,aerobe,143947,47548,1,2019-03-19 13:42:22
10579,aerobe,143981,47584,1,2019-03-19 13:42:22
10580,aerobe,144043,47650,1,2019-03-19 13:42:22
10581,aerobe,144061,47669,1,2019-03-19 13:42:22
10582,aerobe,144062,47670,1,2019-03-19 13:42:22
10583,aerobe,144074,47682,1,2019-03-19 13:42:22
10584,aerobe,144102,47711,1,2019-03-19 13:42:22
10585,aerobe,144109,47718,1,2019-03-19 13:42:22
10586,aerobe,144137,47746,1,2019-03-19 13:42:22
10587,aerobe,17591,47802,1,2019-03-19 13:42:22
10588,aerobe,144190,47809,1,2019-03-19 13:42:22
10589,aerobe,7520,47854,1,2019-03-19 13:42:22
10590,aerobe,7524,47855,1,2019-03-19 13:42:22
10591,aerobe,7531,47856,1,2019-03-19 13:42:22
10592,aerobe,7315,47859,1,2019-03-19 13:42:22
10593,aerobe,7523,47869,1,2019-03-19 13:42:22
10594,aerobe,144250,47889,1,2019-03-19 13:42:22
10595,aerobe,144255,47896,1,2019-03-19 13:42:22
10596,aerobe,5911,47906,1,2019-03-19 13:42:22
10597,aerobe,144318,47972,1,2019-03-19 13:42:22
10598,aerobe,144352,48020,1,2019-03-19 13:42:22
10599,aerobe,144356,48024,1,2019-03-19 13:42:22
10600,aerobe,144369,48039,1,2019-03-19 13:42:22
10601,aerobe,144372,48042,1,2019-03-19 13:42:22
10602,aerobe,144390,48060,1,2019-03-19 13:42:22
10603,aerobe,144409,48084,1,2019-03-19 13:42:22
10604,aerobe,144412,48087,1,2019-03-19 13:42:22
10605,aerobe,144413,48088,1,2019-03-19 13:42:22
10606,aerobe,144414,48089,1,2019-03-19 13:42:22
10607,aerobe,144415,48090,1,2019-03-19 13:42:22
10608,aerobe,144417,48092,1,2019-03-19 13:42:22
10609,aerobe,144418,48093,1,2019-03-19 13:42:22
10610,aerobe,144419,48094,1,2019-03-19 13:42:22
10611,aerobe,144420,48095,1,2019-03-19 13:42:22
10612,aerobe,144421,48096,1,2019-03-19 13:42:22
10613,aerobe,144423,48098,1,2019-03-19 13:42:22
10614,aerobe,144425,48100,1,2019-03-19 13:42:22
10615,aerobe,144439,48114,1,2019-03-19 13:42:22
10616,aerobe,144472,48148,1,2019-03-19 13:42:22
10617,aerobe,4371,48160,1,2019-03-19 13:42:22
10618,aerobe,5006,48162,1,2019-03-19 13:42:22
10619,aerobe,14568,48178,1,2019-03-19 13:42:22
10620,aerobe,144498,48179,1,2019-03-19 13:42:22
10621,aerobe,144504,48185,1,2019-03-19 13:42:22
10622,aerobe,144511,48192,1,2019-03-19 13:42:22
10623,aerobe,144518,48199,1,2019-03-19 13:42:22
10624,aerobe,144542,48223,1,2019-03-19 13:42:22
10625,aerobe,144555,48236,1,2019-03-19 13:42:22
10626,aerobe,144563,48244,1,2019-03-19 13:42:22
10627,aerobe,144566,48247,1,2019-03-19 13:42:22
10628,aerobe,11711,48252,1,2019-03-19 13:42:22
10629,aerobe,144573,48257,1,2019-03-19 13:42:22
10630,aerobe,144574,48258,1,2019-03-19 13:42:22
10631,aerobe,144597,48282,1,2019-03-19 13:42:22
10632,aerobe,4379,48286,1,2019-03-19 13:42:22
10633,aerobe,14467,48294,1,2019-03-19 13:42:22
10634,aerobe,14469,48296,1,2019-03-19 13:42:22
10635,aerobe,144610,48304,1,2019-03-19 13:42:22
10636,aerobe,684,48335,1,2019-03-19 13:42:22
10637,aerobe,144669,48371,1,2019-03-19 13:42:22
10638,aerobe,144704,48412,1,2019-03-19 13:42:22
10639,aerobe,5226,48413,1,2019-03-19 13:42:22
10640,aerobe,138412,48414,1,2019-03-19 13:42:22
10641,aerobe,144709,48421,1,2019-03-19 13:42:22
10642,aerobe,144716,48428,1,2019-03-19 13:42:22
10643,aerobe,144752,48465,1,2019-03-19 13:42:22
10644,aerobe,136147,48475,1,2019-03-19 13:42:22
10645,aerobe,144781,48498,1,2019-03-19 13:42:22
10646,aerobe,144790,48508,1,2019-03-19 13:42:22
10647,aerobe,144794,48512,1,2019-03-19 13:42:22
10648,aerobe,144795,48513,1,2019-03-19 13:42:22
10649,aerobe,144797,48515,1,2019-03-19 13:42:22
10650,aerobe,144800,48518,1,2019-03-19 13:42:22
10651,aerobe,144816,48534,1,2019-03-19 13:42:22
10652,aerobe,17440,48535,1,2019-03-19 13:42:22
10653,aerobe,144823,48541,1,2019-03-19 13:42:22
10654,aerobe,144825,48543,1,2019-03-19 13:42:22
10655,aerobe,745,48546,1,2019-03-19 13:42:22
10656,aerobe,144835,48554,1,2019-03-19 13:42:22
10657,aerobe,144860,48584,1,2019-03-19 13:42:22
10658,aerobe,144872,48601,1,2019-03-19 13:42:22
10659,aerobe,144873,48602,1,2019-03-19 13:42:22
10660,aerobe,144931,48665,1,2019-03-19 13:42:22
10661,aerobe,11743,48676,1,2019-03-19 13:42:22
10662,aerobe,14220,48700,1,2019-03-19 13:42:22
10663,aerobe,14711,48703,1,2019-03-19 13:42:22
10664,aerobe,14731,48710,1,2019-03-19 13:42:22
10665,aerobe,144973,48725,1,2019-03-19 13:42:22
10666,aerobe,144993,48745,1,2019-03-19 13:42:22
10667,aerobe,145003,48757,1,2019-03-19 13:42:22
10668,aerobe,815,48769,1,2019-03-19 13:42:22
10669,aerobe,11469,48770,1,2019-03-19 13:42:22
10670,aerobe,145037,48798,1,2019-03-19 13:42:22
10671,aerobe,3107,48822,1,2019-03-19 13:42:22
10672,aerobe,145059,48824,1,2019-03-19 13:42:22
10673,aerobe,145060,48825,1,2019-03-19 13:42:22
10674,aerobe,145068,48834,1,2019-03-19 13:42:22
10675,aerobe,145079,48845,1,2019-03-19 13:42:22
10676,aerobe,14715,48861,1,2019-03-19 13:42:22
10677,aerobe,145150,48931,1,2019-03-19 13:42:22
10678,aerobe,145155,48936,1,2019-03-19 13:42:22
10679,aerobe,145163,48944,1,2019-03-19 13:42:22
10680,aerobe,145170,48951,1,2019-03-19 13:42:22
10681,aerobe,255,48966,1,2019-03-19 13:42:22
10682,aerobe,1805,48990,1,2019-03-19 13:42:22
10683,aerobe,13546,48992,1,2019-03-19 13:42:22
10684,aerobe,5328,49006,1,2019-03-19 13:42:22
10685,aerobe,145219,49015,1,2019-03-19 13:42:22
10686,aerobe,145221,49017,1,2019-03-19 13:42:22
10687,aerobe,145292,49102,1,2019-03-19 13:42:22
10688,aerobe,145304,49114,1,2019-03-19 13:42:22
10689,aerobe,145321,49133,1,2019-03-19 13:42:22
10690,aerobe,11592,49263,1,2019-03-19 13:42:22
10691,aerobe,599,49265,1,2019-03-19 13:42:22
10692,aerobe,416,49268,1,2019-03-19 13:42:22
10693,aerobe,11495,49269,1,2019-03-19 13:42:22
10694,aerobe,145442,49274,1,2019-03-19 13:42:22
10695,aerobe,17325,49289,1,2019-03-19 13:42:22
10696,aerobe,145477,49315,1,2019-03-19 13:42:22
10697,aerobe,145479,49317,1,2019-03-19 13:42:22
10698,aerobe,145488,49326,1,2019-03-19 13:42:22
10699,aerobe,145494,49332,1,2019-03-19 13:42:22
10700,aerobe,17316,49392,1,2019-03-19 13:42:22
10701,aerobe,145546,49394,1,2019-03-19 13:42:22
10702,aerobe,134521,49396,1,2019-03-19 13:42:22
10703,aerobe,145549,49398,1,2019-03-19 13:42:22
10704,aerobe,145550,49399,1,2019-03-19 13:42:22
10705,aerobe,145551,49400,1,2019-03-19 13:42:22
10706,aerobe,145552,49401,1,2019-03-19 13:42:22
10707,aerobe,145554,49403,1,2019-03-19 13:42:22
10708,aerobe,145571,49422,1,2019-03-19 13:42:22
10709,aerobe,145573,49424,1,2019-03-19 13:42:22
10710,aerobe,145575,49426,1,2019-03-19 13:42:22
10711,aerobe,145577,49428,1,2019-03-19 13:42:22
10712,aerobe,145579,49430,1,2019-03-19 13:42:22
10713,aerobe,145582,49433,1,2019-03-19 13:42:22
10714,aerobe,145583,49434,1,2019-03-19 13:42:22
10715,aerobe,145584,49435,1,2019-03-19 13:42:22
10716,aerobe,11508,49440,1,2019-03-19 13:42:22
10717,aerobe,138662,49441,1,2019-03-19 13:42:22
10718,aerobe,1430,49444,1,2019-03-19 13:42:22
10719,aerobe,1437,49445,1,2019-03-19 13:42:22
10720,aerobe,145588,49446,1,2019-03-19 13:42:22
10721,aerobe,145596,49455,1,2019-03-19 13:42:22
10722,aerobe,145597,49456,1,2019-03-19 13:42:22
10723,aerobe,2354,49475,1,2019-03-19 13:42:22
10724,aerobe,1834,49477,1,2019-03-19 13:42:22
10725,aerobe,145646,49512,1,2019-03-19 13:42:22
10726,aerobe,145653,49519,1,2019-03-19 13:42:22
10727,aerobe,145655,49521,1,2019-03-19 13:42:22
10728,aerobe,138526,49548,1,2019-03-19 13:42:22
10729,aerobe,134668,49551,1,2019-03-19 13:42:22
10730,aerobe,5326,49573,1,2019-03-19 13:42:22
10731,aerobe,5517,49578,1,2019-03-19 13:42:22
10732,aerobe,135840,49614,1,2019-03-19 13:42:22
10733,aerobe,145741,49621,1,2019-03-19 13:42:22
10734,aerobe,12813,49642,1,2019-03-19 13:42:22
10735,aerobe,145764,49646,1,2019-03-19 13:42:22
10736,aerobe,145787,49672,1,2019-03-19 13:42:22
10737,aerobe,145817,49712,1,2019-03-19 13:42:22
10738,aerobe,145842,49737,1,2019-03-19 13:42:22
10739,aerobe,145843,49738,1,2019-03-19 13:42:22
10740,aerobe,145854,49752,1,2019-03-19 13:42:22
10741,aerobe,145866,49764,1,2019-03-19 13:42:22
10742,aerobe,145874,49772,1,2019-03-19 13:42:22
10743,aerobe,145885,49783,1,2019-03-19 13:42:22
10744,aerobe,145923,49821,1,2019-03-19 13:42:22
10745,aerobe,145925,49823,1,2019-03-19 13:42:22
10746,aerobe,145926,49824,1,2019-03-19 13:42:22
10747,aerobe,145930,49828,1,2019-03-19 13:42:22
10748,aerobe,145937,49835,1,2019-03-19 13:42:22
10749,aerobe,145942,49840,1,2019-03-19 13:42:22
10750,aerobe,5125,49872,1,2019-03-19 13:42:22
10751,aerobe,2255,49898,1,2019-03-19 13:42:22
10752,aerobe,145988,49901,1,2019-03-19 13:42:22
10753,aerobe,145989,49902,1,2019-03-19 13:42:22
10754,aerobe,145990,49903,1,2019-03-19 13:42:22
10755,aerobe,145993,49909,1,2019-03-19 13:42:22
10756,aerobe,14556,49913,1,2019-03-19 13:42:22
10757,aerobe,145996,49915,1,2019-03-19 13:42:22
10758,aerobe,6844,49916,1,2019-03-19 13:42:22
10759,aerobe,2258,49935,1,2019-03-19 13:42:22
10760,aerobe,13693,49937,1,2019-03-19 13:42:22
10761,aerobe,5177,49940,1,2019-03-19 13:42:22
10762,aerobe,5178,49943,1,2019-03-19 13:42:22
10763,aerobe,5179,49945,1,2019-03-19 13:42:22
10764,aerobe,238,49964,1,2019-03-19 13:42:22
10765,aerobe,146094,50028,1,2019-03-19 13:42:22
10766,aerobe,251,50035,1,2019-03-19 13:42:22
10767,aerobe,10463,50085,1,2019-03-19 13:42:22
10768,aerobe,146157,50104,1,2019-03-19 13:42:22
10769,aerobe,10504,50145,1,2019-03-19 13:42:22
10770,aerobe,17395,50147,1,2019-03-19 13:42:22
10771,aerobe,5272,50155,1,2019-03-19 13:42:22
10772,aerobe,4586,50172,1,2019-03-19 13:42:22
10773,aerobe,146255,50236,1,2019-03-19 13:42:22
10774,aerobe,146276,50264,1,2019-03-19 13:42:22
10775,aerobe,4338,50272,1,2019-03-19 13:42:22
10776,aerobe,4336,50276,1,2019-03-19 13:42:22
10777,aerobe,4344,50278,1,2019-03-19 13:42:22
10778,aerobe,440,50282,1,2019-03-19 13:42:22
10779,aerobe,146291,50288,1,2019-03-19 13:42:22
10780,aerobe,137263,50345,1,2019-03-19 13:42:22
10781,aerobe,146499,50522,1,2019-03-19 13:42:22
10782,aerobe,146506,50531,1,2019-03-19 13:42:22
10783,aerobe,11416,50536,1,2019-03-19 13:42:22
10784,aerobe,146521,50553,1,2019-03-19 13:42:22
10785,aerobe,146526,50558,1,2019-03-19 13:42:22
10786,aerobe,13806,50616,1,2019-03-19 13:42:22
10787,aerobe,146582,50623,1,2019-03-19 13:42:22
10788,aerobe,146602,50643,1,2019-03-19 13:42:22
10789,aerobe,137804,50648,1,2019-03-19 13:42:22
10790,aerobe,146646,50693,1,2019-03-19 13:42:22
10791,aerobe,146691,50740,1,2019-03-19 13:42:22
10792,aerobe,146704,50756,1,2019-03-19 13:42:22
10793,aerobe,146715,50767,1,2019-03-19 13:42:22
10794,aerobe,146727,50779,1,2019-03-19 13:42:22
10795,aerobe,146741,50793,1,2019-03-19 13:42:22
10796,aerobe,146745,50797,1,2019-03-19 13:42:22
10797,aerobe,146746,50798,1,2019-03-19 13:42:22
10798,aerobe,3167,50831,1,2019-03-19 13:42:22
10799,aerobe,3168,50832,1,2019-03-19 13:42:22
10800,aerobe,3169,50833,1,2019-03-19 13:42:22
10801,aerobe,3170,50834,1,2019-03-19 13:42:22
10802,aerobe,146787,50844,1,2019-03-19 13:42:22
10803,aerobe,146799,50856,1,2019-03-19 13:42:22
10804,aerobe,146817,50875,1,2019-03-19 13:42:22
10805,aerobe,146824,50882,1,2019-03-19 13:42:22
10806,aerobe,5057,50915,1,2019-03-19 13:42:22
10807,aerobe,6861,50927,1,2019-03-19 13:42:22
10808,aerobe,146861,50948,1,2019-03-19 13:42:22
10809,aerobe,146875,50963,1,2019-03-19 13:42:22
10810,aerobe,138071,50981,1,2019-03-19 13:42:22
10811,aerobe,146906,51002,1,2019-03-19 13:42:22
10812,aerobe,146917,51015,1,2019-03-19 13:42:22
10813,aerobe,146937,51035,1,2019-03-19 13:42:22
10814,aerobe,146945,51043,1,2019-03-19 13:42:22
10815,aerobe,11267,51063,1,2019-03-19 13:42:22
10816,aerobe,146971,51070,1,2019-03-19 13:42:22
10817,aerobe,147012,51112,1,2019-03-19 13:42:22
10818,aerobe,147025,51125,1,2019-03-19 13:42:22
10819,aerobe,5262,51141,1,2019-03-19 13:42:22
10820,aerobe,14708,51145,1,2019-03-19 13:42:22
10821,aerobe,147055,51157,1,2019-03-19 13:42:22
10822,aerobe,12808,51173,1,2019-03-19 13:42:22
10823,aerobe,12817,51176,1,2019-03-19 13:42:22
10824,aerobe,147065,51177,1,2019-03-19 13:42:22
10825,aerobe,13049,51179,1,2019-03-19 13:42:22
10826,aerobe,2086,51180,1,2019-03-19 13:42:22
10827,aerobe,136252,51192,1,2019-03-19 13:42:22
10828,aerobe,147078,51199,1,2019-03-19 13:42:22
10829,aerobe,147100,51221,1,2019-03-19 13:42:22
10830,aerobe,147106,51229,1,2019-03-19 13:42:22
10831,aerobe,147135,51260,1,2019-03-19 13:42:22
10832,aerobe,4516,51302,1,2019-03-19 13:42:22
10833,aerobe,231,51308,1,2019-03-19 13:42:22
10834,aerobe,7748,51330,1,2019-03-19 13:42:22
10835,aerobe,3928,51333,1,2019-03-19 13:42:22
10836,aerobe,3927,51334,1,2019-03-19 13:42:22
10837,aerobe,7363,51371,1,2019-03-19 13:42:22
10838,aerobe,7380,51372,1,2019-03-19 13:42:22
10839,aerobe,7365,51373,1,2019-03-19 13:42:22
10840,aerobe,147284,51437,1,2019-03-19 13:42:22
10841,aerobe,8172,51440,1,2019-03-19 13:42:22
10842,aerobe,138092,51441,1,2019-03-19 13:42:22
10843,aerobe,147287,51442,1,2019-03-19 13:42:22
10844,aerobe,147288,51443,1,2019-03-19 13:42:22
10845,aerobe,147289,51444,1,2019-03-19 13:42:22
10846,aerobe,147290,51445,1,2019-03-19 13:42:22
10847,aerobe,147291,51446,1,2019-03-19 13:42:22
10848,aerobe,147292,51447,1,2019-03-19 13:42:22
10849,aerobe,147318,51475,1,2019-03-19 13:42:22
10850,aerobe,147381,51551,1,2019-03-19 13:42:22
10851,aerobe,6852,51552,1,2019-03-19 13:42:22
10852,aerobe,147410,51580,1,2019-03-19 13:42:22
10853,aerobe,14660,51648,1,2019-03-19 13:42:22
10854,aerobe,147481,51662,1,2019-03-19 13:42:22
10855,aerobe,1941,51924,1,2019-03-19 13:42:22
10856,aerobe,147744,51949,1,2019-03-19 13:42:22
10857,aerobe,1448,51955,1,2019-03-19 13:42:22
10858,aerobe,147752,51958,1,2019-03-19 13:42:22
10859,aerobe,1951,51959,1,2019-03-19 13:42:22
10860,aerobe,1939,51960,1,2019-03-19 13:42:22
10861,aerobe,147753,51961,1,2019-03-19 13:42:22
10862,aerobe,5060,52038,1,2019-03-19 13:42:22
10863,aerobe,147848,52068,1,2019-03-19 13:42:22
10864,aerobe,8180,52069,1,2019-03-19 13:42:22
10865,aerobe,147849,52070,1,2019-03-19 13:42:22
10866,aerobe,147850,52071,1,2019-03-19 13:42:22
10867,aerobe,147851,52072,1,2019-03-19 13:42:22
10868,aerobe,147852,52073,1,2019-03-19 13:42:22
10869,aerobe,147888,52111,1,2019-03-19 13:42:22
10870,aerobe,139491,52112,1,2019-03-19 13:42:22
10871,aerobe,147899,52123,1,2019-03-19 13:42:22
10872,aerobe,147929,52158,1,2019-03-19 13:42:22
10873,aerobe,2266,52228,1,2019-03-19 13:42:22
10874,aerobe,147999,52232,1,2019-03-19 13:42:22
10875,aerobe,138325,52326,1,2019-03-19 13:42:22
10876,aerobe,2054,52327,1,2019-03-19 13:42:22
10877,aerobe,148129,52374,1,2019-03-19 13:42:22
10878,aerobe,8179,52376,1,2019-03-19 13:42:22
10879,aerobe,148132,52378,1,2019-03-19 13:42:22
10880,aerobe,148164,52412,1,2019-03-19 13:42:22
10881,aerobe,10549,52418,1,2019-03-19 13:42:22
10882,aerobe,148169,52420,1,2019-03-19 13:42:22
10883,aerobe,148198,52461,1,2019-03-19 13:42:22
10884,aerobe,11056,52464,1,2019-03-19 13:42:22
10885,aerobe,148228,52494,1,2019-03-19 13:42:22
10886,aerobe,148229,52495,1,2019-03-19 13:42:22
10887,aerobe,148231,52497,1,2019-03-19 13:42:22
10888,aerobe,148250,52516,1,2019-03-19 13:42:22
10889,aerobe,14817,52517,1,2019-03-19 13:42:22
10890,aerobe,6867,52541,1,2019-03-19 13:42:22
10891,aerobe,14602,52548,1,2019-03-19 13:42:22
10892,aerobe,14603,52549,1,2019-03-19 13:42:22
10893,aerobe,14520,52550,1,2019-03-19 13:42:22
10894,aerobe,5651,52586,1,2019-03-19 13:42:22
10895,aerobe,5652,52587,1,2019-03-19 13:42:22
