ID_spore_formation,ability,type,description,ID_strains,ID_reference,manual_annotation,api_import,last_change
4906,0,,,166423,67793,1,,2021-12-15 08:27:31
4907,0,,,166432,67794,1,,2021-12-15 08:27:31
4908,0,,,166245,67797,1,,2021-12-15 08:27:31
4909,0,,,166435,67798,1,,2021-12-15 08:27:31
4910,0,,,159668,67804,1,,2021-12-15 08:27:31
4911,0,,,166430,67805,1,,2021-12-15 08:27:31
4912,0,endospore,,158468,67812,1,,2021-12-15 08:27:31
4913,1,spore,spiral spore chains with oval spores (1.0-1.4 x 0.8-0.9 µm). The spore surface is wrinkled.,158473,67813,1,,2021-12-15 08:27:31
4914,0,,,166451,67815,1,,2021-12-15 08:27:31
4915,0,,,166452,67815,1,,2021-12-15 08:27:31
4916,1,spore,Single or clustered spherical spores (0.7 µm in diameter) with smooth surface are observed.,158459,67817,1,,2021-12-15 08:27:31
4917,1,spore,"short chains of three to five spores with smooth surfaces, pinkaerial spore mass",157895,67823,1,,2021-12-15 08:27:31
4918,0,endospore,,166445,67826,1,,2021-12-15 08:27:31
4919,0,,,166437,67827,1,,2021-12-15 08:27:31
4920,0,,,158474,67829,1,,2021-12-15 08:27:31
4921,0,,,166448,67830,1,,2021-12-15 08:27:31
4922,1,spore,terminal spores,164372,67831,1,,2021-12-15 08:27:31
4923,0,,,166464,67834,1,,2021-12-15 08:27:31
4924,0,,,166465,67834,1,,2021-12-15 08:27:31
4925,0,,,166460,67835,1,,2021-12-15 08:27:31
4926,1,spore,"long, flexuous spiral spore chains consisting of ellipsoid spores with spiny surfaces.",164410,67837,1,,2021-12-15 08:27:31
4927,0,,,166454,67839,1,,2021-12-15 08:27:31
4928,0,,,158495,67842,1,,2021-12-15 08:27:31
4929,1,endospore,oval and subterminal and occur in swollen sporangia,166455,67843,1,,2021-12-15 08:27:31
4930,0,endospore,,158491,67849,1,,2021-12-15 08:27:31
4931,1,spore,curved spore-chains with 5-8 spherical spores (1.4 µm in diameter),158480,67850,1,,2021-12-15 08:27:31
4932,0,,,166468,67853,1,,2021-12-15 08:27:31
4933,0,,,166461,67854,1,,2021-12-15 08:27:31
4934,0,,,166514,67855,1,,2021-12-15 08:27:31
4935,0,,,158498,67857,1,,2021-12-15 08:27:31
4936,1,endospore,,164262,67858,1,,2021-12-15 08:27:31
4937,0,,,164531,67861,1,,2021-12-15 08:27:31
4938,0,,,164530,67861,1,,2021-12-15 08:27:31
4939,0,,,164529,67861,1,,2021-12-15 08:27:31
4940,0,,,164528,67861,1,,2021-12-15 08:27:31
4941,0,,,164527,67861,1,,2021-12-15 08:27:31
4942,1,spore,short spore chains comprising three to eight spores each. Spores were spherical in shape with a warty surface and diameter of approximately 0.8-1 µm,166478,67862,1,,2021-12-15 08:27:31
4943,0,,,157812,67868,1,,2021-12-15 08:27:31
4944,1,spore,form a single spore borne on the substrate mycelium. The spore surface is smooth.,161945,67872,1,,2021-12-15 08:27:31
4945,0,,,166481,67876,1,,2021-12-15 08:27:31
4946,1,endospore,Ellipsoidal endospores are produced at central-subterminal positions in swollen sporangia.,166490,67878,1,,2021-12-15 08:27:31
4947,0,,,166509,67882,1,,2021-12-15 08:27:31
4948,1,exospore (microbial cyst),multiple grape-like exospores per mother cell,166501,67887,1,,2021-12-15 08:27:31
4949,1,exospore (microbial cyst),multiple grape-like exospores per mother cell,166502,67887,1,,2021-12-15 08:27:31
4950,0,endospore,,158504,67891,1,,2021-12-15 08:27:31
4951,0,,,158507,67892,1,,2021-12-15 08:27:31
4952,0,,,166493,67893,1,,2021-12-15 08:27:31
4953,0,,,166146,67894,1,,2021-12-15 08:27:31
4954,0,,,166537,67896,1,,2021-12-15 08:27:31
4955,0,,,159066,67898,1,,2021-12-15 08:27:31
4956,0,endospore,,160213,67901,1,,2021-12-15 08:27:31
4957,1,endospore,terminal,158503,67905,1,,2021-12-15 08:27:31
4958,0,,,166480,67906,1,,2021-12-15 08:27:31
4959,1,spore,grape-like,158479,67908,1,,2021-12-15 08:27:31
4960,1,spore,smooth surface,158479,67908,1,,2021-12-15 08:27:31
4961,0,,,166482,67909,1,,2021-12-15 08:27:31
4962,0,,,166152,67915,1,,2021-12-15 08:27:31
4963,0,,,166153,67915,1,,2021-12-15 08:27:31
4964,0,,,166469,67916,1,,2021-12-15 08:27:31
4965,1,spore,smooth-surfaced spores in flexuous spore chains,164255,67917,1,,2021-12-15 08:27:31
4966,1,endospore,ellipsoidal,158505,67919,1,,2021-12-15 08:27:31
4967,1,endospore,terminal,158505,67919,1,,2021-12-15 08:27:31
4968,0,,,166515,67920,1,,2021-12-15 08:27:31
4969,0,,,166510,67921,1,,2021-12-15 08:27:31
4970,0,,,166508,67922,1,,2021-12-15 08:27:31
4971,0,,,166494,67923,1,,2021-12-15 08:27:31
4972,0,,,164468,67924,1,,2021-12-15 08:27:31
4973,0,,,166511,67929,1,,2021-12-15 08:27:31
4974,1,spore,,158509,67932,1,,2021-12-15 08:27:31
4975,1,endospore,"terminal, ellipsoidal spores",164466,67933,1,,2021-12-15 08:27:31
4976,0,,,158506,67935,1,,2021-12-15 08:27:31
4977,0,,,166507,67937,1,,2021-12-15 08:27:31
4978,1,endospore,heat-resistant,166544,67944,1,,2021-12-15 08:27:31
4979,1,spore,cylindrical with smooth surfaces,166187,67946,1,,2021-12-15 08:27:31
4980,0,,,158510,67947,1,,2021-12-15 08:27:31
4981,0,,,164194,67949,1,,2021-12-15 08:27:31
4982,0,,,164370,67955,1,,2021-12-15 08:27:31
4983,0,,,166184,67956,1,,2021-12-15 08:27:31
4984,1,endospore,,166535,67957,1,,2021-12-15 08:27:31
4985,0,,,166519,67958,1,,2021-12-15 08:27:31
4986,0,,,166148,67961,1,,2021-12-15 08:27:31
4987,0,,,166171,67963,1,,2021-12-15 08:27:31
4988,0,,,166521,67973,1,,2021-12-15 08:27:31
4989,0,,,164337,67974,1,,2021-12-15 08:27:31
4990,0,,,166523,67975,1,,2021-12-15 08:27:31
4991,1,endospore,,166183,67977,1,,2021-12-15 08:27:31
4992,1,spore,terminally located ellipsoidal spores in slightly swollen sporangia,166233,67979,1,,2021-12-15 08:27:31
4993,0,,,164317,67982,1,,2021-12-15 08:27:31
4994,1,spore,"0.5-1 µm, oval in shape with a ridged surface and non-motile",157686,67986,1,,2021-12-15 08:27:31
4995,0,,,166168,67987,1,,2021-12-15 08:27:31
4996,0,,,159320,67988,1,,2021-12-15 08:27:31
4997,0,,,160770,67989,1,,2021-12-15 08:27:31
4998,0,,,166145,67990,1,,2021-12-15 08:27:31
4999,0,,,166328,67992,1,,2021-12-15 08:27:31
5000,0,,,166329,67992,1,,2021-12-15 08:27:31
5001,0,,,166174,67994,1,,2021-12-15 08:27:31
5002,1,,rectiflexible spore chains in section with spiny spore surfaces,159629,67995,1,,2021-12-15 08:27:31
5003,1,,,160507,67996,1,,2021-12-15 08:27:31
5004,1,endospore,"bearing spherical, single endospores (7.0-10.0 µm diameter) on branched long sporophores (5.0 µm diameter)",166208,67997,1,,2021-12-15 08:27:31
5005,1,endospore,"terminal, round",166177,67998,1,,2021-12-15 08:27:31
5006,0,,,166298,67999,1,,2021-12-15 08:27:31
5007,0,,,166202,68005,1,,2021-12-15 08:27:31
5008,0,,,166188,68010,1,,2021-12-15 08:27:31
5009,1,spore,"rod-shaped spores, smooth surface, 0.6 µm wide and 1.1 µm long",157905,68011,1,,2021-12-15 08:27:31
5010,0,,,166230,68014,1,,2021-12-15 08:27:31
5011,1,,"(0.9-1.2 1.8-2.2 µm) were globose, oval to elliptical, smooth and non-motile",166237,68015,1,,2021-12-15 08:27:31
5012,0,,,166218,68019,1,,2021-12-15 08:27:31
5013,0,,,158836,68020,1,,2021-12-15 08:27:31
5014,1,spore,terminal position in swollen sporangia,166239,68021,1,,2021-12-15 08:27:31
5015,0,,,164525,68027,1,,2021-12-15 08:27:31
5016,1,spore,"Rectiflexibile, spore chains are observed on aerial mycelia. The spores are 0.6-1.2 0.8-1.6 µm in size and spore surface is smooth.",166286,68033,1,,2021-12-15 08:27:31
5017,0,,,166250,68034,1,,2021-12-15 08:27:31
5018,0,,,166262,68035,1,,2021-12-15 08:27:31
5019,0,,,166276,68041,1,,2021-12-15 08:27:31
5020,0,,,166287,68044,1,,2021-12-15 08:27:31
5021,1,endospore,located in central or sub-central position in non-swollen sporangium,166332,68049,1,,2021-12-15 08:27:31
5022,1,endospore,,166386,68050,1,,2021-12-15 08:27:31
5023,0,,,166408,68052,1,,2021-12-15 08:27:31
5024,0,,,163760,68059,1,,2021-12-15 08:27:31
5025,0,,,166115,68060,1,,2021-12-15 08:27:31
5026,0,,,166114,68061,1,,2021-12-15 08:27:31
5027,1,,,164567,68064,1,,2021-12-15 08:27:31
5028,0,,,166136,68066,1,,2021-12-15 08:27:31
5029,0,,,166310,68067,1,,2021-12-15 08:27:31
5030,0,,,166135,68069,1,,2021-12-15 08:27:31
5031,0,,,166309,68072,1,,2021-12-15 08:27:31
5032,0,,,166302,68074,1,,2021-12-15 08:27:31
5033,0,,,166104,67902,1,,2021-12-15 08:27:31
5034,0,,,164323,68077,1,,2021-12-15 08:27:31
5035,0,,,166109,68078,1,,2021-12-15 08:27:31
5036,0,,,164320,68083,1,,2021-12-15 08:27:31
5037,1,endospore,,164475,68084,1,,2021-12-15 08:27:31
5038,1,,"single, non-motile and have smooth surfaces",159632,68085,1,,2021-12-15 08:27:31
5039,1,,"oval, warty and non-motile 0.7-0.9 9 1.0-1.2 um",164563,68095,1,,2021-12-15 08:27:31
5040,0,,,166127,68096,1,,2021-12-15 08:27:31
5041,0,,,166340,68109,1,,2021-12-15 08:27:31
5042,0,,,166381,68115,1,,2021-12-15 08:27:31
5043,0,,,166382,68115,1,,2021-12-15 08:27:31
5044,1,endospore,,166351,68116,1,,2021-12-15 08:27:31
5045,1,,spherical with a smooth surface,166360,68118,1,,2021-12-15 08:27:31
5046,0,,,166364,68119,1,,2021-12-15 08:27:31
5047,0,,,166316,68121,1,,2021-12-15 08:27:31
5048,0,,,164230,68123,1,,2021-12-15 08:27:31
5049,0,,,164229,68123,1,,2021-12-15 08:27:31
5050,0,,,166527,68124,1,,2021-12-15 08:27:31
5051,0,,,164709,68132,1,,2021-12-15 08:27:31
5052,0,,,166181,68133,1,,2021-12-15 08:27:31
5053,1,endospore,Ellipsoidal subterminal,159374,68134,1,,2021-12-15 08:27:31
5054,1,endospore,,166186,68135,1,,2021-12-15 08:27:31
5055,0,,,166165,68136,1,,2021-12-15 08:27:31
5056,0,,,166164,68136,1,,2021-12-15 08:27:31
5057,0,,,166163,68136,1,,2021-12-15 08:27:31
5058,0,,,166162,68136,1,,2021-12-15 08:27:31
5059,0,,,166161,68136,1,,2021-12-15 08:27:31
5060,0,,,166160,68136,1,,2021-12-15 08:27:31
5061,0,,,166159,68136,1,,2021-12-15 08:27:31
5062,0,,,166158,68136,1,,2021-12-15 08:27:31
5063,0,,,166157,68136,1,,2021-12-15 08:27:31
5064,0,,,166156,68136,1,,2021-12-15 08:27:31
5065,0,,,166155,68136,1,,2021-12-15 08:27:31
5066,0,,,159403,68141,1,,2021-12-15 08:27:31
5067,0,,,166185,68142,1,,2021-12-15 08:27:31
5068,0,,,166167,68145,1,,2021-12-15 08:27:31
5069,0,,,166182,68146,1,,2021-12-15 08:27:31
5070,1,spore,"elliptical spores (0.7-0.9, 0.9-1.1 µm) and form short or long spore chains with smooth surfaces on oatmeal agar",166150,68149,1,,2021-12-15 08:27:31
5071,0,,,166206,68150,1,,2021-12-15 08:27:31
5072,1,endospore,oval endospores at a terminal position,166211,68151,1,,2021-12-15 08:27:31
5073,0,,,166192,68152,1,,2021-12-15 08:27:31
5074,0,,,166278,68154,1,,2021-12-15 08:27:31
5075,0,,,166277,68156,1,,2021-12-15 08:27:31
5076,0,,,166195,68159,1,,2021-12-15 08:27:31
5077,0,,,166154,68161,1,,2021-12-15 08:27:31
5078,0,,,164124,68162,1,,2021-12-15 08:27:31
5079,1,spore,aerial mycelium differentiates into straight chains with spiny and/or hairy spores.,163941,68168,1,,2021-12-15 08:27:31
5080,0,,,166201,68169,1,,2021-12-15 08:27:31
5081,0,,,159052,68170,1,,2021-12-15 08:27:31
5082,0,,,166210,68171,1,,2021-12-15 08:27:31
5083,0,,,166198,68173,1,,2021-12-15 08:27:31
5084,0,,,166193,68175,1,,2021-12-15 08:27:31
5085,0,,,166207,68176,1,,2021-12-15 08:27:31
5086,0,endospore,,164404,68177,1,,2021-12-15 08:27:31
5087,1,endospore,,164402,68177,1,,2021-12-15 08:27:31
5088,1,spore,Spherical non-motilesingle spores (0.6-0.8 µm in size) with a warty surface borne directly on the substrate mycelia,164205,68180,1,,2021-12-15 08:27:31
5089,0,endospore,,159192,68181,1,,2021-12-15 08:27:31
5090,1,spore,flexuous spore chains consisted of cylindrical spores (0.5-0.7 µm x 0.8-1.0 µm),159574,68183,1,,2021-12-15 08:27:31
5091,0,,,166214,68185,1,,2021-12-15 08:27:31
5092,0,,,160006,68187,1,,2021-12-15 08:27:31
5093,0,,,164674,68190,1,,2021-12-15 08:27:31
5094,0,,,166240,68190,1,,2021-12-15 08:27:31
5095,0,,,166241,68190,1,,2021-12-15 08:27:31
5096,0,,,166242,68190,1,,2021-12-15 08:27:31
5097,0,,,164673,68190,1,,2021-12-15 08:27:31
5098,0,,,164658,68191,1,,2021-12-15 08:27:31
5099,0,,,164660,68191,1,,2021-12-15 08:27:31
5100,0,,,164659,68191,1,,2021-12-15 08:27:31
5101,0,,,164663,68191,1,,2021-12-15 08:27:31
5102,0,,,164661,68191,1,,2021-12-15 08:27:31
5103,0,,,164662,68191,1,,2021-12-15 08:27:31
5104,0,,,164665,68191,1,,2021-12-15 08:27:31
5105,0,,,166234,68191,1,,2021-12-15 08:27:31
5106,0,,,164664,68191,1,,2021-12-15 08:27:31
5107,0,,,166231,68195,1,,2021-12-15 08:27:31
5108,0,,,166226,68197,1,,2021-12-15 08:27:31
5109,0,,,159616,68199,1,,2021-12-15 08:27:31
5110,0,,,164413,68200,1,,2021-12-15 08:27:31
5111,0,,,164545,68201,1,,2021-12-15 08:27:31
5112,0,,,164558,68208,1,,2021-12-15 08:27:31
5113,0,,,166249,68210,1,,2021-12-15 08:27:31
5114,1,,,164308,68217,1,,2021-12-15 08:27:31
5115,1,endospore,,157972,68222,1,,2021-12-15 08:27:31
5116,0,,,166255,68225,1,,2021-12-15 08:27:31
5117,1,,"Produces spore mass on ISP2, ISP3 and ISP5 media",166244,68227,1,,2021-12-15 08:27:31
5118,1,,spore staining was not conclusive as only a few cells seem to harbour potential spores,159203,68228,1,,2021-12-15 08:27:31
5119,0,,,164547,68229,1,,2021-12-15 08:27:31
5120,0,,,166288,68231,1,,2021-12-15 08:27:31
5121,0,,,166284,68236,1,,2021-12-15 08:27:31
5122,1,endospore,,159377,68238,1,,2021-12-15 08:27:31
5123,0,,,158883,68240,1,,2021-12-15 08:27:31
5124,0,,,166282,68241,1,,2021-12-15 08:27:31
5125,1,spore,Cylindrical spores (1.0 0.9 µm) form centrally or paracentrally in non-swollen sporangia.,166294,68245,1,,2021-12-15 08:27:31
5126,0,,,166281,68247,1,,2021-12-15 08:27:31
5127,0,,,166274,68250,1,,2021-12-15 08:27:31
5128,0,,,164371,68251,1,,2021-12-15 08:27:31
5129,1,,,164452,68254,1,,2021-12-15 08:27:31
5130,0,,,166098,68255,1,,2021-12-15 08:27:31
5131,0,,,166099,68256,1,,2021-12-15 08:27:31
5132,0,,,166119,68259,1,,2021-12-15 08:27:31
5133,0,,,166100,68262,1,,2021-12-15 08:27:31
5134,0,,,166134,68264,1,,2021-12-15 08:27:31
5135,0,,,162600,68268,1,,2021-12-15 08:27:31
5136,0,,,159185,68269,1,,2021-12-15 08:27:31
5137,0,,,166133,68270,1,,2021-12-15 08:27:31
5138,0,,,166303,68273,1,,2021-12-15 08:27:31
5139,1,endospore,,166376,68274,1,,2021-12-15 08:27:31
5140,1,endospore,Spherical endospores are formed at the terminal position with swollen sporangia,166377,68275,1,,2021-12-15 08:27:31
5141,1,endospore,produces oval subterminal or central endospores in swollen sporangia,166101,68277,1,,2021-12-15 08:27:31
5142,1,spore,irregular spore chains with smooth surfaces,166402,68278,1,,2021-12-15 08:27:31
5143,1,spore,"The spore chain is spiral, and the spore surface is spiny",166321,68279,1,,2021-12-15 08:27:31
5144,1,,straight to flexuous spore chains,164369,68281,1,,2021-12-15 08:27:31
5145,0,,,166333,68284,1,,2021-12-15 08:27:31
5146,1,,Single round spores formed on both aerial and substrate mycelia with sizes ranging from 0.6 to 0.9 µm,164598,68285,1,,2021-12-15 08:27:31
5147,1,,,166390,68286,1,,2021-12-15 08:27:31
5148,0,,,166379,68287,1,,2021-12-15 08:27:31
5149,0,,,166403,68288,1,,2021-12-15 08:27:31
5150,0,,,166344,68295,1,,2021-12-15 08:27:31
5151,0,,,166324,68296,1,,2021-12-15 08:27:31
5152,0,,,166313,68299,1,,2021-12-15 08:27:31
5153,0,endospore,,166319,68300,1,,2021-12-15 08:27:31
