ID_risk_assessment,biosafety_level,biosafety_level_comment,pathogenicity_human,pathogenicity_animal,pathogenicity_plant,ID_strains,ID_reference,FK_tbl_strains_micro,manual_annotation,last_change
42687,1,,,,,7353,67772,,1,2021-12-09 13:23:01
42688,1,,,,,7352,67772,,1,2021-12-09 13:23:01
42689,1,,,,,11373,67772,,1,2021-12-09 13:23:01
42690,1,,,,,11374,67772,,1,2021-12-09 13:23:01
42691,1,,,,,5731,67772,,1,2021-12-09 13:23:01
42692,1,,,,,11310,67772,,1,2021-12-09 13:23:01
42693,1,,,,,11311,67772,,1,2021-12-09 13:23:01
42694,1,,,,,134203,67772,,1,2021-12-09 13:23:01
42695,1,,,,,14681,67772,,1,2021-12-09 13:23:01
42696,1,,,,,13824,67772,,1,2021-12-09 13:23:01
42697,1,,,,,76,67772,,1,2021-12-09 13:23:01
42698,1,,,,,73,67772,,1,2021-12-09 13:23:01
42699,1,,,,,24542,67772,,1,2021-12-09 13:23:01
42700,1,,,,,5398,67772,,1,2021-12-09 13:23:01
42701,1,,,,,136791,67772,,1,2021-12-09 13:23:01
42702,1,,,,,136792,67772,,1,2021-12-09 13:23:01
42703,1,,,,,137418,67772,,1,2021-12-09 13:23:01
42704,1,,,,,133618,67772,,1,2021-12-09 13:23:01
42705,1,,,,,11376,67772,,1,2021-12-09 13:23:01
42706,1,,,,,156203,67772,,1,2021-12-09 13:23:01
42707,1,,,,,77,67772,,1,2021-12-09 13:23:01
42708,1,,,,,133634,67772,,1,2021-12-09 13:23:01
42709,1,,,,,130507,67772,,1,2021-12-09 13:23:01
42710,1,,,,,134894,67772,,1,2021-12-09 13:23:01
42711,1,,,,,136734,67772,,1,2021-12-09 13:23:01
42712,1,,,,,161997,67772,,1,2021-12-09 13:23:01
42713,1,,,,,24050,67772,,1,2021-12-09 13:23:01
42714,1,,,,,140988,67772,,1,2021-12-09 13:23:01
42715,1,,,,,140987,67772,,1,2021-12-09 13:23:01
42716,1,,,,,166088,67772,,1,2021-12-09 13:23:01
42717,1,,,,,1884,67772,,1,2021-12-09 13:23:01
42718,1,,,,,166089,67772,,1,2021-12-09 13:23:01
42719,1,,,,,140678,67772,,1,2021-12-09 13:23:01
42720,1,,,,,166090,67772,,1,2021-12-09 13:23:01
42721,1,,,,,166091,67772,,1,2021-12-09 13:23:01
42722,1,,,,,166092,67772,,1,2021-12-09 13:23:01
42723,1,,,,,166093,67772,,1,2021-12-09 13:23:01
42724,1,,,,,166094,67772,,1,2021-12-09 13:23:01
42725,1,,,,,17750,67772,,1,2021-12-09 13:23:01
42726,1,,,,,17872,67772,,1,2021-12-09 13:23:01
42727,1,,,,,166095,67772,,1,2021-12-09 13:23:01
42728,1,,,,,162296,67772,,1,2021-12-09 13:23:01
42729,1,,,,,132891,67772,,1,2021-12-09 13:23:01
42730,1,,,,,6080,67772,,1,2021-12-09 13:23:01
42731,1,,,,,6081,67772,,1,2021-12-09 13:23:01
42732,1,,,,,24097,67772,,1,2021-12-09 13:23:01
42733,1,,,,,5151,67772,,1,2021-12-09 13:23:01
42734,1,,,,,132187,67772,,1,2021-12-09 13:23:01
42735,1,,,,,156380,67772,,1,2021-12-09 13:23:01
42736,2,,,,,4907,67772,,1,2021-12-09 13:23:01
42737,1,,,,,4483,67772,,1,2021-12-09 13:23:01
42738,2,,,,,14487,67772,,1,2021-12-09 13:23:01
42739,2,,,,,12759,67772,,1,2021-12-09 13:23:01
42740,1,,,,,1172,67772,,1,2021-12-09 13:23:01
42741,1,,,,,1419,67772,,1,2021-12-09 13:23:01
42742,1,,,,,1075,67772,,1,2021-12-09 13:23:01
42743,1,,,,,162511,67772,,1,2021-12-09 13:23:01
42744,1,,,,,132193,67772,,1,2021-12-09 13:23:01
42745,1,,,,,17716,67772,,1,2021-12-09 13:23:01
42746,3,Risk group,,,,166570,20215,,1,2022-08-24 14:04:57
42747,1,Risk group,,,,166580,20215,,1,2022-08-24 14:04:57
42748,1,Risk group,,,,166593,20215,,1,2022-08-24 14:04:57
42749,1,Risk group,,,,166595,20215,,1,2022-08-24 14:04:57
42750,2,Risk group,,,,166607,20215,,1,2022-08-24 14:04:57
42751,2,Risk group,,,,166615,20215,,1,2022-08-24 14:04:57
42752,1,Risk group,,,,166617,20215,,1,2022-08-24 14:04:57
42753,3,Risk group,,,,166619,20215,,1,2022-08-24 14:04:57
42754,1,Risk group,,,,166623,20215,,1,2022-08-24 14:04:57
42755,1,Risk group,,,,166624,20215,,1,2022-08-24 14:04:57
42756,2,Risk group,,,,166627,20215,,1,2022-08-24 14:04:57
42757,3,Risk group,,,,166636,20215,,1,2022-08-24 14:04:57
42758,1,Risk group,,,,166638,20215,,1,2022-08-24 14:04:57
42759,1,Risk group,,,,166776,20215,,1,2022-08-24 14:04:57
42760,1,Risk group,,,,166787,20215,,1,2022-08-24 14:04:57
42761,1,Risk group,,,,166792,20215,,1,2022-08-24 14:04:57
42762,1,Risk group,,,,166810,20215,,1,2022-08-24 14:04:57
42763,1,Risk group,,,,166814,20215,,1,2022-08-24 14:04:57
42764,1,Risk group,,,,166819,20215,,1,2022-08-24 14:04:57
42765,1,Risk group,,,,166826,20215,,1,2022-08-24 14:04:57
42766,1,Risk group,,,,166827,20215,,1,2022-08-24 14:04:57
42767,1,Risk group,,,,166828,20215,,1,2022-08-24 14:04:57
42768,1,Risk group,,,,166843,20215,,1,2022-08-24 14:04:57
42769,1,Risk group,,,,166848,20215,,1,2022-08-24 14:04:57
42770,1,Risk group,,,,166861,20215,,1,2022-08-24 14:04:57
42771,1,Risk group,,,,166872,20215,,1,2022-08-24 14:04:57
42772,1,Risk group,,,,166893,20215,,1,2022-08-24 14:04:57
42773,1,Risk group,,,,166917,20215,,1,2022-08-24 14:04:57
42774,1,Risk group,,,,166930,20215,,1,2022-08-24 14:04:57
42775,1,Risk group,,,,166931,20215,,1,2022-08-24 14:04:57
42776,1,Risk group,,,,166933,20215,,1,2022-08-24 14:04:57
42777,1,Risk group,,,,166993,20215,,1,2022-08-24 14:04:57
42778,1,Risk group,,,,167012,20215,,1,2022-08-24 14:04:57
42779,1,Risk group,,,,167028,20215,,1,2022-08-24 14:04:57
42780,1,Risk group,,,,167031,20215,,1,2022-08-24 14:04:57
42781,1,Risk group,,,,167037,20215,,1,2022-08-24 14:04:57
42782,1,Risk group,,,,167040,20215,,1,2022-08-24 14:04:57
42783,1,Risk group,,,,167073,20215,,1,2022-08-24 14:04:57
42784,1,Risk group,,,,167078,20215,,1,2022-08-24 14:04:57
42785,1,Risk group,,,,167090,20215,,1,2022-08-24 14:04:57
42786,1,Risk group,,,,167091,20215,,1,2022-08-24 14:04:57
42787,1,Risk group,,,,167093,20215,,1,2022-08-24 14:04:57
42788,1,Risk group,,,,167094,20215,,1,2022-08-24 14:04:57
42789,1,Risk group,,,,167146,20215,,1,2022-08-24 14:04:57
42790,1,Risk group,,,,167180,20215,,1,2022-08-24 14:04:57
42791,1,Risk group,,,,167182,20215,,1,2022-08-24 14:04:57
42792,1,Risk group,,,,167185,20215,,1,2022-08-24 14:04:57
42793,1,Risk group,,,,167216,20215,,1,2022-08-24 14:04:57
42794,1,Risk group,,,,167231,20215,,1,2022-08-24 14:04:57
42795,1,Risk group,,,,167336,20215,,1,2022-08-24 14:04:57
42796,1,Risk group,,,,167338,20215,,1,2022-08-24 14:04:57
42797,2,Risk group,,1.0,,167339,20215,,1,2022-08-24 14:04:57
42798,1,Risk group,,,,167348,20215,,1,2022-08-24 14:04:57
42799,1,Risk group,,,,167350,20215,,1,2022-08-24 14:04:57
42800,1,Risk group,,,,167351,20215,,1,2022-08-24 14:04:57
42801,1,Risk group,,,,167353,20215,,1,2022-08-24 14:04:57
42802,1,Risk group,,,,167367,20215,,1,2022-08-24 14:04:57
42803,1,Risk group,,,,167369,20215,,1,2022-08-24 14:04:57
42804,1,Risk group,,,,167393,20215,,1,2022-08-24 14:04:57
42805,1,Risk group,,,,167452,20215,,1,2022-08-24 14:04:57
42806,1,Risk group,,,,167453,20215,,1,2022-08-24 14:04:57
42807,1,Risk group,,,,167467,20215,,1,2022-08-24 14:04:57
42808,1,Risk group,,,,167469,20215,,1,2022-08-24 14:04:57
42809,1,Risk group,,,,167470,20215,,1,2022-08-24 14:04:57
42810,1,Risk group,,,,167479,20215,,1,2022-08-24 14:04:57
42811,1,Risk group,,,,167482,20215,,1,2022-08-24 14:04:57
42812,1,Risk group,,,,167485,20215,,1,2022-08-24 14:04:57
42813,1,Risk group,,,,167508,20215,,1,2022-08-24 14:04:57
42814,1,Risk group,,,,167514,20215,,1,2022-08-24 14:04:57
42815,1,Risk group,,,,167515,20215,,1,2022-08-24 14:04:57
42816,1,Risk group,,,,167517,20215,,1,2022-08-24 14:04:57
42817,1,Risk group,,,,167523,20215,,1,2022-08-24 14:04:57
42818,1,Risk group,,,,167526,20215,,1,2022-08-24 14:04:57
42819,1,Risk group,,,,167528,20215,,1,2022-08-24 14:04:57
42820,1,Risk group,,,,167529,20215,,1,2022-08-24 14:04:57
42821,1,Risk group,,,,167530,20215,,1,2022-08-24 14:04:57
42822,1,Risk group,,,,167531,20215,,1,2022-08-24 14:04:57
42823,1,Risk group,,,,167533,20215,,1,2022-08-24 14:04:57
42824,1,Risk group,,,,167535,20215,,1,2022-08-24 14:04:57
42825,1,Risk group,,,,167536,20215,,1,2022-08-24 14:04:57
42826,1,Risk group,,,,167537,20215,,1,2022-08-24 14:04:57
42827,1,Risk group,,,,167538,20215,,1,2022-08-24 14:04:57
42828,1,Risk group,,,,167539,20215,,1,2022-08-24 14:04:57
42829,1,Risk group,,2.0,,167544,20215,,1,2022-08-24 14:04:57
42830,1,Risk group,,,,167545,20215,,1,2022-08-24 14:04:57
42831,1,Risk group,,,,167547,20215,,1,2022-08-24 14:04:57
42832,1,Risk group,,,,167549,20215,,1,2022-08-24 14:04:57
42833,1,Risk group,,,,167554,20215,,1,2022-08-24 14:04:57
42834,1,Risk group,,,,167555,20215,,1,2022-08-24 14:04:57
42835,1,Risk group,,,,167558,20215,,1,2022-08-24 14:04:57
42836,1,Risk group,,,,167561,20215,,1,2022-08-24 14:04:57
42837,1,Risk group,,,,167563,20215,,1,2022-08-24 14:04:57
42838,1,Risk group,,,,167565,20215,,1,2022-08-24 14:04:57
42839,1,Risk group,,,,167567,20215,,1,2022-08-24 14:04:57
42840,1,Risk group,,,2.0,167568,20215,,1,2022-08-24 14:04:57
42841,1,Risk group,,,,167569,20215,,1,2022-08-24 14:04:57
42842,2,Risk group,,1.0,,167571,20215,,1,2022-08-24 14:04:57
42843,1,Risk group,,,,167572,20215,,1,2022-08-24 14:04:57
42844,2,Risk group,,,,167575,20215,,1,2022-08-24 14:04:57
42845,1,Risk group,,,,167577,20215,,1,2022-08-24 14:04:57
42846,1,Risk group,,,,167578,20215,,1,2022-08-24 14:04:57
42847,1,Risk group,,,,167579,20215,,1,2022-08-24 14:04:57
42848,1,Risk group,,,,167583,20215,,1,2022-08-24 14:04:57
42849,1,Risk group,,,,167587,20215,,1,2022-08-24 14:04:57
42850,1,Risk group,,,,167588,20215,,1,2022-08-24 14:04:57
42851,1,Risk group,,,,167589,20215,,1,2022-08-24 14:04:57
42852,3,Risk group,,,,167592,20215,,1,2022-08-24 14:04:57
42853,1,Risk group,,,,167600,20215,,1,2022-08-24 14:04:57
42854,1,Risk group,,,1.0,167603,20215,,1,2022-08-24 14:04:57
42855,1,Risk group,,,,167607,20215,,1,2022-08-24 14:04:57
42856,1,Risk group,,,,167611,20215,,1,2022-08-24 14:04:57
42857,1,Risk group,,,1.0,167612,20215,,1,2022-08-24 14:04:57
42858,2,Risk group,1.0,1.0,,167613,20215,,1,2022-08-24 14:04:57
42859,1,Risk group,,,,167614,20215,,1,2022-08-24 14:04:57
42860,2,Risk group,,1.0,,167615,20215,,1,2022-08-24 14:04:57
42861,1,Risk group,,,,167616,20215,,1,2022-08-24 14:04:57
42862,1,Risk group,,,,167620,20215,,1,2022-08-24 14:04:57
42863,1,Risk group,,,,167624,20215,,1,2022-08-24 14:04:57
42864,1,Risk group,,,,167633,20215,,1,2022-08-24 14:04:57
42865,1,Risk group,,,,167640,20215,,1,2022-08-24 14:04:57
42866,1,Risk group,,1.0,,167646,20215,,1,2022-08-24 14:04:57
42867,1,Risk group,,,,167648,20215,,1,2022-08-24 14:04:57
42868,1,Risk group,,,,167652,20215,,1,2022-08-24 14:04:57
42869,1,Risk group,,,,167656,20215,,1,2022-08-24 14:04:57
42870,1,Risk group,,,,167659,20215,,1,2022-08-24 14:04:57
42871,1,Risk group,,,,167660,20215,,1,2022-08-24 14:04:57
42872,1,Risk group,,,1.0,167662,20215,,1,2022-08-24 14:04:57
42873,1,Risk group,,,,167664,20215,,1,2022-08-24 14:04:57
42874,2,Risk group,,1.0,,167667,20215,,1,2022-08-24 14:04:57
42875,1,Risk group,,,,167674,20215,,1,2022-08-24 14:04:57
42876,1,Risk group,,,,167675,20215,,1,2022-08-24 14:04:57
42877,1,Risk group,,,,167680,20215,,1,2022-08-24 14:04:57
42878,1,Risk group,,,,167681,20215,,1,2022-08-24 14:04:57
42879,1,Risk group,,,,167683,20215,,1,2022-08-24 14:04:57
42880,1,Risk group,,,,167692,20215,,1,2022-08-24 14:04:57
42881,2,Risk group,,,,167699,20215,,1,2022-08-24 14:04:57
42882,1,Risk group,,1.0,,167701,20215,,1,2022-08-24 14:04:57
42883,1,Risk group,,,,167705,20215,,1,2022-08-24 14:04:57
42884,1,Risk group,,,,167716,20215,,1,2022-08-24 14:04:57
42885,1,Risk group,,,,167719,20215,,1,2022-08-24 14:04:57
42886,1,Risk group,,,,167724,20215,,1,2022-08-24 14:04:57
42887,1,Risk group,,,,167725,20215,,1,2022-08-24 14:04:57
42888,2,Risk group,,1.0,,167726,20215,,1,2022-08-24 14:04:57
42889,1,Risk group,,,,167728,20215,,1,2022-08-24 14:04:57
42890,1,Risk group,,,,167729,20215,,1,2022-08-24 14:04:57
42891,1,Risk group,,,,167734,20215,,1,2022-08-24 14:04:57
42892,1,Risk group,,,,167736,20215,,1,2022-08-24 14:04:57
42893,1,Risk group,,,,167737,20215,,1,2022-08-24 14:04:57
42894,1,Risk group,,,,167740,20215,,1,2022-08-24 14:04:57
42895,1,Risk group,,1.0,,167741,20215,,1,2022-08-24 14:04:57
42896,2,Risk group,,1.0,,167743,20215,,1,2022-08-24 14:04:57
42897,1,Risk group,,,,167744,20215,,1,2022-08-24 14:04:57
42898,1,Risk group,,,,167750,20215,,1,2022-08-24 14:04:57
42899,1,Risk group,,,,167751,20215,,1,2022-08-24 14:04:57
42900,1,Risk group,,,,167753,20215,,1,2022-08-24 14:04:57
42901,2,Risk group,,1.0,,167754,20215,,1,2022-08-24 14:04:57
42902,1,Risk group,,,,167757,20215,,1,2022-08-24 14:04:57
42903,1,Risk group,,,,167758,20215,,1,2022-08-24 14:04:57
42904,1,Risk group,,,,167759,20215,,1,2022-08-24 14:04:57
42905,1,Risk group,,,,167760,20215,,1,2022-08-24 14:04:57
42906,1,Risk group,,,,167761,20215,,1,2022-08-24 14:04:57
42907,1,Risk group,2.0,,,167764,20215,,1,2022-08-24 14:04:57
42908,1,Risk group,,,,167765,20215,,1,2022-08-24 14:04:57
42909,1,Risk group,,,,167766,20215,,1,2022-08-24 14:04:57
42910,1,Risk group,,,,167775,20215,,1,2022-08-24 14:04:57
42911,1,Risk group,,,,167777,20215,,1,2022-08-24 14:04:57
42912,1,Risk group,,,,167780,20215,,1,2022-08-24 14:04:57
42913,1,Risk group,,,,167783,20215,,1,2022-08-24 14:04:57
42914,2,Risk group,,,,167784,20215,,1,2022-08-24 14:04:57
42915,2,Risk group,,,,167788,20215,,1,2022-08-24 14:04:57
42916,1,Risk group,,,,167797,20215,,1,2022-08-24 14:04:57
42917,1,Risk group,,,,167799,20215,,1,2022-08-24 14:04:57
42918,1,Risk group,,,,167808,20215,,1,2022-08-24 14:04:57
42919,1,Risk group,,,,167813,20215,,1,2022-08-24 14:04:57
42920,2,Risk group,,1.0,,167814,20215,,1,2022-08-24 14:04:57
42921,1,Risk group,,,,167819,20215,,1,2022-08-24 14:04:57
42922,1,Risk group,,,,167821,20215,,1,2022-08-24 14:04:57
42923,2,Risk group,,1.0,,167827,20215,,1,2022-08-24 14:04:57
42924,1,Risk group,,,,167828,20215,,1,2022-08-24 14:04:57
42925,1,Risk group,,,,167829,20215,,1,2022-08-24 14:04:57
42926,1,Risk group,,,,167830,20215,,1,2022-08-24 14:04:57
42927,2,Risk group,,1.0,,167831,20215,,1,2022-08-24 14:04:57
42928,1,Risk group,,,,167832,20215,,1,2022-08-24 14:04:57
42929,1,Risk group,,,,167835,20215,,1,2022-08-24 14:04:57
42930,2,Risk group,,1.0,,167842,20215,,1,2022-08-24 14:04:57
42931,1,Risk group,,,,167843,20215,,1,2022-08-24 14:04:57
42932,1,Risk group,,,,167844,20215,,1,2022-08-24 14:04:57
42933,1,Risk group,,,,167860,20215,,1,2022-08-24 14:04:57
42934,1,Risk group,,,,167861,20215,,1,2022-08-24 14:04:57
42935,1,Risk group,,,,167862,20215,,1,2022-08-24 14:04:57
42936,1,Risk group,,,,167863,20215,,1,2022-08-24 14:04:57
42937,1,Risk group,,,,167866,20215,,1,2022-08-24 14:04:57
42938,2,Risk group,,1.0,,167867,20215,,1,2022-08-24 14:04:57
42939,1,Risk group,,,,167869,20215,,1,2022-08-24 14:04:57
42940,2,Risk group,,1.0,,167870,20215,,1,2022-08-24 14:04:57
42941,1,Risk group,,,,167874,20215,,1,2022-08-24 14:04:57
42942,1,Risk group,,,,167875,20215,,1,2022-08-24 14:04:57
42943,1,Risk group,,,,167876,20215,,1,2022-08-24 14:04:57
42944,1,Risk group,,,,167879,20215,,1,2022-08-24 14:04:57
42945,1,Risk group,,,,167881,20215,,1,2022-08-24 14:04:57
42946,1,Risk group,,,,167882,20215,,1,2022-08-24 14:04:57
42947,1,Risk group,,,,167884,20215,,1,2022-08-24 14:04:57
42948,1,Risk group,,,,167885,20215,,1,2022-08-24 14:04:57
42949,1,Risk group,,,,167887,20215,,1,2022-08-24 14:04:57
42950,1,Risk group,,,,167888,20215,,1,2022-08-24 14:04:57
42951,1,Risk group,,,,167889,20215,,1,2022-08-24 14:04:57
42952,1,Risk group,,,,167890,20215,,1,2022-08-24 14:04:57
42953,1,Risk group,,,,167891,20215,,1,2022-08-24 14:04:57
42954,2,Risk group,,1.0,,167892,20215,,1,2022-08-24 14:04:57
42955,1,Risk group,,,,167894,20215,,1,2022-08-24 14:04:57
42956,2,Risk group,,,,167898,20215,,1,2022-08-24 14:04:57
42957,1,Risk group,,,,167899,20215,,1,2022-08-24 14:04:57
42958,1,Risk group,,,,167901,20215,,1,2022-08-24 14:04:57
42959,1,Risk group,,,,167941,20215,,1,2022-08-24 14:04:57
42960,1,Risk group,,,,167942,20215,,1,2022-08-24 14:04:57
42961,1,Risk group,,,,167948,20215,,1,2022-08-24 14:04:57
42962,2,Risk group,,1.0,,167949,20215,,1,2022-08-24 14:04:57
42963,1,Risk group,,,,167950,20215,,1,2022-08-24 14:04:57
42964,1,Risk group,,,,167951,20215,,1,2022-08-24 14:04:57
42965,1,Risk group,,,,167952,20215,,1,2022-08-24 14:04:57
42966,1,Risk group,,,,167954,20215,,1,2022-08-24 14:04:57
42967,1,Risk group,,,,167955,20215,,1,2022-08-24 14:04:57
42968,1,Risk group,,,,167956,20215,,1,2022-08-24 14:04:57
42969,1,Risk group,,,,167958,20215,,1,2022-08-24 14:04:57
42970,1,Risk group,,,,167959,20215,,1,2022-08-24 14:04:57
42971,1,Risk group,,,,167963,20215,,1,2022-08-24 14:04:57
42972,1,Risk group,,,,167964,20215,,1,2022-08-24 14:04:57
42973,1,Risk group,,,,167965,20215,,1,2022-08-24 14:04:57
42974,2,Risk group,,1.0,,167966,20215,,1,2022-08-24 14:04:57
42975,1,Risk group,,1.0,,167967,20215,,1,2022-08-24 14:04:57
42976,1,Risk group,,,,167973,20215,,1,2022-08-24 14:04:57
42977,1,Risk group,,,,167976,20215,,1,2022-08-24 14:04:57
42978,1,Risk group,,,,167981,20215,,1,2022-08-24 14:04:57
42979,1,Risk group,,,,167982,20215,,1,2022-08-24 14:04:57
42980,1,Risk group,,,,167984,20215,,1,2022-08-24 14:04:57
42981,1,Risk group,,,,167986,20215,,1,2022-08-24 14:04:57
42982,1,Risk group,,,,167993,20215,,1,2022-08-24 14:04:57
42983,1,Risk group,,,,167994,20215,,1,2022-08-24 14:04:57
42984,1,Risk group,,,,167997,20215,,1,2022-08-24 14:04:57
42985,1,Risk group,,,,167999,20215,,1,2022-08-24 14:04:57
42986,1,Risk group,,,,168002,20215,,1,2022-08-24 14:04:57
