ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,api_import,last_change
12697,hydrogen sulfide,0.0,,16136.0,17970,140733,43512,1,,2019-01-25 06:53:57
12698,hydrogen sulfide,0.0,,16136.0,17971,140739,43518,1,,2019-01-25 06:53:57
12699,hydrogen sulfide,0.0,,16136.0,17972,140740,43518,1,,2019-01-25 06:53:57
12700,hydrogen sulfide,0.0,,16136.0,17973,140746,43523,1,,2019-01-25 06:53:57
12701,hydrogen sulfide,0.0,,16136.0,17974,140748,43526,1,,2019-01-25 06:53:57
12702,hydrogen sulfide,0.0,,16136.0,17975,140749,43527,1,,2019-01-25 06:53:57
12703,hydrogen sulfide,0.0,,16136.0,17976,140751,43529,1,,2019-01-25 06:53:57
12704,hydrogen sulfide,0.0,,16136.0,17977,140752,43530,1,,2019-01-25 06:53:57
12705,hydrogen sulfide,0.0,,16136.0,17978,140753,43531,1,,2019-01-25 06:53:57
12706,hydrogen sulfide,0.0,,16136.0,17979,140754,43532,1,,2019-01-25 06:53:57
12707,hydrogen sulfide,0.0,,16136.0,17980,140758,43536,1,,2019-01-25 06:53:57
12708,hydrogen sulfide,0.0,,16136.0,17981,140759,43537,1,,2019-01-25 06:53:57
12709,hydrogen sulfide,0.0,,16136.0,17982,140761,43539,1,,2019-01-25 06:53:57
12710,hydrogen sulfide,0.0,,16136.0,17983,140762,43540,1,,2019-01-25 06:53:57
12711,hydrogen sulfide,0.0,,16136.0,17984,140764,43542,1,,2019-01-25 06:53:57
12712,hydrogen sulfide,0.0,,16136.0,17985,140768,43546,1,,2019-01-25 06:53:57
12713,hydrogen sulfide,0.0,,16136.0,17986,140783,43561,1,,2019-01-25 06:53:57
12714,hydrogen sulfide,0.0,,16136.0,17987,140785,43563,1,,2019-01-25 06:53:57
12715,hydrogen sulfide,0.0,,16136.0,17988,140787,43565,1,,2019-01-25 06:53:57
12716,hydrogen sulfide,0.0,,16136.0,17989,140788,43566,1,,2019-01-25 06:53:57
12717,hydrogen sulfide,0.0,,16136.0,17990,140792,43570,1,,2019-01-25 06:53:57
12718,hydrogen sulfide,0.0,,16136.0,17991,140793,43571,1,,2019-01-25 06:53:57
12719,hydrogen sulfide,0.0,,16136.0,17992,140796,43574,1,,2019-01-25 06:53:57
12720,hydrogen sulfide,0.0,,16136.0,17993,140797,43575,1,,2019-01-25 06:53:57
12721,hydrogen sulfide,0.0,,16136.0,17994,140798,43577,1,,2019-01-25 06:53:57
12722,hydrogen sulfide,0.0,,16136.0,17995,132989,43584,1,,2019-01-25 06:53:57
12723,hydrogen sulfide,0.0,,16136.0,17996,140804,43587,1,,2019-01-25 06:53:57
12724,hydrogen sulfide,0.0,,16136.0,17997,140805,43588,1,,2019-01-25 06:53:57
12725,hydrogen sulfide,0.0,,16136.0,17998,132991,43589,1,,2019-01-25 06:53:57
12726,hydrogen sulfide,0.0,,16136.0,17999,139573,43593,1,,2019-01-25 06:53:57
12727,hydrogen sulfide,0.0,,16136.0,18000,140811,43599,1,,2019-01-25 06:53:57
12728,hydrogen sulfide,0.0,,16136.0,18001,140814,43601,1,,2019-01-25 06:53:57
12729,hydrogen sulfide,0.0,,16136.0,18002,140815,43603,1,,2019-01-25 06:53:57
12730,hydrogen sulfide,0.0,,16136.0,18003,140816,43604,1,,2019-01-25 06:53:57
12731,hydrogen sulfide,0.0,,16136.0,18004,132573,43605,1,,2019-01-25 06:53:57
12732,hydrogen sulfide,0.0,,16136.0,18005,140818,43608,1,,2019-01-25 06:53:57
12733,hydrogen sulfide,0.0,,16136.0,18006,140820,43610,1,,2019-01-25 06:53:57
12734,hydrogen sulfide,0.0,,16136.0,18007,140823,43615,1,,2019-01-25 06:53:57
12735,hydrogen sulfide,0.0,,16136.0,18008,132265,43623,1,,2019-01-25 06:53:57
12736,hydrogen sulfide,0.0,,16136.0,18009,132564,43619,1,,2019-01-25 06:53:57
12737,hydrogen sulfide,0.0,,16136.0,18010,140826,43620,1,,2019-01-25 06:53:57
12738,hydrogen sulfide,0.0,,16136.0,18011,140828,43622,1,,2019-01-25 06:53:57
12739,hydrogen sulfide,0.0,,16136.0,18012,132562,43623,1,,2019-01-25 06:53:57
12740,hydrogen sulfide,0.0,,16136.0,18013,1120,43624,1,,2019-01-25 06:53:57
12741,hydrogen sulfide,0.0,,16136.0,18014,1293,43624,1,,2019-01-25 06:53:57
12742,hydrogen sulfide,0.0,,16136.0,18015,139617,43625,1,,2019-01-25 06:53:57
12743,hydrogen sulfide,0.0,,16136.0,18016,140831,43629,1,,2019-01-25 06:53:57
12744,hydrogen sulfide,0.0,,16136.0,18017,132532,43630,1,,2019-01-25 06:53:57
12745,hydrogen sulfide,0.0,,16136.0,18018,132534,43631,1,,2019-01-25 06:53:57
12746,hydrogen sulfide,0.0,,16136.0,18019,140832,43632,1,,2019-01-25 06:53:57
12747,hydrogen sulfide,0.0,,16136.0,18020,132547,43633,1,,2019-01-25 06:53:57
12748,hydrogen sulfide,0.0,,16136.0,18021,140833,43635,1,,2019-01-25 06:53:57
12749,hydrogen sulfide,0.0,,16136.0,18022,132548,43636,1,,2019-01-25 06:53:57
12750,hydrogen sulfide,0.0,,16136.0,18023,140838,43641,1,,2019-01-25 06:53:57
12751,hydrogen sulfide,0.0,,16136.0,18024,140840,43644,1,,2019-01-25 06:53:57
12752,hydrogen sulfide,0.0,,16136.0,18025,140841,43644,1,,2019-01-25 06:53:57
12753,hydrogen sulfide,0.0,,16136.0,18026,140844,43647,1,,2019-01-25 06:53:57
12754,hydrogen sulfide,0.0,,16136.0,18027,132528,43648,1,,2019-01-25 06:53:57
12755,hydrogen sulfide,0.0,,16136.0,18028,140845,43650,1,,2019-01-25 06:53:57
12756,hydrogen sulfide,0.0,,16136.0,18029,132517,43651,1,,2019-01-25 06:53:57
12757,hydrogen sulfide,0.0,,16136.0,18030,132516,43657,1,,2019-01-25 06:53:57
12758,hydrogen sulfide,0.0,,16136.0,18031,140849,43658,1,,2019-01-25 06:53:57
12759,hydrogen sulfide,0.0,,16136.0,18032,132519,43661,1,,2019-01-25 06:53:57
12760,hydrogen sulfide,0.0,,16136.0,18033,132486,43672,1,,2019-01-25 06:53:57
12761,hydrogen sulfide,0.0,,16136.0,18034,140860,43678,1,,2019-01-25 06:53:57
12762,hydrogen sulfide,0.0,,16136.0,18035,140863,43681,1,,2019-01-25 06:53:57
12763,hydrogen sulfide,0.0,,16136.0,18036,140864,43683,1,,2019-01-25 06:53:57
12764,hydrogen sulfide,0.0,,16136.0,18037,132481,43684,1,,2019-01-25 06:53:57
12765,hydrogen sulfide,0.0,,16136.0,18038,132482,43685,1,,2019-01-25 06:53:57
12766,hydrogen sulfide,0.0,,16136.0,18039,140865,43686,1,,2019-01-25 06:53:57
12767,hydrogen sulfide,0.0,,16136.0,18040,140866,43687,1,,2019-01-25 06:53:57
12768,hydrogen sulfide,0.0,,16136.0,18041,140146,43688,1,,2019-01-25 06:53:57
12769,hydrogen sulfide,0.0,,16136.0,18042,139044,43689,1,,2019-01-25 06:53:57
12770,hydrogen sulfide,0.0,,16136.0,18043,132480,43695,1,,2019-01-25 06:53:57
12771,hydrogen sulfide,0.0,,16136.0,18044,140878,43705,1,,2019-01-25 06:53:57
12772,hydrogen sulfide,0.0,,16136.0,18045,140879,43705,1,,2019-01-25 06:53:57
12773,hydrogen sulfide,0.0,,16136.0,18046,140868,43691,1,,2019-01-25 06:53:57
12774,hydrogen sulfide,0.0,,16136.0,20925,16526,43691,1,,2019-01-25 06:53:57
12775,hydrogen sulfide,0.0,,16136.0,18047,140886,43715,1,,2019-01-25 06:53:57
12776,hydrogen sulfide,0.0,,16136.0,18048,140887,43717,1,,2019-01-25 06:53:57
12777,hydrogen sulfide,0.0,,16136.0,18049,140888,43718,1,,2019-01-25 06:53:57
12778,hydrogen sulfide,0.0,,16136.0,20617,132465,43720,1,,2019-01-25 06:53:57
12779,hydrogen sulfide,0.0,,16136.0,18050,140891,43723,1,,2019-01-25 06:53:57
12780,hydrogen sulfide,0.0,,16136.0,18051,140894,43726,1,,2019-01-25 06:53:57
12781,hydrogen sulfide,0.0,,16136.0,18052,132434,43727,1,,2019-01-25 06:53:57
12782,hydrogen sulfide,0.0,,16136.0,18053,140895,43728,1,,2019-01-25 06:53:57
12783,hydrogen sulfide,0.0,,16136.0,18054,132455,43733,1,,2019-01-25 06:53:57
12784,hydrogen sulfide,0.0,,16136.0,18055,140898,43735,1,,2019-01-25 06:53:57
12785,hydrogen sulfide,0.0,,16136.0,18056,132449,43737,1,,2019-01-25 06:53:57
12786,hydrogen sulfide,0.0,,16136.0,18057,132451,43738,1,,2019-01-25 06:53:57
12787,hydrogen sulfide,0.0,,16136.0,18058,140900,43739,1,,2019-01-25 06:53:57
12788,hydrogen sulfide,0.0,,16136.0,18059,132430,43741,1,,2019-01-25 06:53:57
12789,hydrogen sulfide,0.0,,16136.0,18060,132440,43742,1,,2019-01-25 06:53:57
12790,hydrogen sulfide,0.0,,16136.0,18061,140903,43745,1,,2019-01-25 06:53:57
12791,hydrogen sulfide,0.0,,16136.0,18062,132436,43746,1,,2019-01-25 06:53:57
12792,hydrogen sulfide,0.0,,16136.0,18063,132438,43746,1,,2019-01-25 06:53:57
12793,hydrogen sulfide,0.0,,16136.0,18064,132443,43747,1,,2019-01-25 06:53:57
12794,hydrogen sulfide,0.0,,16136.0,18065,140906,43750,1,,2019-01-25 06:53:57
12795,hydrogen sulfide,0.0,,16136.0,18066,140907,43752,1,,2019-01-25 06:53:57
12796,hydrogen sulfide,0.0,,16136.0,18067,132431,43753,1,,2019-01-25 06:53:57
12797,hydrogen sulfide,0.0,,16136.0,18068,140909,43756,1,,2019-01-25 06:53:57
12798,hydrogen sulfide,0.0,,16136.0,18069,132444,43757,1,,2019-01-25 06:53:57
12799,hydrogen sulfide,0.0,,16136.0,18070,132445,43761,1,,2019-01-25 06:53:57
12800,hydrogen sulfide,0.0,,16136.0,18071,140914,43771,1,,2019-01-25 06:53:57
12801,hydrogen sulfide,0.0,,16136.0,18072,140140,43772,1,,2019-01-25 06:53:57
12802,hydrogen sulfide,0.0,,16136.0,18073,132382,43773,1,,2019-01-25 06:53:57
12803,hydrogen sulfide,0.0,,16136.0,18074,132385,43774,1,,2019-01-25 06:53:57
12804,hydrogen sulfide,0.0,,16136.0,18075,132157,43775,1,,2019-01-25 06:53:57
12805,hydrogen sulfide,0.0,,16136.0,18076,132387,43776,1,,2019-01-25 06:53:57
12806,hydrogen sulfide,0.0,,16136.0,18077,132383,43777,1,,2019-01-25 06:53:57
12807,hydrogen sulfide,0.0,,16136.0,18078,132376,43780,1,,2019-01-25 06:53:57
12808,hydrogen sulfide,0.0,,16136.0,18079,132389,43785,1,,2019-01-25 06:53:57
12809,hydrogen sulfide,0.0,,16136.0,20640,132404,43786,1,,2019-01-25 06:53:57
12810,hydrogen sulfide,0.0,,16136.0,18080,140918,43787,1,,2019-01-25 06:53:57
12811,hydrogen sulfide,0.0,,16136.0,18081,140920,43789,1,,2019-01-25 06:53:57
12812,hydrogen sulfide,0.0,,16136.0,18082,140922,43792,1,,2019-01-25 06:53:57
12813,hydrogen sulfide,0.0,,16136.0,18083,140924,43796,1,,2019-01-25 06:53:57
12814,hydrogen sulfide,0.0,,16136.0,18084,140925,43797,1,,2019-01-25 06:53:57
12815,hydrogen sulfide,0.0,,16136.0,18085,132377,43802,1,,2019-01-25 06:53:57
12816,hydrogen sulfide,0.0,,16136.0,18086,132419,43804,1,,2019-01-25 06:53:57
12817,hydrogen sulfide,0.0,,16136.0,18087,140930,43807,1,,2019-01-25 06:53:57
12818,hydrogen sulfide,0.0,,16136.0,18088,132390,43811,1,,2019-01-25 06:53:57
12819,hydrogen sulfide,0.0,,16136.0,18089,140935,43817,1,,2019-01-25 06:53:57
12820,hydrogen sulfide,0.0,,16136.0,18090,140936,43818,1,,2019-01-25 06:53:57
12821,hydrogen sulfide,0.0,,16136.0,18091,132379,43823,1,,2019-01-25 06:53:57
12822,hydrogen sulfide,0.0,,16136.0,18092,132364,43836,1,,2019-01-25 06:53:57
12823,hydrogen sulfide,0.0,,16136.0,18093,140945,43837,1,,2019-01-25 06:53:57
12824,hydrogen sulfide,0.0,,16136.0,18094,140946,43838,1,,2019-01-25 06:53:57
12825,hydrogen sulfide,0.0,,16136.0,18095,140953,43853,1,,2019-01-25 06:53:57
12826,hydrogen sulfide,0.0,,16136.0,18096,140955,43856,1,,2019-01-25 06:53:57
12827,hydrogen sulfide,0.0,,16136.0,18097,140956,43856,1,,2019-01-25 06:53:57
12828,hydrogen sulfide,0.0,,16136.0,18098,140960,43860,1,,2019-01-25 06:53:57
12829,hydrogen sulfide,0.0,,16136.0,18099,140961,43860,1,,2019-01-25 06:53:57
12830,hydrogen sulfide,0.0,,16136.0,18100,140962,43860,1,,2019-01-25 06:53:57
12831,hydrogen sulfide,0.0,,16136.0,18101,140963,43860,1,,2019-01-25 06:53:57
12832,hydrogen sulfide,0.0,,16136.0,18102,140964,43860,1,,2019-01-25 06:53:57
12833,hydrogen sulfide,0.0,,16136.0,18103,140965,43860,1,,2019-01-25 06:53:57
12834,hydrogen sulfide,0.0,,16136.0,18104,140966,43860,1,,2019-01-25 06:53:57
12835,hydrogen sulfide,0.0,,16136.0,18105,140967,43860,1,,2019-01-25 06:53:57
12836,hydrogen sulfide,0.0,,16136.0,18106,140968,43860,1,,2019-01-25 06:53:57
12837,hydrogen sulfide,0.0,,16136.0,18107,140970,43862,1,,2019-01-25 06:53:57
12838,hydrogen sulfide,0.0,,16136.0,18108,140972,43864,1,,2019-01-25 06:53:57
12839,hydrogen sulfide,0.0,,16136.0,18109,140975,43867,1,,2019-01-25 06:53:57
12840,hydrogen sulfide,0.0,,16136.0,18110,140976,43867,1,,2019-01-25 06:53:57
12841,hydrogen sulfide,0.0,,16136.0,18111,140977,43867,1,,2019-01-25 06:53:57
12842,hydrogen sulfide,0.0,,16136.0,18112,140978,43868,1,,2019-01-25 06:53:57
12843,hydrogen sulfide,0.0,,16136.0,18113,140979,43868,1,,2019-01-25 06:53:57
12844,hydrogen sulfide,0.0,,16136.0,18114,140984,43872,1,,2019-01-25 06:53:57
12845,hydrogen sulfide,0.0,,16136.0,18115,140986,43874,1,,2019-01-25 06:53:57
12846,hydrogen sulfide,0.0,,16136.0,18116,140987,43875,1,,2019-01-25 06:53:57
12847,hydrogen sulfide,0.0,,16136.0,18117,140988,43875,1,,2019-01-25 06:53:57
12848,hydrogen sulfide,0.0,,16136.0,18118,140989,43876,1,,2019-01-25 06:53:57
12849,hydrogen sulfide,0.0,,16136.0,18119,140990,43877,1,,2019-01-25 06:53:57
12850,hydrogen sulfide,0.0,,16136.0,18120,141005,43896,1,,2019-01-25 06:53:57
12851,hydrogen sulfide,0.0,,16136.0,18121,140373,43899,1,,2019-01-25 06:53:57
12852,hydrogen sulfide,0.0,,16136.0,18122,140404,43900,1,,2019-01-25 06:53:57
12853,hydrogen sulfide,0.0,,16136.0,18123,141009,43905,1,,2019-01-25 06:53:57
12854,hydrogen sulfide,0.0,,16136.0,18124,141012,43908,1,,2019-01-25 06:53:57
12855,hydrogen sulfide,0.0,,16136.0,18125,141032,43914,1,,2019-01-25 06:53:57
12856,hydrogen sulfide,0.0,,16136.0,18126,141033,43915,1,,2019-01-25 06:53:57
12857,hydrogen sulfide,0.0,,16136.0,18127,141034,43916,1,,2019-01-25 06:53:57
12858,hydrogen sulfide,0.0,,16136.0,18128,141035,43916,1,,2019-01-25 06:53:57
12859,hydrogen sulfide,0.0,,16136.0,18129,141036,43916,1,,2019-01-25 06:53:57
12860,hydrogen sulfide,0.0,,16136.0,18130,141045,43925,1,,2019-01-25 06:53:57
12861,hydrogen sulfide,0.0,,16136.0,18131,141046,43926,1,,2019-01-25 06:53:57
12862,hydrogen sulfide,0.0,,16136.0,18132,141047,43927,1,,2019-01-25 06:53:57
12863,hydrogen sulfide,0.0,,16136.0,18133,141050,43930,1,,2019-01-25 06:53:57
12864,hydrogen sulfide,0.0,,16136.0,18134,141051,43931,1,,2019-01-25 06:53:57
12865,hydrogen sulfide,0.0,,16136.0,18135,141057,43937,1,,2019-01-25 06:53:57
12866,hydrogen sulfide,0.0,,16136.0,18136,141058,43937,1,,2019-01-25 06:53:57
12867,hydrogen sulfide,0.0,,16136.0,18137,141059,43938,1,,2019-01-25 06:53:57
12868,hydrogen sulfide,0.0,,16136.0,18138,132560,43945,1,,2019-01-25 06:53:57
12869,hydrogen sulfide,0.0,,16136.0,18139,132574,43949,1,,2019-01-25 06:53:57
12870,hydrogen sulfide,0.0,,16136.0,18140,141065,43951,1,,2019-01-25 06:53:57
12871,hydrogen sulfide,0.0,,16136.0,18141,141067,43953,1,,2019-01-25 06:53:57
12872,hydrogen sulfide,0.0,,16136.0,18142,141068,43954,1,,2019-01-25 06:53:57
12873,hydrogen sulfide,0.0,,16136.0,18143,141069,43955,1,,2019-01-25 06:53:57
12874,hydrogen sulfide,0.0,,16136.0,18144,141071,43957,1,,2019-01-25 06:53:57
12875,hydrogen sulfide,0.0,,16136.0,18145,132977,43959,1,,2019-01-25 06:53:57
12876,hydrogen sulfide,0.0,,16136.0,18146,132533,43961,1,,2019-01-25 06:53:57
12877,hydrogen sulfide,0.0,,16136.0,18147,132536,43964,1,,2019-01-25 06:53:57
12878,hydrogen sulfide,0.0,,16136.0,18148,141073,43965,1,,2019-01-25 06:53:57
12879,hydrogen sulfide,0.0,,16136.0,21124,15209,43974,1,,2019-01-25 06:53:57
12880,hydrogen sulfide,0.0,,16136.0,18149,132973,43975,1,,2019-01-25 06:53:57
12881,hydrogen sulfide,0.0,,16136.0,18150,141081,43978,1,,2019-01-25 06:53:57
12882,hydrogen sulfide,0.0,,16136.0,18151,141084,43983,1,,2019-01-25 06:53:57
12883,hydrogen sulfide,0.0,,16136.0,18152,132513,43984,1,,2019-01-25 06:53:57
12884,hydrogen sulfide,0.0,,16136.0,18153,141085,43985,1,,2019-01-25 06:53:57
12885,hydrogen sulfide,0.0,,16136.0,18154,141086,43986,1,,2019-01-25 06:53:57
12886,hydrogen sulfide,0.0,,16136.0,18155,141093,43999,1,,2019-01-25 06:53:57
12887,hydrogen sulfide,0.0,,16136.0,18156,141094,44000,1,,2019-01-25 06:53:57
12888,hydrogen sulfide,0.0,,16136.0,18157,141097,44006,1,,2019-01-25 06:53:57
12889,hydrogen sulfide,0.0,,16136.0,18158,132418,44024,1,,2019-01-25 06:53:57
12890,hydrogen sulfide,0.0,,16136.0,18159,141116,44027,1,,2019-01-25 06:53:57
12891,hydrogen sulfide,0.0,,16136.0,18160,141117,44028,1,,2019-01-25 06:53:57
12892,hydrogen sulfide,0.0,,16136.0,18161,141118,44030,1,,2019-01-25 06:53:57
12893,hydrogen sulfide,0.0,,16136.0,18162,141127,44036,1,,2019-01-25 06:53:57
12894,hydrogen sulfide,0.0,,16136.0,18163,132393,44037,1,,2019-01-25 06:53:57
12895,hydrogen sulfide,0.0,,16136.0,18164,132361,44040,1,,2019-01-25 06:53:57
12896,hydrogen sulfide,0.0,,16136.0,18165,141132,44045,1,,2019-01-25 06:53:57
12897,hydrogen sulfide,0.0,,16136.0,18166,141133,44048,1,,2019-01-25 06:53:57
12898,hydrogen sulfide,0.0,,16136.0,18167,141134,44049,1,,2019-01-25 06:53:57
12899,hydrogen sulfide,0.0,,16136.0,18168,132342,44060,1,,2019-01-25 06:53:57
12900,hydrogen sulfide,0.0,,16136.0,18169,132343,44063,1,,2019-01-25 06:53:57
12901,hydrogen sulfide,0.0,,16136.0,18170,141147,44068,1,,2019-01-25 06:53:57
12902,hydrogen sulfide,0.0,,16136.0,18171,141151,44072,1,,2019-01-25 06:53:57
12903,hydrogen sulfide,0.0,,16136.0,18172,141159,44080,1,,2019-01-25 06:53:57
12904,hydrogen sulfide,0.0,,16136.0,18173,141161,44082,1,,2019-01-25 06:53:57
12905,indole,0.0,,35581.0,18174,140674,43438,1,,2019-01-25 06:53:57
12906,indole,0.0,,35581.0,18175,140675,43439,1,,2019-01-25 06:53:57
12907,indole,0.0,,35581.0,18176,140677,43441,1,,2019-01-25 06:53:57
12908,indole,0.0,,35581.0,18177,140678,43442,1,,2019-01-25 06:53:57
12909,indole,0.0,,35581.0,18178,140679,43443,1,,2019-01-25 06:53:57
12910,indole,0.0,,35581.0,18179,140348,43444,1,,2019-01-25 06:53:57
12911,indole,0.0,,35581.0,18180,140680,43445,1,,2019-01-25 06:53:57
12912,indole,0.0,,35581.0,24547,140682,43447,1,,2019-01-25 06:53:57
12913,indole,0.0,,35581.0,18181,140352,43449,1,,2019-01-25 06:53:57
12914,indole,0.0,,35581.0,18182,140684,43450,1,,2019-01-25 06:53:57
12915,indole,0.0,,35581.0,24548,140685,43452,1,,2019-01-25 06:53:57
12916,indole,0.0,,35581.0,18183,140686,43453,1,,2019-01-25 06:53:57
12917,indole,0.0,,35581.0,18184,140354,43454,1,,2019-01-25 06:53:57
12918,indole,0.0,,35581.0,18185,140687,43455,1,,2019-01-25 06:53:57
12919,indole,0.0,,35581.0,18186,140688,43455,1,,2019-01-25 06:53:57
12920,indole,0.0,,35581.0,18187,140355,43457,1,,2019-01-25 06:53:57
12921,indole,0.0,,35581.0,18188,140356,43460,1,,2019-01-25 06:53:57
12922,indole,0.0,,35581.0,18189,140694,43463,1,,2019-01-25 06:53:57
12923,indole,0.0,,35581.0,18190,140695,43464,1,,2019-01-25 06:53:57
12924,indole,0.0,,35581.0,18191,140696,43465,1,,2019-01-25 06:53:57
12925,indole,0.0,,35581.0,18192,140697,43467,1,,2019-01-25 06:53:57
12926,indole,0.0,,35581.0,18193,140698,43468,1,,2019-01-25 06:53:57
12927,indole,0.0,,35581.0,18194,140701,43471,1,,2019-01-25 06:53:57
12928,indole,0.0,,35581.0,18195,140358,43475,1,,2019-01-25 06:53:57
12929,indole,0.0,,35581.0,18196,140359,43476,1,,2019-01-25 06:53:57
12930,indole,0.0,,35581.0,18197,140375,43479,1,,2019-01-25 06:53:57
12931,indole,0.0,,35581.0,18198,140708,43481,1,,2019-01-25 06:53:57
12932,indole,0.0,,35581.0,18199,140383,43483,1,,2019-01-25 06:53:57
12933,indole,0.0,,35581.0,18200,140384,43484,1,,2019-01-25 06:53:57
12934,indole,0.0,,35581.0,18201,140710,43485,1,,2019-01-25 06:53:57
12935,indole,0.0,,35581.0,18202,140711,43486,1,,2019-01-25 06:53:57
12936,indole,0.0,,35581.0,18203,140712,43487,1,,2019-01-25 06:53:57
12937,indole,0.0,,35581.0,18204,140714,43489,1,,2019-01-25 06:53:57
12938,indole,0.0,,35581.0,18205,140715,43490,1,,2019-01-25 06:53:57
12939,indole,0.0,,35581.0,24549,140719,43497,1,,2019-01-25 06:53:57
12940,indole,0.0,,35581.0,18206,140721,43499,1,,2019-01-25 06:53:57
12941,indole,0.0,,35581.0,18207,140722,43500,1,,2019-01-25 06:53:57
12942,indole,0.0,,35581.0,18208,140724,43502,1,,2019-01-25 06:53:57
12943,indole,0.0,,35581.0,18209,140727,43504,1,,2019-01-25 06:53:57
12944,indole,0.0,,35581.0,31226,140420,43505,1,,2019-01-25 06:53:57
12945,indole,0.0,,35581.0,18210,140733,43512,1,,2019-01-25 06:53:57
12946,indole,0.0,,35581.0,24550,140734,43513,1,,2019-01-25 06:53:57
12947,indole,0.0,,35581.0,34523,140426,43514,1,,2019-01-25 06:53:57
12948,indole,0.0,,35581.0,18211,140736,43515,1,,2019-01-25 06:53:57
12949,indole,0.0,,35581.0,18212,140737,43516,1,,2019-01-25 06:53:57
12950,indole,0.0,,35581.0,18213,140738,43517,1,,2019-01-25 06:53:57
12951,indole,0.0,,35581.0,18214,140739,43518,1,,2019-01-25 06:53:57
12952,indole,0.0,,35581.0,18215,140740,43518,1,,2019-01-25 06:53:57
12953,indole,0.0,,35581.0,18216,140743,43520,1,,2019-01-25 06:53:57
12954,indole,0.0,,35581.0,18217,140745,43522,1,,2019-01-25 06:53:57
12955,indole,0.0,,35581.0,18218,140747,43524,1,,2019-01-25 06:53:57
12956,indole,0.0,,35581.0,18219,140748,43526,1,,2019-01-25 06:53:57
12957,indole,0.0,,35581.0,18220,140749,43527,1,,2019-01-25 06:53:57
12958,indole,0.0,,35581.0,18221,140751,43529,1,,2019-01-25 06:53:57
12959,indole,0.0,,35581.0,18222,140752,43530,1,,2019-01-25 06:53:57
12960,indole,0.0,,35581.0,18223,140753,43531,1,,2019-01-25 06:53:57
12961,indole,0.0,,35581.0,18224,140754,43532,1,,2019-01-25 06:53:57
12962,indole,0.0,,35581.0,18225,140755,43533,1,,2019-01-25 06:53:57
12963,indole,0.0,,35581.0,18226,140756,43534,1,,2019-01-25 06:53:57
12964,indole,0.0,,35581.0,18227,140757,43535,1,,2019-01-25 06:53:57
12965,indole,0.0,,35581.0,18228,140758,43536,1,,2019-01-25 06:53:57
12966,indole,0.0,,35581.0,18229,140759,43537,1,,2019-01-25 06:53:57
12967,indole,0.0,,35581.0,24551,140760,43538,1,,2019-01-25 06:53:57
12968,indole,0.0,,35581.0,18230,140761,43539,1,,2019-01-25 06:53:57
12969,indole,0.0,,35581.0,18231,140762,43540,1,,2019-01-25 06:53:57
12970,indole,0.0,,35581.0,18232,140764,43542,1,,2019-01-25 06:53:57
12971,indole,0.0,,35581.0,18233,140765,43543,1,,2019-01-25 06:53:57
12972,indole,0.0,,35581.0,18234,140767,43545,1,,2019-01-25 06:53:57
12973,indole,0.0,,35581.0,18235,140768,43546,1,,2019-01-25 06:53:57
12974,indole,0.0,,35581.0,18236,140773,43551,1,,2019-01-25 06:53:57
12975,indole,0.0,,35581.0,18237,140774,43552,1,,2019-01-25 06:53:57
12976,indole,0.0,,35581.0,18238,140775,43553,1,,2019-01-25 06:53:57
12977,indole,0.0,,35581.0,18239,140776,43554,1,,2019-01-25 06:53:57
12978,indole,0.0,,35581.0,18240,140777,43555,1,,2019-01-25 06:53:57
12979,indole,0.0,,35581.0,18241,140783,43561,1,,2019-01-25 06:53:57
12980,indole,0.0,,35581.0,18242,140784,43562,1,,2019-01-25 06:53:57
12981,indole,0.0,,35581.0,18243,140787,43565,1,,2019-01-25 06:53:57
12982,indole,0.0,,35581.0,18244,140788,43566,1,,2019-01-25 06:53:57
12983,indole,0.0,,35581.0,18245,140791,43569,1,,2019-01-25 06:53:57
12984,indole,0.0,,35581.0,18246,140792,43570,1,,2019-01-25 06:53:57
12985,indole,0.0,,35581.0,18247,140793,43571,1,,2019-01-25 06:53:57
12986,indole,0.0,,35581.0,18248,140794,43572,1,,2019-01-25 06:53:57
12987,indole,0.0,,35581.0,18249,140795,43573,1,,2019-01-25 06:53:57
12988,indole,0.0,,35581.0,18250,140797,43575,1,,2019-01-25 06:53:57
12989,indole,0.0,,35581.0,18251,140798,43577,1,,2019-01-25 06:53:57
12990,indole,0.0,,35581.0,18252,140799,43578,1,,2019-01-25 06:53:57
12991,indole,0.0,,35581.0,31434,132582,43580,1,,2019-01-25 06:53:57
12992,indole,0.0,,35581.0,31217,140803,43583,1,,2019-01-25 06:53:57
12993,indole,0.0,,35581.0,18253,132989,43584,1,,2019-01-25 06:53:57
12994,indole,0.0,,35581.0,18254,132991,43589,1,,2019-01-25 06:53:57
12995,indole,0.0,,35581.0,18255,140808,43592,1,,2019-01-25 06:53:57
12996,indole,0.0,,35581.0,31433,132595,43594,1,,2019-01-25 06:53:57
12997,indole,0.0,,35581.0,31386,132992,43596,1,,2019-01-25 06:53:57
12998,indole,0.0,,35581.0,18256,140810,43597,1,,2019-01-25 06:53:57
12999,indole,0.0,,35581.0,18257,132596,43598,1,,2019-01-25 06:53:57
